DateTime,Qheating_building_W,Tair_zoneNorth_K,Tair_zoneCore_K,Tair_zoneSouth_K,heatsys1.schedule1.Tset1,heatsys1.schedule1.Tset2,heatsys1.schedule1.Tset3
1.16E+07,0,294.50247,291.0771,294.33557,294.15,291.15,294.15
1.16E+07,0,294.35693,291.05997,294.3443,294.15,291.15,294.15
1.16E+07,16000,294.24072,291.0456,294.35178,294.15,291.15,294.15
1.16E+07,0,294.14517,291.459,294.3583,294.15,291.15,294.15
1.16E+07,0,294.07205,291.40225,294.36353,294.15,291.15,294.15
1.16E+07,0,294.52322,291.35263,294.36774,294.15,291.15,294.15
1.16E+07,0,294.38443,291.30936,294.37112,294.15,291.15,294.15
1.16E+07,0,294.2733,291.27267,294.37344,294.15,291.15,294.15
1.16E+07,0,294.18024,291.24048,294.37488,294.15,291.15,294.15
1.16E+07,0,294.10388,291.2128,294.37512,294.15,291.15,294.15
1.16E+07,25000,294.04,291.18906,294.3738,294.15,291.15,294.15
1.16E+07,0,294.45392,291.16953,294.371,294.15,291.15,294.15
1.16E+07,0,294.33313,291.1535,294.36603,294.15,291.15,294.15
1.16E+07,0,294.23184,291.1398,294.35925,294.15,291.15,294.15
1.16E+07,0,294.1451,291.12802,294.35068,294.15,291.15,294.15
1.16E+07,0,294.07108,291.11813,294.34,294.15,291.15,294.15
1.16E+07,0,294.51996,291.11005,294.32712,294.15,291.15,294.15
1.16E+07,0,294.3777,291.1037,294.31174,294.15,291.15,294.15
1.16E+07,0,294.25882,291.09866,294.29404,291.15,291.15,291.15
1.16E+07,0,294.0771,291.0946,294.1929,291.15,291.15,291.15
1.16E+07,0,293.92365,291.0915,294.10034,291.15,291.15,291.15
1.16E+07,0,293.7869,291.08902,294.01245,291.15,291.15,291.15
1.16E+07,0,293.6654,291.08716,293.92944,291.15,291.15,291.15
1.16E+07,0,293.55527,291.0858,293.85117,291.15,291.15,291.15
1.16E+07,0,293.4557,291.08487,293.77756,291.15,291.15,291.15
1.16E+07,0,293.36362,291.0843,293.7081,291.15,291.15,291.15
1.16E+07,0,293.27933,291.08408,293.64288,291.15,291.15,291.15
1.16E+07,0,293.20047,291.08398,293.58145,291.15,291.15,291.15
1.16E+07,0,293.12775,291.08408,293.52386,291.15,291.15,291.15
1.16E+07,0,293.06015,291.0842,293.46954,291.15,291.15,291.15
1.16E+07,0,292.9977,291.08435,293.41843,291.15,291.15,291.15
1.17E+07,0,292.93942,291.08444,293.36984,291.15,291.15,291.15
1.17E+07,0,292.88535,291.08444,293.32382,291.15,291.15,291.15
1.17E+07,0,292.8346,291.08432,293.2798,291.15,291.15,291.15
1.17E+07,0,292.78687,291.084,293.23752,291.15,291.15,291.15
1.17E+07,0,292.74173,291.08356,293.19675,291.15,291.15,291.15
1.17E+07,0,292.69888,291.0829,293.1573,291.15,291.15,291.15
1.17E+07,0,292.6579,291.08197,293.11884,291.15,291.15,291.15
1.17E+07,0,292.61832,291.08075,293.08115,291.15,291.15,291.15
1.17E+07,0,292.5798,291.07925,293.04398,291.15,291.15,291.15
1.17E+07,0,292.54272,291.07748,293.00763,291.15,291.15,291.15
1.17E+07,0,292.50647,291.07544,292.97168,291.15,291.15,291.15
1.17E+07,0,292.47073,291.07306,292.93594,291.15,291.15,291.15
1.17E+07,0,292.43555,291.07037,292.90048,291.15,291.15,291.15
1.17E+07,0,292.4011,291.0674,292.86542,291.15,291.15,291.15
1.17E+07,0,292.36697,291.06412,292.83047,291.15,291.15,291.15
1.17E+07,0,292.33307,291.06052,292.7956,291.15,291.15,291.15
1.17E+07,0,292.29935,291.0566,292.76077,291.15,291.15,291.15
1.17E+07,0,292.26578,291.05237,292.7259,291.15,291.15,291.15
1.17E+07,16000,292.23215,291.0478,292.69092,291.15,291.15,291.15
1.17E+07,0,292.1984,291.4674,292.65573,291.15,291.15,291.15
1.17E+07,0,292.16412,291.41705,292.61993,291.15,291.15,291.15
1.17E+07,0,292.12933,291.3715,292.58353,291.15,291.15,291.15
1.17E+07,0,292.09393,291.33044,292.54645,291.15,291.15,291.15
1.17E+07,0,292.05804,291.29254,292.5088,291.15,291.15,291.15
1.17E+07,0,292.0217,291.2577,292.47058,291.15,291.15,291.15
1.17E+07,0,291.98474,291.22607,292.4316,291.15,291.15,291.15
1.17E+07,0,291.94717,291.197,292.39197,291.15,291.15,291.15
1.17E+07,0,291.90903,291.17038,292.35162,291.15,291.15,291.15
1.17E+07,0,291.87033,291.1456,292.3107,291.15,291.15,291.15
1.17E+07,0,291.83102,291.12277,292.2691,291.15,291.15,291.15
1.17E+07,0,291.79163,291.1009,292.22742,291.15,291.15,291.15
1.17E+07,0,291.75204,291.08008,292.18555,291.15,291.15,291.15
1.17E+07,0,291.71228,291.0604,292.14346,291.15,291.15,291.15
1.17E+07,16000,291.67215,291.0422,292.101,291.15,291.15,291.15
1.17E+07,0,291.6318,291.45184,292.05835,291.15,291.15,291.15
1.17E+07,0,291.59177,291.39072,292.01596,291.15,291.15,291.15
1.17E+07,0,291.55197,291.33493,291.97388,291.15,291.15,291.15
1.17E+07,0,291.51242,291.2842,291.932,291.15,291.15,291.15
1.17E+07,0,291.47308,291.23697,291.8904,291.15,291.15,291.15
1.17E+07,0,291.43396,291.19327,291.849,291.15,291.15,291.15
1.17E+07,0,291.39514,291.15295,291.80792,291.15,291.15,291.15
1.17E+07,0,291.35663,291.11594,291.76715,291.15,291.15,291.15
1.17E+07,0,291.31912,291.08084,291.72696,291.15,291.15,291.15
1.17E+07,16000,291.2823,291.04813,291.68723,291.15,291.15,291.15
1.17E+07,0,291.24503,291.4469,291.64767,291.15,291.15,291.15
1.17E+07,0,291.21222,291.3754,291.6095,291.15,291.15,291.15
1.17E+07,0,291.19125,291.31003,291.57358,291.15,291.15,291.15
1.17E+07,0,291.1937,291.25034,291.54123,291.15,291.15,291.15
1.17E+07,0,291.2185,291.19455,291.5122,291.15,291.15,291.15
1.17E+07,0,291.27325,291.14304,291.4881,291.15,291.15,291.15
1.17E+07,0,291.36484,291.09573,291.47183,291.15,291.15,291.15
1.17E+07,0,291.50244,291.05222,291.4669,291.15,291.15,291.15
1.17E+07,0,291.69165,291.4647,291.47617,291.15,291.15,291.15
1.17E+07,0,291.9284,291.3814,291.50162,291.15,291.15,291.15
1.17E+07,0,292.1967,291.30453,291.54196,291.15,291.15,291.15
1.17E+07,0,292.47513,291.2349,291.59534,291.15,291.15,291.15
1.17E+07,0,292.7432,291.17282,291.6611,291.15,291.15,291.15
1.17E+07,0,292.9909,291.1159,291.73303,291.15,291.15,291.15
1.17E+07,0,293.2044,291.06433,291.80814,291.15,291.15,291.15
1.17E+07,0,293.39252,291.46893,291.88385,291.15,291.15,291.15
1.17E+07,0,293.53333,291.3785,291.95844,291.15,291.15,291.15
1.17E+07,0,293.6298,291.29593,292.02975,291.15,291.15,291.15
1.17E+07,0,293.69305,291.22046,292.09683,291.15,291.15,291.15
1.17E+07,0,293.72052,291.15237,292.15707,291.15,291.15,291.15
1.17E+07,0,293.71426,291.09137,292.2066,291.15,291.15,291.15
1.17E+07,16000,293.68,291.03702,292.24283,291.15,291.15,291.15
1.17E+07,50000,294.2268,291.418,292.86728,294.15,291.15,294.15
1.17E+07,25000,294.6052,291.32825,293.85202,294.15,291.15,294.15
1.17E+07,0,294.44498,291.2486,294.13885,294.15,291.15,294.15
1.17E+07,0,294.31552,291.17776,294.4404,294.15,291.15,294.15
1.17E+07,0,294.21362,291.11533,294.19406,294.15,291.15,294.15
1.17E+07,25000,294.13477,291.06015,294.01407,294.15,291.15,294.15
1.17E+07,0,294.07294,291.46313,294.33902,294.15,291.15,294.15
1.17E+07,0,294.53983,291.37177,294.16293,294.15,291.15,294.15
1.17E+07,25000,294.42102,291.28986,294.04407,294.15,291.15,294.15
1.17E+07,0,294.32755,291.21677,294.42282,294.15,291.15,294.15
1.17E+07,0,294.26166,291.15414,294.2959,294.15,291.15,294.15
1.17E+07,0,294.21207,291.09872,294.2067,294.15,291.15,294.15
1.17E+07,16000,294.17477,291.04938,294.1465,294.15,291.15,294.15
1.17E+07,0,294.1504,291.4353,294.1183,294.15,291.15,294.15
1.17E+07,0,294.1366,291.35278,294.1157,294.15,291.15,294.15
1.17E+07,0,294.1281,291.27908,294.12436,294.15,291.15,294.15
1.17E+07,0,294.1216,291.21378,294.13492,294.15,291.15,294.15
1.17E+07,0,294.11478,291.15714,294.14102,294.15,291.15,294.15
1.17E+07,0,294.1055,291.1083,294.13983,294.15,291.15,294.15
1.17E+07,0,294.09424,291.0658,294.13187,294.15,291.15,294.15
1.17E+07,0,294.08087,291.4813,294.11652,294.15,291.15,294.15
1.17E+07,0,294.06818,291.40298,294.10068,294.15,291.15,294.15
1.17E+07,0,294.05997,291.33304,294.09772,294.15,291.15,294.15
1.17E+07,0,294.0577,291.27124,294.11142,294.15,291.15,294.15
1.17E+07,0,294.06204,291.21707,294.14862,294.15,291.15,294.15
1.17E+07,0,294.07294,291.17053,294.21017,294.15,291.15,294.15
1.17E+07,0,294.0887,291.1307,294.2876,294.15,291.15,294.15
1.17E+07,0,294.1075,291.0969,294.3717,294.15,291.15,294.15
1.17E+07,0,294.12778,291.06824,294.4543,294.15,291.15,294.15
1.17E+07,16000,294.14844,291.044,294.5273,294.15,291.15,294.15
1.17E+07,0,294.1689,291.44952,294.58932,294.15,291.15,294.15
1.17E+07,0,294.1888,291.3874,294.64096,294.15,291.15,294.15
1.17E+07,0,294.2083,291.33337,294.68954,294.15,291.15,294.15
1.17E+07,0,294.2277,291.28683,294.73868,294.15,291.15,294.15
1.17E+07,0,294.24728,291.2456,294.79004,294.15,291.15,294.15
1.17E+07,0,294.26718,291.20963,294.8443,294.15,291.15,294.15
1.17E+07,0,294.28766,291.1789,294.90128,294.15,291.15,294.15
1.17E+07,0,294.30865,291.1533,294.96075,294.15,291.15,294.15
1.17E+07,0,294.33032,291.1317,295.02017,294.15,291.15,294.15
1.17E+07,0,294.35257,291.1143,295.07962,294.15,291.15,294.15
1.17E+07,0,294.37527,291.09998,295.13596,294.15,291.15,294.15
1.17E+07,0,294.39832,291.08896,295.18954,294.15,291.15,294.15
1.17E+07,0,294.4213,291.08054,295.23773,294.15,291.15,294.15
1.17E+07,0,294.44388,291.0745,295.27957,294.15,291.15,294.15
1.17E+07,0,294.46548,291.0704,295.3134,294.15,291.15,294.15
1.17E+07,0,294.48495,291.06805,295.3368,294.15,291.15,294.15
1.17E+07,0,294.501,291.0672,295.34723,294.15,291.15,294.15
1.17E+07,0,294.51218,291.06766,295.34525,294.15,291.15,294.15
1.17E+07,0,294.5172,291.06918,295.33008,294.15,291.15,294.15
1.17E+07,0,294.5163,291.07175,295.3052,294.15,291.15,294.15
1.17E+07,0,294.5088,291.0751,295.27097,294.15,291.15,294.15
1.17E+07,0,294.49615,291.0792,295.2285,294.15,291.15,294.15
1.17E+07,0,294.47928,291.08386,295.1797,294.15,291.15,294.15
1.17E+07,0,294.45908,291.08902,295.1293,294.15,291.15,294.15
1.17E+07,0,294.4363,291.09454,295.07864,294.15,291.15,294.15
1.17E+07,0,294.41113,291.10034,295.02875,294.15,291.15,294.15
1.17E+07,0,294.3839,291.1063,294.9794,294.15,291.15,294.15
1.17E+07,0,294.3544,291.11234,294.92947,294.15,291.15,294.15
1.17E+07,0,294.3221,291.11838,294.8784,294.15,291.15,294.15
1.17E+07,0,294.28705,291.12442,294.82608,294.15,291.15,294.15
1.17E+07,0,294.24918,291.1303,294.77246,294.15,291.15,294.15
1.17E+07,0,294.20828,291.13596,294.71768,294.15,291.15,294.15
1.17E+07,0,294.16437,291.1408,294.66275,294.15,291.15,294.15
1.17E+07,0,294.12045,291.14566,294.60785,294.15,291.15,294.15
1.17E+07,0,294.0768,291.1504,294.5534,294.15,291.15,294.15
1.17E+07,0,294.03433,291.15448,294.50116,291.15,291.15,291.15
1.17E+07,0,293.90915,291.1587,294.36618,291.15,291.15,291.15
1.17E+07,0,293.79797,291.1624,294.2467,291.15,291.15,291.15
1.17E+07,0,293.69647,291.16577,294.13785,291.15,291.15,291.15
1.17E+07,0,293.60373,291.1687,294.03845,291.15,291.15,291.15
1.17E+07,0,293.51837,291.17123,293.94717,291.15,291.15,291.15
1.17E+07,0,293.43802,291.17343,293.86133,291.15,291.15,291.15
1.17E+07,0,293.36258,291.17526,293.78082,291.15,291.15,291.15
1.17E+07,0,293.2919,291.17667,293.70554,291.15,291.15,291.15
1.17E+07,0,293.226,291.17764,293.63544,291.15,291.15,291.15
1.17E+07,0,293.16306,291.17816,293.5685,291.15,291.15,291.15
1.17E+07,0,293.10355,291.17822,293.50528,291.15,291.15,291.15
1.17E+07,0,293.0475,291.17786,293.4458,291.15,291.15,291.15
1.17E+07,0,292.99423,291.177,293.38937,291.15,291.15,291.15
1.17E+07,0,292.94232,291.17566,293.33444,291.15,291.15,291.15
1.17E+07,0,292.89282,291.17386,293.28214,291.15,291.15,291.15
1.17E+07,0,292.84564,291.17157,293.23233,291.15,291.15,291.15
1.17E+07,0,292.79837,291.16882,293.18253,291.15,291.15,291.15
1.17E+07,0,292.75235,291.16562,293.13406,291.15,291.15,291.15
1.17E+07,0,292.70752,291.16196,293.08698,291.15,291.15,291.15
1.17E+07,0,292.6628,291.15787,293.04,291.15,291.15,291.15
1.17E+07,0,292.6184,291.15332,292.99344,291.15,291.15,291.15
1.17E+07,0,292.5746,291.14835,292.94754,291.15,291.15,291.15
1.17E+07,0,292.53088,291.1429,292.90173,291.15,291.15,291.15
1.17E+07,0,292.48712,291.1371,292.85583,291.15,291.15,291.15
1.17E+07,0,292.4435,291.1308,292.8101,291.15,291.15,291.15
1.17E+07,0,292.39996,291.1241,292.7644,291.15,291.15,291.15
1.17E+07,0,292.35626,291.11697,292.71857,291.15,291.15,291.15
1.17E+07,0,292.3124,291.10944,292.67258,291.15,291.15,291.15
1.17E+07,0,292.26837,291.10147,292.6264,291.15,291.15,291.15
1.17E+07,0,292.22443,291.09314,292.58035,291.15,291.15,291.15
1.17E+07,0,292.18045,291.08444,292.53424,291.15,291.15,291.15
1.17E+07,0,292.13644,291.07535,292.48813,291.15,291.15,291.15
1.17E+07,0,292.09277,291.06595,292.4424,291.15,291.15,291.15
1.17E+07,0,292.04938,291.05618,292.39694,291.15,291.15,291.15
1.17E+07,16000,292.00613,291.04602,292.35168,291.15,291.15,291.15
1.18E+07,0,291.96323,291.46127,292.30673,291.15,291.15,291.15
1.18E+07,0,291.92065,291.40186,292.26218,291.15,291.15,291.15
1.18E+07,0,291.87848,291.3478,292.218,291.15,291.15,291.15
1.18E+07,0,291.8366,291.29868,292.17416,291.15,291.15,291.15
1.18E+07,0,291.79507,291.2544,292.13068,291.15,291.15,291.15
1.18E+07,0,291.75388,291.21378,292.08752,291.15,291.15,291.15
1.18E+07,0,291.71295,291.17703,292.0447,291.15,291.15,291.15
1.18E+07,0,291.67236,291.1429,292.00223,291.15,291.15,291.15
1.18E+07,0,291.63208,291.1115,291.96005,291.15,291.15,291.15
1.18E+07,0,291.59207,291.08203,291.9182,291.15,291.15,291.15
1.18E+07,0,291.5524,291.05438,291.87668,291.15,291.15,291.15
1.18E+07,0,291.51303,291.4799,291.83548,291.15,291.15,291.15
1.18E+07,0,291.47403,291.4069,291.79465,291.15,291.15,291.15
1.18E+07,0,291.43533,291.3405,291.75418,291.15,291.15,291.15
1.18E+07,0,291.3969,291.28015,291.71396,291.15,291.15,291.15
1.18E+07,0,291.35867,291.2245,291.67392,291.15,291.15,291.15
1.18E+07,0,291.32062,291.1727,291.6341,291.15,291.15,291.15
1.18E+07,0,291.2827,291.12463,291.59442,291.15,291.15,291.15
1.18E+07,0,291.245,291.08035,291.55496,291.15,291.15,291.15
1.18E+07,16000,291.20752,291.0394,291.51578,291.15,291.15,291.15
1.18E+07,0,291.17026,291.4299,291.47678,291.15,291.15,291.15
1.18E+07,0,291.13345,291.34988,291.43826,291.15,291.15,291.15
1.18E+07,0,291.0972,291.27692,291.40033,291.15,291.15,291.15
1.18E+07,0,291.0618,291.21057,291.36322,291.15,291.15,291.15
1.18E+07,0,291.53693,291.1482,291.3268,291.15,291.15,291.15
1.18E+07,0,291.41626,291.09177,291.29166,291.15,291.15,291.15
1.18E+07,16000,291.31418,291.04025,291.25797,291.15,291.15,291.15
1.18E+07,0,291.22668,291.4223,291.2254,291.15,291.15,291.15
1.18E+07,0,291.15652,291.3324,291.19434,291.15,291.15,291.15
1.18E+07,0,291.0971,291.25208,291.16388,291.15,291.15,291.15
1.18E+07,25000,291.0428,291.1783,291.1335,291.15,291.15,291.15
1.18E+07,0,291.45734,291.1093,291.103,291.15,291.15,291.15
1.18E+07,16000,291.33078,291.04745,291.0721,291.15,291.15,291.15
1.18E+07,25000,291.21844,291.42056,291.0412,291.15,291.15,291.15
1.18E+07,0,291.1236,291.32086,291.47543,291.15,291.15,291.15
1.18E+07,0,291.05252,291.23236,291.37244,291.15,291.15,291.15
1.18E+07,0,291.51587,291.1509,291.28934,291.15,291.15,291.15
1.18E+07,0,291.406,291.0777,291.23114,291.15,291.15,291.15
1.18E+07,0,291.32748,291.46466,291.19186,291.15,291.15,291.15
1.18E+07,0,291.27625,291.35648,291.1691,291.15,291.15,291.15
1.18E+07,0,291.23984,291.25824,291.15643,291.15,291.15,291.15
1.18E+07,0,291.20932,291.16837,291.14792,291.15,291.15,291.15
1.18E+07,0,291.18304,291.08682,291.14188,291.15,291.15,291.15
1.18E+07,50000,291.75943,291.46756,291.73526,294.15,291.15,294.15
1.18E+07,50000,292.7133,291.3529,292.7033,294.15,291.15,294.15
1.18E+07,50000,293.49655,291.24844,293.50555,294.15,291.15,294.15
1.18E+07,50000,294.12643,291.15494,294.1541,294.15,291.15,294.15
1.18E+07,0,294.116,291.07162,294.16046,294.15,291.15,294.15
1.18E+07,50000,294.17435,291.4502,294.2326,294.15,291.15,294.15
1.18E+07,0,294.1783,291.33328,294.24847,294.15,291.15,294.15
1.18E+07,25000,294.24527,291.2279,294.32513,294.15,291.15,294.15
1.18E+07,25000,294.2446,291.13477,293.88907,294.15,291.15,294.15
1.18E+07,0,294.31808,291.05176,294.51096,294.15,291.15,294.15
1.18E+07,25000,293.88422,291.43274,294.05948,294.15,291.15,294.15
1.18E+07,25000,294.51804,291.31668,294.23624,294.15,291.15,294.15
1.18E+07,0,294.0907,291.21234,294.34897,294.15,291.15,294.15
1.18E+07,25000,294.28485,291.1204,294.02243,294.15,291.15,294.15
1.18E+07,41000,293.95438,291.03824,294.24774,294.15,291.15,294.15
1.18E+07,25000,294.1648,291.39404,294.0022,294.15,291.15,294.15
1.18E+07,0,294.40045,291.28076,294.28406,294.15,291.15,294.15
1.18E+07,0,294.09708,291.18225,294.07355,294.15,291.15,294.15
1.18E+07,0,294.3692,291.09497,294.42264,294.15,291.15,294.15
1.18E+07,16000,294.09207,291.01813,294.207,294.15,291.15,294.15
1.18E+07,25000,294.3835,291.37903,294.0402,294.15,291.15,294.15
1.18E+07,0,294.11972,291.27097,294.38364,294.15,291.15,294.15
1.18E+07,0,294.43042,291.17667,294.24973,294.15,291.15,294.15
1.18E+07,0,294.18936,291.09415,294.24335,294.15,291.15,294.15
1.18E+07,41000,294.0079,291.0208,294.3474,294.15,291.15,294.15
1.18E+07,0,294.33716,291.38574,294.54465,294.15,291.15,294.15
1.18E+07,0,294.1601,291.28384,294.79214,294.15,291.15,294.15
1.18E+07,25000,294.02097,291.19357,295.03476,294.15,291.15,294.15
1.18E+07,0,294.37714,291.11508,295.2579,294.15,291.15,294.15
1.18E+07,16000,294.2214,291.04834,295.4483,294.15,291.15,294.15
1.18E+07,0,294.0977,291.41797,295.61697,294.15,291.15,294.15
1.18E+07,25000,294.00757,291.32108,295.7576,294.15,291.15,294.15
1.18E+07,0,294.4013,291.2358,295.8764,294.15,291.15,294.15
1.18E+07,0,294.27313,291.1641,295.96783,294.15,291.15,294.15
1.18E+07,0,294.17444,291.1017,296.0365,294.15,291.15,294.15
1.18E+07,16000,294.09744,291.0473,296.0875,294.15,291.15,294.15
1.18E+07,25000,294.04227,291.43076,296.11942,294.15,291.15,294.15
1.18E+07,0,294.46774,291.34454,296.13535,294.15,291.15,294.15
1.18E+07,0,294.36386,291.27228,296.13614,294.15,291.15,294.15
1.18E+07,0,294.2848,291.21054,296.14853,294.15,291.15,294.15
1.18E+07,0,294.22507,291.15732,296.2188,294.15,291.15,294.15
1.18E+07,0,294.18414,291.1119,296.37537,294.15,291.15,294.15
1.18E+07,0,294.16263,291.07407,296.6244,294.15,291.15,294.15
1.18E+07,16000,294.1603,291.04315,296.94525,294.15,291.15,294.15
1.18E+07,0,294.178,291.44455,297.29456,294.15,291.15,294.15
1.18E+07,0,294.21066,291.37875,297.58456,294.15,291.15,294.15
1.18E+07,0,294.2474,291.3219,297.79868,294.15,291.15,294.15
1.18E+07,0,294.2833,291.2736,297.9323,294.15,291.15,294.15
1.18E+07,0,294.3155,291.23395,297.97992,294.15,291.15,294.15
1.18E+07,0,294.34344,291.20212,297.9568,294.15,291.15,294.15
1.18E+07,0,294.36838,291.17722,297.889,294.15,291.15,294.15
1.18E+07,0,294.39166,291.15826,297.80362,294.15,291.15,294.15
1.18E+07,0,294.41415,291.14447,297.71735,294.15,291.15,294.15
1.18E+07,0,294.43634,291.13504,297.63782,294.15,291.15,294.15
1.18E+07,0,294.45728,291.1293,297.5616,294.15,291.15,294.15
1.18E+07,0,294.4755,291.12662,297.4854,294.15,291.15,294.15
1.18E+07,0,294.48944,291.12683,297.40784,294.15,291.15,294.15
1.18E+07,0,294.4967,291.1295,297.32648,294.15,291.15,294.15
1.18E+07,0,294.49515,291.13428,297.24036,294.15,291.15,294.15
1.18E+07,0,294.48294,291.14087,297.1483,294.15,291.15,294.15
1.18E+07,0,294.4601,291.14883,297.05023,294.15,291.15,294.15
1.18E+07,0,294.42648,291.15814,296.9462,294.15,291.15,294.15
1.18E+07,0,294.38828,291.1682,296.84244,294.15,291.15,294.15
1.18E+07,0,294.34415,291.17923,296.73822,294.15,291.15,294.15
1.18E+07,0,294.2974,291.19104,296.6387,294.15,291.15,294.15
1.18E+07,0,294.25104,291.2029,296.5427,291.15,291.15,291.15
1.18E+07,0,294.12424,291.21487,296.36795,291.15,291.15,291.15
1.18E+07,0,294.0104,291.2269,296.2099,291.15,291.15,291.15
1.18E+07,0,293.905,291.23883,296.06216,291.15,291.15,291.15
1.18E+07,0,293.8076,291.25064,295.9239,291.15,291.15,291.15
1.18E+07,0,293.71622,291.26218,295.7954,291.15,291.15,291.15
1.18E+07,0,293.6305,291.2734,295.67676,291.15,291.15,291.15
1.18E+07,0,293.5503,291.2843,295.56683,291.15,291.15,291.15
1.18E+07,0,293.4757,291.2948,295.46567,291.15,291.15,291.15
1.18E+07,0,293.40594,291.30484,295.37177,291.15,291.15,291.15
1.18E+07,0,293.34094,291.3144,295.2851,291.15,291.15,291.15
1.18E+07,0,293.28003,291.32343,295.20425,291.15,291.15,291.15
1.18E+07,0,293.223,291.33194,295.12903,291.15,291.15,291.15
1.18E+07,0,293.16956,291.3399,295.0589,291.15,291.15,291.15
1.18E+07,0,293.11914,291.3473,294.99307,291.15,291.15,291.15
1.18E+07,0,293.07153,291.35413,294.93115,291.15,291.15,291.15
1.18E+07,0,293.02643,291.36035,294.87265,291.15,291.15,291.15
1.18E+07,0,292.9835,291.366,294.81708,291.15,291.15,291.15
1.18E+07,0,292.9424,291.37106,294.76407,291.15,291.15,291.15
1.18E+07,0,292.90286,291.37555,294.71298,291.15,291.15,291.15
1.18E+07,0,292.8645,291.3794,294.66336,291.15,291.15,291.15
1.18E+07,0,292.8273,291.38266,294.61526,291.15,291.15,291.15
1.18E+07,0,292.79117,291.3854,294.56873,291.15,291.15,291.15
1.18E+07,0,292.75574,291.38757,294.523,291.15,291.15,291.15
1.18E+07,0,292.7207,291.3892,294.4778,291.15,291.15,291.15
1.18E+07,0,292.68613,291.3903,294.4332,291.15,291.15,291.15
1.18E+07,0,292.65222,291.3909,294.38953,291.15,291.15,291.15
1.18E+07,0,292.6186,291.39105,294.34622,291.15,291.15,291.15
1.18E+07,0,292.58505,291.39072,294.30307,291.15,291.15,291.15
1.18E+07,0,292.55154,291.38995,294.26,291.15,291.15,291.15
1.18E+07,0,292.51816,291.38876,294.21722,291.15,291.15,291.15
1.18E+07,0,292.4849,291.38718,294.17468,291.15,291.15,291.15
1.18E+07,0,292.45175,291.38513,294.1324,291.15,291.15,291.15
1.18E+07,0,292.41867,291.3827,294.09024,291.15,291.15,291.15
1.18E+07,0,292.3855,291.37988,294.04816,291.15,291.15,291.15
1.18E+07,0,292.35236,291.37668,294.0062,291.15,291.15,291.15
1.18E+07,0,292.31927,291.37308,293.96436,291.15,291.15,291.15
1.18E+07,0,292.2862,291.36902,293.92273,291.15,291.15,291.15
1.18E+07,0,292.25305,291.3645,293.8811,291.15,291.15,291.15
1.18E+07,0,292.21976,291.3593,293.83936,291.15,291.15,291.15
1.18E+07,0,292.18643,291.35413,293.79764,291.15,291.15,291.15
1.18E+07,0,292.15317,291.34787,293.75607,291.15,291.15,291.15
1.18E+07,0,292.11993,291.3415,293.7145,291.15,291.15,291.15
1.18E+07,0,292.08667,291.33508,293.67297,291.15,291.15,291.15
1.18E+07,0,292.05344,291.3287,293.63144,291.15,291.15,291.15
1.18E+07,0,292.02063,291.32147,293.59048,291.15,291.15,291.15
1.18E+07,0,291.98798,291.314,293.5497,291.15,291.15,291.15
1.18E+07,0,291.9553,291.30655,293.5089,291.15,291.15,291.15
1.18E+07,0,291.92264,291.2991,293.46814,291.15,291.15,291.15
1.18E+07,0,291.8887,291.29074,293.42603,291.15,291.15,291.15
1.18E+07,0,291.85425,291.282,293.38342,291.15,291.15,291.15
1.18E+07,0,291.8198,291.2733,293.34082,291.15,291.15,291.15
1.18E+07,0,291.78534,291.26453,293.29822,291.15,291.15,291.15
1.18E+07,0,291.75168,291.25534,293.25638,291.15,291.15,291.15
1.18E+07,0,291.71848,291.24585,293.21506,291.15,291.15,291.15
1.18E+07,0,291.6853,291.23633,293.1737,291.15,291.15,291.15
1.18E+07,0,291.65213,291.22684,293.13235,291.15,291.15,291.15
1.18E+07,0,291.6205,291.21698,293.0927,291.15,291.15,291.15
1.19E+07,0,291.5904,291.2068,293.0546,291.15,291.15,291.15
1.19E+07,0,291.56027,291.1966,293.01648,291.15,291.15,291.15
1.19E+07,0,291.53015,291.1864,292.97836,291.15,291.15,291.15
1.19E+07,0,291.50168,291.17612,292.94125,291.15,291.15,291.15
1.19E+07,0,291.47665,291.1656,292.90628,291.15,291.15,291.15
1.19E+07,0,291.4534,291.15494,292.87238,291.15,291.15,291.15
1.19E+07,0,291.43185,291.14417,292.83954,291.15,291.15,291.15
1.19E+07,0,291.41196,291.13327,292.808,291.15,291.15,291.15
1.19E+07,0,291.39365,291.12216,292.77832,291.15,291.15,291.15
1.19E+07,0,291.37698,291.11093,292.75006,291.15,291.15,291.15
1.19E+07,0,291.362,291.09955,292.7232,291.15,291.15,291.15
1.19E+07,0,291.3481,291.08804,292.69763,291.15,291.15,291.15
1.19E+07,0,291.33344,291.0764,292.67285,291.15,291.15,291.15
1.19E+07,0,291.3193,291.0646,292.64923,291.15,291.15,291.15
1.19E+07,0,291.3058,291.05267,292.62677,291.15,291.15,291.15
1.19E+07,0,291.29282,291.4919,292.6055,291.15,291.15,291.15
1.19E+07,0,291.2799,291.43356,292.58527,291.15,291.15,291.15
1.19E+07,0,291.26758,291.38,292.56635,291.15,291.15,291.15
1.19E+07,0,291.25598,291.33124,292.54846,291.15,291.15,291.15
1.19E+07,0,291.2452,291.28632,292.53168,291.15,291.15,291.15
1.19E+07,0,291.2354,291.24463,292.51593,291.15,291.15,291.15
