Elapsed_time_sec,Q_heating,T_day,T_night
11364600,0,291.54,291.7
11365200,0,291.54,291.71
11365800,0,291.55,291.72
11366400,0,291.55,291.73
11367000,0,291.55,291.74
11367600,0,291.55,291.74
11368200,0,291.55,291.75
11368800,0,291.55,291.75
11369400,0,291.54,291.75
11370000,0,291.54,291.75
11370600,0,291.54,291.76
11371200,0,291.54,291.76
11371800,0,291.54,291.76
11372400,0,291.53,291.76
11373000,0,291.53,291.76
11373600,0,291.52,291.75
11374200,0,291.52,291.75
11374800,0,291.51,291.74
11375400,0,291.49,291.72
11376000,0,291.48,291.71
11376600,0,291.46,291.69
11377200,0,291.44,291.67
11377800,554.13,291.65,291.64
11378400,1394.36,292.48,291.62
11379000,2299.98,293.32,291.61
11379600,3092.9,294.15,291.62
11380200,2820.72,294.15,291.61
11380800,2767.09,294.15,291.61
11381400,2693.46,294.15,291.59
11382000,2709.2,294.15,291.57
11382600,2683.05,294.15,291.55
11383200,2669.5,294.15,291.52
11383800,2667.02,294.15,291.49
11384400,2670.55,294.15,291.45
11385000,2681.07,294.15,291.41
11385600,2699.52,294.15,291.35
11386200,2723.94,294.15,291.29
11386800,2754.67,294.15,291.22
11387400,2820.45,294.15,291.15
11388000,2911.11,294.15,291.15
11388600,2980.2,294.15,291.15
11389200,3031.18,294.15,291.15
11389800,3080.3,294.15,291.15
11390400,3127.33,294.15,291.15
11391000,3171.87,294.15,291.15
11391600,3214.91,294.15,291.15
11392200,3256.23,294.15,291.15
11392800,3297.99,294.15,291.15
11393400,3340.24,294.15,291.15
11394000,3382.74,294.15,291.15
11394600,3131.74,293.65,291.48
11395200,2939.08,293.15,291.82
11395800,2749.16,292.65,292.15
11396400,2561.37,292.15,292.48
11397000,2374.81,291.65,292.82
11397600,2439.85,291.27,293.15
11398200,2354.5,291.21,293.15
11398800,2374.67,291.18,293.15
11399400,2415.51,291.15,293.15
11400000,2470.32,291.15,293.15
11400600,2522.39,291.15,293.15
11401200,2570.06,291.15,293.15
11401800,2614.27,291.15,293.15
11402400,2653.39,291.15,293.15
11403000,2689.41,291.15,293.15
11403600,2722.96,291.15,293.15
11404200,2755.04,291.15,293.15
11404800,2786.33,291.15,293.15
11405400,2513.89,291.45,293.15
11406000,2520.55,291.44,293.15
11406600,2526.66,291.43,293.15
11407200,2532.36,291.41,293.15
11407800,2537.82,291.4,293.15
11408400,2543.17,291.39,293.15
11409000,2548.38,291.38,293.15
11409600,2552.94,291.36,293.15
11410200,2557.46,291.35,293.15
11410800,2561.92,291.34,293.15
11411400,2566.35,291.33,293.15
11412000,2570.7,291.31,293.15
11412600,2575.33,291.3,293.15
11413200,2579.93,291.29,293.15
11413800,2584.48,291.27,293.15
11414400,2588.56,291.26,293.15
11415000,2592.47,291.25,293.15
11415600,2596.38,291.24,293.15
11416200,2600.3,291.22,293.15
11416800,2604.15,291.21,293.15
11417400,2606.92,291.2,293.15
11418000,2609.41,291.19,293.15
11418600,2611.9,291.18,293.15
11419200,2614.38,291.16,293.15
11419800,2615.36,291.15,293.15
11420400,2624.65,291.15,293.15
11421000,2631.56,291.15,293.15
11421600,2636.96,291.15,293.15
11422200,2641.98,291.15,293.15
11422800,2648.17,291.15,293.15
11423400,2654.86,291.15,293.15
11424000,2666.53,291.15,293.15
11424600,2673.34,291.15,293.15
11425200,2668.73,291.15,293.15
11425800,2621.68,291.15,293.15
11426400,2543.93,291.15,293.15
11427000,1692.99,291.16,292.48
11427600,1085.42,291.19,291.82
11428200,491.57,291.22,291.15
11428800,0,291.25,290.5
11429400,0,291.28,290.37
11430000,0,291.31,290.39
11430600,0,291.27,290.41
11431200,0,291.19,290.44
11431800,0,291.1,290.47
11432400,0,291.02,290.5
11433000,0,290.93,290.53
11433600,0,290.85,290.57
11434200,0,290.83,290.6
11434800,0,290.84,290.62
11435400,0,290.86,290.65
11436000,0,290.86,290.67
11436600,0,290.84,290.65
11437200,0,290.81,290.61
11437800,0,290.76,290.55
11438400,0,290.72,290.51
11439000,0,290.7,290.48
11439600,0,290.7,290.49
11440200,0,290.75,290.56
11440800,0,290.82,290.65
11441400,0,290.9,290.77
11442000,0,290.98,290.88
11442600,0,291.05,290.98
11443200,0,291.09,291.05
11443800,0,291.13,291.12
11444400,0,291.17,291.18
11445000,0,291.21,291.25
11445600,0,291.25,291.31
11446200,0,291.29,291.38
11446800,0,291.33,291.45
11447400,0,291.37,291.52
11448000,0,291.4,291.58
11448600,0,291.42,291.63
11449200,0,291.44,291.67
11449800,0,291.46,291.71
11450400,0,291.47,291.73
11451000,0,291.47,291.75
11451600,0,291.47,291.76
11452200,0,291.46,291.75
11452800,0,291.44,291.75
11453400,0,291.43,291.74
11454000,0,291.42,291.73
11454600,0,291.4,291.71
11455200,0,291.37,291.68
11455800,0,291.33,291.63
11456400,0,291.29,291.59
11457000,0,291.27,291.55
11457600,0,291.25,291.53
11458200,0,291.24,291.52
11458800,0,291.24,291.52
11459400,0,291.24,291.53
11460000,0,291.24,291.53
11460600,0,291.23,291.53
11461200,0,291.22,291.52
11461800,0,291.21,291.5
11462400,0,291.19,291.49
11463000,0,291.17,291.47
11463600,0,291.16,291.44
11464200,814.87,291.65,291.42
11464800,1689.52,292.48,291.4
11465400,2543.07,293.32,291.39
11466000,3396.24,294.15,291.37
11466600,3073.26,294.15,291.36
11467200,3058.97,294.15,291.34
11467800,3036.85,294.15,291.32
11468400,3051.16,294.15,291.3
11469000,3010.34,294.15,291.27
11469600,2995.3,294.15,291.24
11470200,2992.31,294.15,291.2
11470800,2988.47,294.15,291.17
11471400,2997.67,294.15,291.15
11472000,3011.22,294.15,291.15
11472600,3027.65,294.15,291.15
11473200,3044.18,294.15,291.15
11473800,3061.42,294.15,291.15
11474400,3078.3,294.15,291.15
11475000,3094.86,294.15,291.15
11475600,3110.02,294.15,291.15
11476200,3125.24,294.15,291.15
11476800,3141.4,294.15,291.15
11477400,3157.7,294.15,291.15
11478000,3175.21,294.15,291.15
11478600,3193.34,294.15,291.15
11479200,3211.9,294.15,291.15
11479800,3230.36,294.15,291.15
11480400,3248.74,294.15,291.15
11481000,2976.72,293.65,291.48
11481600,2748.73,293.15,291.82
11482200,2538.7,292.65,292.15
11482800,2347.24,292.15,292.48
11483400,2114.65,291.65,292.82
11484000,2230.58,291.33,293.15
11484600,2131.02,291.29,293.15
11485200,2137.92,291.27,293.15
11485800,2145.45,291.24,293.15
11486400,2153.47,291.22,293.15
11487000,2162.79,291.19,293.15
11487600,2172.61,291.17,293.15
11488200,2204.58,291.15,293.15
11488800,2247.18,291.15,293.15
11489400,2290.88,291.15,293.15
11490000,2335.53,291.15,293.15
11490600,2381.38,291.15,293.15
11491200,2427.99,291.15,293.15
11491800,2270,291.53,293.15
11492400,2287.34,291.53,293.15
11493000,2305.31,291.5,293.15
11493600,2323.45,291.48,293.15
11494200,2341.2,291.46,293.15
11494800,2358.2,291.44,293.15
11495400,2373.97,291.42,293.15
11496000,2389.17,291.39,293.15
11496600,2403.83,291.37,293.15
11497200,2418.19,291.36,293.15
11497800,2432.36,291.34,293.15
11498400,2446.57,291.32,293.15
11499000,2460.96,291.3,293.15
11499600,2475.44,291.28,293.15
11500200,2490.07,291.26,293.15
11500800,2504.79,291.24,293.15
11501400,2519.5,291.22,293.15
11502000,2534.35,291.2,293.15
11502600,2549.27,291.18,293.15
11503200,2564.01,291.16,293.15
11503800,2600,291.15,293.15
11504400,2635.26,291.15,293.15
11505000,2668.7,291.15,293.15
11505600,2702.14,291.15,293.15
11506200,2730.11,291.15,293.15
11506800,2743.91,291.15,293.15
11507400,2733.03,291.15,293.15
11508000,2678.67,291.15,293.15
11508600,2542.01,291.15,293.15
11509200,2426.43,291.18,293.15
11509800,2337.24,291.26,293.15
11510400,2250.3,291.33,293.15
11511000,2220.25,291.36,293.15
11511600,2196.18,291.38,293.15
11512200,2202.21,291.38,293.15
11512800,2188.58,291.38,293.15
11513400,1414.74,291.39,292.48
11514000,803.65,291.41,291.82
11514600,219.81,291.43,291.15
11515200,0,291.46,290.69
11515800,0,291.48,290.67
11516400,0,291.51,290.68
11517000,0,291.46,290.71
11517600,0,291.38,290.74
11518200,0,291.3,290.76
11518800,0,291.22,290.79
11519400,0,291.13,290.83
11520000,0,291.05,290.86
11520600,0,291.04,290.9
11521200,0,291.05,290.94
11521800,0,291.08,290.97
11522400,0,291.11,291.01
11523000,0,291.13,291.06
11523600,0,291.16,291.11
11524200,0,291.19,291.15
11524800,0,291.22,291.2
11525400,0,291.25,291.24
11526000,0,291.27,291.29
11526600,0,291.3,291.33
11527200,0,291.33,291.37
11527800,0,291.35,291.41
11528400,0,291.37,291.45
11529000,0,291.39,291.49
11529600,0,291.42,291.53
11530200,0,291.44,291.57
11530800,0,291.46,291.6
11531400,0,291.48,291.64
11532000,0,291.49,291.67
11532600,0,291.51,291.71
11533200,0,291.53,291.74
11533800,0,291.55,291.78
11534400,0,291.56,291.81
11535000,0,291.57,291.83
11535600,0,291.59,291.86
11536200,0,291.6,291.89
11536800,0,291.61,291.92
11537400,0,291.63,291.95
11538000,0,291.65,291.98
11538600,0,291.66,292.02
11539200,0,291.68,292.05
11539800,0,291.7,292.09
11540400,0,291.72,292.12
11541000,0,291.74,292.16
11541600,0,291.75,292.19
11542200,0,291.77,292.22
11542800,0,291.79,292.25
11543400,0,291.8,292.27
11544000,0,291.81,292.3
11544600,0,291.83,292.32
11545200,0,291.84,292.35
11545800,0,291.84,292.36
11546400,0,291.85,292.38
11547000,0,291.86,292.39
11547600,0,291.86,292.4
11548200,0,291.86,292.41
11548800,0,291.86,292.41
11549400,0,291.85,292.41
11550000,0,291.85,292.4
11550600,0,291.83,292.39
11551200,928.68,292.48,292.38
11551800,1776.78,293.32,292.37
11552400,2755.94,294.15,292.35
11553000,2443.42,294.15,292.33
11553600,2354.68,294.15,292.31
11554200,2428.7,294.15,292.29
11554800,2360.36,294.15,292.26
11555400,2349.68,294.15,292.23
11556000,2349.11,294.15,292.19
11556600,2354.07,294.15,292.15
11557200,2362.73,294.15,292.11
11557800,2373.1,294.15,292.07
11558400,2385.94,294.15,292.02
11559000,2402.23,294.15,291.97
11559600,2420.38,294.15,291.92
11560200,2439.32,294.15,291.86
11560800,2455.6,294.15,291.81
11561400,2466.8,294.15,291.76
11562000,2474.21,294.15,291.72
11562600,2481.46,294.15,291.67
11563200,2488.04,294.15,291.63
11563800,2492.56,294.15,291.59
11564400,2493.14,294.15,291.56
11565000,2491.41,294.15,291.52
11565600,2488.86,294.15,291.49
11566200,2486.65,294.15,291.46
11566800,2485.17,294.15,291.43
11567400,2011.98,293.65,291.48
11568000,1789.52,293.15,291.82
11568600,1583.65,292.65,292.15
11569200,1382.36,292.15,292.48
11569800,1400.1,291.74,292.82
11570400,1694.75,291.69,293.15
11571000,1602.22,291.66,293.15
11571600,1616.26,291.64,293.15
11572200,1629.82,291.61,293.15
11572800,1641.97,291.59,293.15
11573400,1651.88,291.57,293.15
11574000,1659.14,291.55,293.15
11574600,1664.58,291.53,293.15
11575200,1669.71,291.51,293.15
11575800,1674.68,291.5,293.15
11576400,1678.91,291.48,293.15
11577000,1682.8,291.46,293.15
11577600,1686.69,291.45,293.15
11578200,1689.5,291.98,293.15
11578800,1691.18,292,293.15
11579400,1692.05,292,293.15
11580000,1692.42,292,293.15
11580600,1692.62,291.99,293.15
11581200,1693.03,291.99,293.15
11581800,1694.3,291.98,293.15
11582400,1696.06,291.98,293.15
11583000,1698.4,291.97,293.15
11583600,1700.55,291.97,293.15
11584200,1702.58,291.96,293.15
11584800,1703.99,291.96,293.15
11585400,1703.97,291.96,293.15
11586000,1703.23,291.95,293.15
11586600,1701.83,291.95,293.15
11587200,1700.39,291.95,293.15
11587800,1698.94,291.94,293.15
11588400,1698.25,291.94,293.15
11589000,1697.56,291.94,293.15
11589600,1697.62,291.93,293.15
11590200,1697.89,291.93,293.15
11590800,1698.31,291.93,293.15
11591400,1698.79,291.92,293.15
11592000,1699.11,291.92,293.15
11592600,1698.81,291.91,293.15
11593200,1699.38,291.91,293.15
11593800,1699.33,291.9,293.15
11594400,1696.05,291.9,293.15
11595000,1690.74,291.9,293.15
11595600,1679.23,291.91,293.15
11596200,1659.13,291.92,293.15
11596800,1649.06,291.93,293.15
11597400,1640.95,291.93,293.15
11598000,1635.67,291.93,293.15
11598600,1633.02,291.93,293.15
11599200,1629.97,291.93,293.15
11599800,853.96,291.93,292.48
11600400,289.92,291.93,291.82
11601000,0,291.93,291.28
11601600,0,291.93,291.21
11602200,0,291.94,291.2
11602800,0,291.95,291.2
11603400,0,291.88,291.21
11604000,0,291.79,291.21
11604600,0,291.69,291.22
11605200,0,291.59,291.22
11605800,0,291.48,291.22
11606400,0,291.37,291.22
11607000,0,291.33,291.21
11607600,0,291.32,291.21
11608200,0,291.31,291.2
11608800,0,291.3,291.2
11609400,0,291.3,291.2
11610000,0,291.3,291.2
11610600,0,291.3,291.21
11611200,0,291.3,291.22
11611800,0,291.31,291.23
11612400,0,291.32,291.25
11613000,0,291.33,291.27
11613600,0,291.34,291.28
11614200,0,291.35,291.31
11614800,0,291.36,291.33
11615400,0,291.37,291.35
11616000,0,291.38,291.37
11616600,0,291.39,291.39
11617200,0,291.4,291.41
11617800,0,291.42,291.43
11618400,0,291.43,291.45
11619000,0,291.44,291.48
11619600,0,291.45,291.5
11620200,0,291.46,291.52
11620800,0,291.47,291.54
11621400,0,291.48,291.56
11622000,0,291.49,291.58
11622600,0,291.5,291.61
11623200,0,291.52,291.63
11623800,0,291.53,291.65
11624400,0,291.54,291.68
11625000,0,291.56,291.7
11625600,0,291.57,291.73
11626200,0,291.58,291.75
11626800,0,291.59,291.78
11627400,0,291.6,291.79
11628000,0,291.61,291.81
11628600,0,291.61,291.82
11629200,0,291.62,291.84
11629800,0,291.62,291.85
11630400,0,291.63,291.86
11631000,0,291.63,291.87
11631600,0,291.64,291.89
11632200,0,291.64,291.9
11632800,0,291.64,291.91
11633400,0,291.65,291.92
11634000,0,291.65,291.93
11634600,0,291.65,291.94
11635200,0,291.65,291.94
11635800,0,291.65,291.95
11636400,0,291.65,291.95
11637000,0,291.65,291.96
11637600,1141.4,292.48,291.96
11638200,1993.14,293.32,291.96
11638800,2842.82,294.15,291.96
11639400,2533.37,294.15,291.96
11640000,2543.86,294.15,291.95
11640600,2485.57,294.15,291.94
11641200,2466.16,294.15,291.93
11641800,2442.16,294.15,291.92
11642400,2421.08,294.15,291.91
11643000,2408.71,294.15,291.9
11643600,2399.02,294.15,291.88
11644200,2390.04,294.15,291.87
11644800,2381.71,294.15,291.85
11645400,2373.8,294.15,291.83
11646000,2366.31,294.15,291.82
11646600,2358.73,294.15,291.8
11647200,2350.85,294.15,291.78
11647800,2342.32,294.15,291.77
11648400,2333.3,294.15,291.75
11649000,2324.67,294.15,291.73
11649600,2318.1,294.15,291.72
11650200,2312.84,294.15,291.7
11650800,2307.81,294.15,291.68
11651400,2303.09,294.15,291.66
11652000,2298.69,294.15,291.64
11652600,2294.51,294.15,291.62
11653200,2290.67,294.15,291.6
11653800,1605.97,293.65,291.58
11654400,1421.94,293.15,291.82
11655000,1206.73,292.65,292.15
11655600,993.65,292.15,292.48
11656200,1216.54,291.93,292.82
11656800,1570.91,291.9,293.14
11657400,1397.25,291.88,293.15
11658000,1411.45,291.86,293.15
11658600,1418.09,291.84,293.15
11659200,1425.85,291.82,293.15
11659800,1434.14,291.8,293.15
11660400,1445,291.78,293.15
11661000,1456.31,291.76,293.15
11661600,1470.07,291.73,293.15
11662200,1484.93,291.71,293.15
11662800,1500.84,291.68,293.15
11663400,1517.62,291.66,293.15
11664000,1534.2,291.63,293.15
11664600,1551.05,292.15,293.15
11665200,1568.63,292.15,293.15
11665800,1586.78,292.14,293.15
11666400,1605.32,292.12,293.15
11667000,1624.07,292.1,293.15
11667600,1642.68,292.08,293.15
11668200,1660.09,292.06,293.15
11668800,1675.25,292.05,293.15
11669400,1688.84,292.03,293.15
11670000,1701.85,292.02,293.15
11670600,1714.33,292.01,293.15
11671200,1727.02,291.99,293.15
11671800,1740.27,291.98,293.15
11672400,1753.57,291.97,293.15
11673000,1766.6,291.95,293.15
11673600,1779.37,291.94,293.15
11674200,1792.14,291.93,293.15
11674800,1804.39,291.91,293.15
11675400,1816.26,291.9,293.15
11676000,1827.15,291.89,293.15
11676600,1837.1,291.88,293.15
11677200,1843.14,291.87,293.15
11677800,1840.49,291.86,293.15
11678400,1828.21,291.87,293.15
11679000,1803.91,291.88,293.15
11679600,1766.62,291.91,293.15
11680200,1712.4,291.95,293.15
11680800,1633.33,292.01,293.15
11681400,1556.29,292.08,293.15
11682000,1499.89,292.14,293.15
11682600,1416.1,292.2,293.15
11683200,1360.05,292.26,293.15
11683800,1305,292.31,293.15
11684400,1259.75,292.35,293.15
11685000,1231.77,292.38,293.15
11685600,1198.95,292.41,293.15
11686200,385.89,292.44,292.48
11686800,0,292.46,291.89
11687400,0,292.49,291.82
11688000,0,292.51,291.83
11688600,0,292.53,291.84
11689200,0,292.54,291.85
11689800,0,292.48,291.85
11690400,0,292.38,291.86
11691000,0,292.3,291.87
11691600,0,292.21,291.9
11692200,0,292.13,291.93
11692800,0,292.05,291.97
11693400,0,292.04,292.01
11694000,0,292.06,292.05
11694600,0,292.08,292.09
11695200,0,292.11,292.12
11695800,0,292.13,292.16
11696400,0,292.15,292.2
11697000,0,292.17,292.24
11697600,0,292.19,292.27
11698200,0,292.21,292.31
11698800,0,292.23,292.34
11699400,0,292.23,292.35
11700000,0,292.22,292.35
11700600,0,292.2,292.33
11701200,0,292.19,292.32
11701800,0,292.17,292.31
11702400,0,292.18,292.32
11703000,0,292.2,292.36
11703600,0,292.23,292.41
11704200,0,292.27,292.47
11704800,0,292.31,292.52
11705400,0,292.33,292.56
11706000,0,292.34,292.59
11706600,0,292.35,292.61
11707200,0,292.36,292.63
11707800,0,292.37,292.64
11708400,0,292.37,292.66
11709000,0,292.38,292.68
11709600,0,292.39,292.71
11710200,0,292.41,292.73
11710800,0,292.42,292.76
11711400,0,292.44,292.79
11712000,0,292.45,292.82
11712600,0,292.47,292.84
11713200,0,292.48,292.87
11713800,0,292.49,292.89
11714400,0,292.5,292.91
11715000,0,292.51,292.93
11715600,0,292.52,292.95
11716200,0,292.52,292.96
11716800,0,292.52,292.96
11717400,0,292.51,292.96
11718000,0,292.49,292.94
11718600,0,292.46,292.91
11719200,0,292.44,292.88
11719800,0,292.42,292.86
11720400,0,292.4,292.84
11721000,0,292.39,292.82
11721600,0,292.37,292.81
11722200,0,292.36,292.79
11722800,0,292.34,292.77
11723400,0,292.32,292.75
11724000,450.33,292.48,292.72
11724600,1352.22,293.32,292.69
11725200,2223.78,294.15,292.66
11725800,1993.15,294.15,292.63
11726400,1952.36,294.15,292.59
11727000,1945.27,294.15,292.56
11727600,1935.95,294.15,292.54
11728200,1924.65,294.15,292.51
11728800,1915.06,294.15,292.49
11729400,1911.78,294.15,292.46
11730000,1912.11,294.15,292.44
11730600,1915.09,294.15,292.41
11731200,1919.01,294.15,292.38
11731800,1923.67,294.15,292.35
11732400,1928.23,294.15,292.32
11733000,1932.33,294.15,292.29
11733600,1935.58,294.15,292.27
11734200,1938.56,294.15,292.24
11734800,1940.96,294.15,292.21
11735400,1944.31,294.15,292.18
11736000,1948.85,294.15,292.15
11736600,1952.07,294.15,292.12
11737200,1959.03,294.15,292.09
11737800,1967.36,294.15,292.06
11738400,1975.52,294.15,292.03
11739000,1984.3,294.15,291.99
11739600,1993.7,294.15,291.95
11740200,1307.26,293.65,291.92
11740800,814.21,293.15,291.88
11741400,684.47,292.65,292.15
11742000,679.08,292.22,292.48
11742600,984.13,292.16,292.82
11743200,1280.35,292.13,293.15
11743800,1200.56,292.1,293.15
11744400,1223.45,292.07,293.15
11745000,1246.86,292.04,293.15
11745600,1270.32,292.01,293.15
11746200,1291.55,291.98,293.15
11746800,1310.77,291.95,293.15
11747400,1326.93,291.93,293.15
11748000,1343.09,291.9,293.15
11748600,1359.13,291.88,293.15
11749200,1375.03,291.85,293.15
11749800,1390.95,291.83,293.15
11750400,1407.35,291.8,293.15
11751000,1423.41,292.33,293.15
11751600,1439.99,292.33,293.15
11752200,1456.57,292.32,293.15
11752800,1472.93,292.3,293.15
11753400,1488.99,292.29,293.15
11754000,1504.51,292.28,293.15
11754600,1519.3,292.26,293.15
11755200,1533.5,292.25,293.15
11755800,1547.39,292.23,293.15
11756400,1560.94,292.22,293.15
11757000,1574.52,292.21,293.15
11757600,1588.13,292.2,293.15
11758200,1601.72,292.18,293.15
11758800,1615.39,292.17,293.15
11759400,1628.93,292.16,293.15
11760000,1642.47,292.14,293.15
11760600,1655.85,292.13,293.15
11761200,1668.06,292.12,293.15
11761800,1681.34,292.1,293.15
11762400,1692.11,292.09,293.15
11763000,1701.46,292.08,293.15
11763600,1709.77,292.07,293.15
11764200,1716.62,292.06,293.15
11764800,1722.33,292.05,293.15
11765400,1726.74,292.05,293.15
11766000,1728.46,292.04,293.15
11766600,1729.41,292.04,293.15
11767200,1733.88,292.03,293.15
11767800,1740.06,292.02,293.15
11768400,1749.65,292.01,293.15
11769000,1763.21,292,293.15
11769600,1772.17,291.99,293.15
11770200,1778.11,291.98,293.15
11770800,1773.38,291.98,293.15
11771400,1747.29,291.99,293.15
11772000,1704.82,292.02,293.15
11772600,879.27,292.06,292.48
11773200,279.48,292.09,291.82
11773800,0,292.11,291.3
11774400,0,292.12,291.24
11775000,0,292.13,291.23
11775600,0,292.13,291.22
11776200,0,292.05,291.21
11776800,0,291.95,291.19
11777400,0,291.84,291.18
11778000,0,291.72,291.17
11778600,0,291.61,291.16
11779200,0,291.5,291.15
11779800,0,291.44,291.13
11780400,0,291.42,291.12
11781000,0,291.41,291.1
11781600,0,291.41,291.1
11782200,0,291.42,291.12
11782800,0,291.45,291.17
11783400,0,291.5,291.23
11784000,0,291.54,291.29
11784600,0,291.58,291.35
11785200,0,291.6,291.38
11785800,0,291.61,291.41
11786400,0,291.61,291.42
11787000,0,291.62,291.43
11787600,0,291.62,291.45
11788200,0,291.63,291.46
11788800,0,291.65,291.5
11789400,0,291.69,291.56
11790000,0,291.75,291.64
11790600,0,291.8,291.73
11791200,0,291.86,291.81
11791800,0,291.89,291.87
11792400,0,291.91,291.92
11793000,0,291.93,291.96
11793600,0,291.95,291.99
11794200,0,291.97,292.03
11794800,0,291.99,292.07
11795400,0,292.01,292.1
11796000,0,292.03,292.14
11796600,0,292.05,292.18
11797200,0,292.06,292.21
11797800,0,292.08,292.24
11798400,0,292.09,292.27
11799000,0,292.1,292.29
11799600,0,292.12,292.32
11800200,0,292.15,292.38
11800800,0,292.21,292.46
11801400,0,292.28,292.56
11802000,0,292.34,292.66
11802600,0,292.39,292.74
11803200,0,292.42,292.79
11803800,0,292.43,292.83
11804400,0,292.44,292.85
11805000,0,292.43,292.85
11805600,0,292.42,292.85
11806200,0,292.42,292.85
11806800,0,292.43,292.87
11807400,0,292.44,292.89
11808000,0,292.44,292.91
11808600,0,292.45,292.92
11809200,0,292.44,292.92
11809800,0,292.43,292.91
11810400,313.93,292.48,292.89
11811000,1254.04,293.32,292.85
11811600,2150.21,294.15,292.8
11812200,1874.65,294.15,292.75
11812800,1903.4,294.15,292.7
11813400,1899.41,294.15,292.66
11814000,1886.23,294.15,292.64
11814600,1872.52,294.15,292.62
11815200,1861.99,294.15,292.6
11815800,1860.19,294.15,292.58
11816400,1860.84,294.15,292.55
11817000,1861.75,294.15,292.53
11817600,1863.03,294.15,292.51
11818200,1864.68,294.15,292.48
11818800,1866.72,294.15,292.46
11819400,1869.11,294.15,292.43
11820000,1871.55,294.15,292.41
11820600,1874,294.15,292.38
11821200,1875.85,294.15,292.36
11821800,1877.41,294.15,292.33
11822400,1878.98,294.15,292.31
11823000,1881.01,294.15,292.28
11823600,1880.71,294.15,292.26
11824200,1880.09,294.15,292.24
11824800,1879.66,294.15,292.21
11825400,1879.76,294.15,292.19
11826000,1880.55,294.15,292.17
11826600,1202.37,293.65,292.14
11827200,691.25,293.15,292.12
11827800,336.71,292.65,292.15
11828400,456.6,292.32,292.48
11829000,805.37,292.29,292.82
11829600,1072.63,292.26,293.15
11830200,967.32,292.24,293.15
11830800,980.01,292.22,293.15
11831400,992.68,292.2,293.15
11832000,1005.49,292.18,293.15
11832600,1018.34,292.16,293.15
11833200,1032.1,292.14,293.15
11833800,1045.72,292.12,293.15
11834400,1059.86,292.1,293.15
11835000,1074.1,292.08,293.15
11835600,1088.51,292.06,293.15
11836200,1103.06,292.04,293.15
11836800,1117.75,292.02,293.15
11837400,1132.33,292.54,293.15
11838000,1147.41,292.54,293.15
11838600,1162.69,292.53,293.15
11839200,1177.97,292.52,293.15
11839800,1193.02,292.51,293.15
11840400,1207.59,292.49,293.15
11841000,1221.23,292.48,293.15
11841600,1233.98,292.47,293.15
11842200,1246.17,292.46,293.15
11842800,1258.24,292.45,293.15
11843400,1270.5,292.44,293.15
11844000,1283.62,292.43,293.15
11844600,1299.32,292.42,293.15
11845200,1319.27,292.4,293.15
11845800,1340.43,292.38,293.15
11846400,1360.78,292.36,293.15
11847000,1377.64,292.35,293.15
11847600,1388.49,292.34,293.15
11848200,1395.19,292.33,293.15
11848800,1401.34,292.33,293.15
11849400,1407.24,292.32,293.15
11850000,1412.54,292.31,293.15
11850600,1417.84,292.31,293.15
11851200,1421.84,292.3,293.15
11851800,1425.91,292.3,293.15
11852400,1428.61,292.3,293.15
11853000,1428.94,292.3,293.15
11853600,1424.69,292.3,293.15
11854200,1416.27,292.3,293.15
11854800,1407.46,292.31,293.15
11855400,1409.36,292.31,293.15
11856000,1412.91,292.3,293.15
11856600,1416.2,292.3,293.15
11857200,1419.39,292.3,293.15
11857800,1422.57,292.29,293.15
11858400,1423.5,292.29,293.15
11859000,646.87,292.29,292.48
11859600,90.36,292.29,291.82
11860200,0,292.29,291.48
11860800,0,292.29,291.44
11861400,0,292.29,291.43
11862000,0,292.29,291.42
11862600,0,292.23,291.41
11863200,0,292.12,291.41
11863800,0,292.02,291.4
11864400,0,291.91,291.4
11865000,0,291.8,291.39
11865600,0,291.69,291.39
11866200,0,291.65,291.38
11866800,0,291.64,291.38
11867400,0,291.64,291.38
11868000,0,291.63,291.37
11868600,0,291.63,291.37
11869200,0,291.62,291.37
11869800,0,291.62,291.36
11870400,0,291.61,291.36
11871000,0,291.6,291.36
11871600,0,291.6,291.36
11872200,0,291.59,291.35
11872800,0,291.59,291.35
11873400,0,291.58,291.35
11874000,0,291.58,291.34
11874600,0,291.57,291.34
11875200,0,291.57,291.34
11875800,0,291.56,291.34
11876400,0,291.56,291.34
11877000,0,291.56,291.34
11877600,0,291.55,291.34
11878200,0,291.55,291.34
11878800,0,291.54,291.34
11879400,0,291.54,291.33
11880000,0,291.53,291.33
11880600,0,291.52,291.33
11881200,0,291.52,291.32
11881800,0,291.51,291.32
11882400,0,291.51,291.31
11883000,0,291.5,291.31
11883600,0,291.49,291.31
11884200,0,291.49,291.31
11884800,0,291.48,291.3
11885400,0,291.48,291.3
11886000,0,291.47,291.3
11886600,0,291.47,291.3
11887200,0,291.46,291.3
11887800,0,291.46,291.3
11888400,0,291.46,291.29
11889000,0,291.45,291.29
11889600,0,291.44,291.28
11890200,0,291.43,291.27
11890800,0,291.42,291.26
11891400,0,291.41,291.25
11892000,0,291.4,291.24
11892600,0,291.39,291.23
11893200,0,291.37,291.22
11893800,0,291.36,291.2
11894400,0,291.35,291.19
11895000,0,291.33,291.17
11895600,0,291.32,291.15
11896200,673.07,291.65,291.14
11896800,1510.79,292.48,291.12
11897400,2376.72,293.32,291.1
11898000,3406.54,294.15,291.15
11898600,3016.5,294.15,291.15
11899200,3004.31,294.15,291.15
