Elapsed_time_sec,Q_heating,T_day,T_night
3223800,575.15,290.13,289.15
3224400,650.42,290.11,289.15
3225000,712.64,290.09,289.15
3225600,764.42,290.08,289.15
3226200,807.41,290.07,289.15
3226800,842.3,290.06,289.15
3227400,869.38,290.05,289.15
3228000,886.81,290.05,289.15
3228600,894.78,290.05,289.15
3229200,896.36,290.05,289.15
3229800,894.6,290.06,289.15
3230400,892.29,290.07,289.15
3231000,891.91,290.07,289.15
3231600,892.6,290.07,289.15
3232200,890.43,290.08,289.15
3232800,885.53,290.08,289.15
3233400,878.38,290.08,289.15
3234000,869.25,290.09,289.15
3234600,858.47,290.09,289.15
3235200,846.34,290.1,289.15
3235800,833.2,290.1,289.15
3236400,819.45,290.11,289.15
3237000,805.35,290.11,289.15
3237600,791.05,290.11,289.15
3238200,776.53,290.12,289.15
3238800,761.74,290.12,289.15
3239400,746.67,290.13,289.15
3240000,731.2,290.13,289.15
3240600,715.24,290.14,289.15
3241200,698.76,290.14,289.15
3241800,681.82,290.15,289.15
3242400,665.76,290.15,289.15
3243000,651.69,290.16,289.15
3243600,639.42,290.16,289.15
3244200,628.65,290.16,289.15
3244800,618.97,290.17,289.15
3245400,606.77,290.17,289.15
3246000,592.68,290.17,289.15
3246600,578.58,290.18,289.15
3247200,564.94,290.18,289.15
3247800,552.07,290.19,289.15
3248400,540.17,290.19,289.15
3249000,529.41,290.2,289.15
3249600,519.48,290.2,289.15
3250200,510.01,290.2,289.15
3250800,501.07,290.21,289.15
3251400,492.76,290.21,289.15
3252000,485.23,290.21,289.15
3252600,478.67,290.21,289.15
3253200,473.1,290.21,289.15
3253800,468.4,290.21,289.15
3254400,464.65,290.21,289.15
3255000,461.88,290.21,289.15
3255600,460,290.21,289.15
3256200,458.71,290.2,289.15
3256800,458.48,290.2,289.15
3257400,459.18,290.2,289.15
3258000,13899,294.15,291.15
3258600,6347.29,294.15,291.15
3259200,6211.1,294.15,291.15
3259800,6198.71,294.15,291.15
3260400,6140.62,294.15,291.15
3261000,6087.91,294.15,291.15
3261600,6037.38,294.15,291.15
3262200,5990.44,294.15,291.15
3262800,5947.75,294.15,291.15
3263400,5909.81,294.15,291.15
3264000,5876.11,294.15,291.15
3264600,5845.44,294.15,291.15
3265200,5817,294.15,291.15
3265800,5790.12,294.15,291.15
3266400,5764.13,294.15,291.15
3267000,5738.42,294.15,291.15
3267600,5714.62,294.15,291.15
3268200,5693.89,294.15,291.15
3268800,5675.12,294.15,291.15
3269400,5657.26,294.15,291.15
3270000,5639.3,294.15,291.15
3270600,5620.37,294.15,291.15
3271200,5601.52,294.15,291.15
3271800,5583.82,294.15,291.15
3272400,5566.3,294.15,291.15
3273000,5547.96,294.15,291.15
3273600,5527.82,294.15,291.15
3274200,5504.88,294.15,291.15
3274800,5483.17,294.15,291.15
3275400,5466.37,294.15,291.15
3276000,5452.9,294.15,291.15
3276600,5441.17,294.15,291.15
3277200,5429.69,294.15,291.15
3277800,5416.9,294.15,291.15
3278400,5402.71,294.15,291.15
3279000,5388.31,294.15,291.15
3279600,5461.1,291.82,293.15
3280200,4259.62,291.15,293.15
3280800,4257.59,291.15,293.15
3281400,4252.33,291.15,293.15
3282000,4248.94,291.15,293.15
3282600,4250.08,291.15,293.15
3283200,4254.28,291.15,293.15
3283800,4259.83,291.15,293.15
3284400,4264.97,291.15,293.15
3285000,4268.16,291.15,293.15
3285600,4270,291.15,293.15
3286200,4272.8,291.15,293.15
3286800,4276.68,291.15,293.15
3287400,4281.72,291.15,293.15
3288000,4288.02,291.15,293.15
3288600,4295.68,291.15,293.15
3289200,4305.07,291.15,293.15
3289800,4316.06,291.15,293.15
3290400,4327.97,291.15,293.15
3291000,4339.98,291.15,293.15
3291600,4351.32,291.15,293.15
3292200,4361.15,291.15,293.15
3292800,4369.33,291.15,293.15
3293400,4376.6,291.15,293.15
3294000,4383.43,291.15,293.15
3294600,4390.28,291.15,293.15
3295200,4397.62,291.15,293.15
3295800,4405.91,291.15,293.15
3296400,4415.69,291.15,293.15
3297000,4426.58,291.15,293.15
3297600,4437.77,291.15,293.15
3298200,4448.58,291.15,293.15
3298800,4458.49,291.15,293.15
3299400,4467.14,291.15,293.15
3300000,4475.04,291.15,293.15
3300600,4482.98,291.15,293.15
3301200,4491.14,291.15,293.15
3301800,4499.59,291.15,293.15
3302400,4508.4,291.15,293.15
3303000,4517.63,291.15,293.15
3303600,4526.53,291.15,293.15
3304200,4534.49,291.15,293.15
3304800,4541.82,291.15,293.15
3305400,4548.88,291.15,293.15
3306000,4556.1,291.15,293.15
3306600,4564,291.15,293.15
3307200,4574.39,291.15,293.15
3307800,4587.77,291.15,293.15
3308400,0,290.51,291.03
3309000,0,290.41,289.98
3309600,0,290.37,289.47
3310200,0,290.34,289.19
3310800,274.69,290.32,289.15
3311400,344.48,290.31,289.15
3312000,403.14,290.29,289.15
3312600,453.1,290.28,289.15
3313200,496.26,290.27,289.15
3313800,533.8,290.25,289.15
3314400,566.2,290.24,289.15
3315000,594.38,290.23,289.15
3315600,619.46,290.22,289.15
3316200,642.43,290.21,289.15
3316800,664.18,290.2,289.15
3317400,685.49,290.19,289.15
3318000,706.52,290.18,289.15
3318600,726.86,290.17,289.15
3319200,746.43,290.16,289.15
3319800,765.11,290.14,289.15
3320400,782.77,290.13,289.15
3321000,799.28,290.12,289.15
3321600,814.83,290.11,289.15
3322200,829.72,290.1,289.15
3322800,843.98,290.09,289.15
3323400,857.64,290.07,289.15
3324000,870.74,290.06,289.15
3324600,883.31,290.05,289.15
3325200,895.51,290.04,289.15
3325800,907.54,290.03,289.15
3326400,919.5,290.02,289.15
3327000,931.5,290.01,289.15
3327600,943.61,290,289.15
3328200,955.91,289.99,289.15
3328800,968.35,289.98,289.15
3329400,980.85,289.97,289.15
3330000,993.4,289.96,289.15
3330600,1006,289.94,289.15
3331200,1018.65,289.93,289.15
3331800,1031.33,289.92,289.15
3332400,1044.17,289.91,289.15
3333000,1057.21,289.9,289.15
3333600,1070.25,289.89,289.15
3334200,1083.12,289.88,289.15
3334800,1095.64,289.86,289.15
3335400,1107.62,289.85,289.15
3336000,1119.3,289.84,289.15
3336600,1131.05,289.83,289.15
3337200,1142.85,289.82,289.15
3337800,1154.71,289.81,289.15
3338400,1166.63,289.8,289.15
3339000,1178.62,289.79,289.15
3339600,1190.97,289.78,289.15
3340200,1203.86,289.77,289.15
3340800,1217.1,289.75,289.15
3341400,1230.47,289.74,289.15
3342000,1243.72,289.73,289.15
3342600,1256.6,289.72,289.15
3343200,1268.66,289.71,289.15
3343800,1280.06,289.7,289.15
3344400,15388.68,294.15,291.15
3345000,7854.08,294.15,291.15
3345600,7737.61,294.15,291.15
3346200,7656.29,294.15,291.15
3346800,7597.75,294.15,291.15
3347400,7552.91,294.15,291.15
3348000,7517.48,294.15,291.15
3348600,7488.55,294.15,291.15
3349200,7464.07,294.15,291.15
3349800,7442.52,294.15,291.15
3350400,7423.06,294.15,291.15
3351000,7405.26,294.15,291.15
3351600,7388.74,294.15,291.15
3352200,7373.2,294.15,291.15
3352800,7358.42,294.15,291.15
3353400,7344.31,294.15,291.15
3354000,7329.85,294.15,291.15
3354600,7314.5,294.15,291.15
3355200,7298.78,294.15,291.15
3355800,7283.27,294.15,291.15
3356400,7268.53,294.15,291.15
3357000,7255.18,294.15,291.15
3357600,7248.14,294.15,291.15
3358200,7249.34,294.15,291.15
3358800,7254.79,294.15,291.15
3359400,7260.42,294.15,291.15
3360000,7262.08,294.15,291.15
3360600,7255.54,294.15,291.15
3361200,7242.7,294.15,291.15
3361800,7228.79,294.15,291.15
3362400,7214.5,294.15,291.15
3363000,7200.49,294.15,291.15
3363600,7187.47,294.15,291.15
3364200,7176.18,294.15,291.15
3364800,7165.84,294.15,291.15
3365400,7155.42,294.15,291.15
3366000,6440.33,291.46,293.15
3366600,6042.79,291.15,293.15
3367200,6043.13,291.15,293.15
3367800,6040.21,291.15,293.15
3368400,6037.03,291.15,293.15
3369000,6034.63,291.15,293.15
3369600,6033.28,291.15,293.15
3370200,6032.93,291.15,293.15
3370800,6033.38,291.15,293.15
3371400,6034.39,291.15,293.15
3372000,6035.99,291.15,293.15
3372600,6038.33,291.15,293.15
3373200,6041.36,291.15,293.15
3373800,6044.99,291.15,293.15
3374400,6049.15,291.15,293.15
3375000,6053.78,291.15,293.15
3375600,6058.45,291.15,293.15
3376200,6062.98,291.15,293.15
3376800,6067.64,291.15,293.15
3377400,6072.67,291.15,293.15
3378000,6078.24,291.15,293.15
3378600,6084.44,291.15,293.15
3379200,6091.58,291.15,293.15
3379800,6099.5,291.15,293.15
3380400,6107.68,291.15,293.15
3381000,6115.63,291.15,293.15
3381600,6122.95,291.15,293.15
3382200,6129.24,291.15,293.15
3382800,6134.76,291.15,293.15
3383400,6139.98,291.15,293.15
3384000,6144.89,291.15,293.15
3384600,6149.45,291.15,293.15
3385200,6153.66,291.15,293.15
3385800,6157.5,291.15,293.15
3386400,6160.64,291.15,293.15
3387000,6163.15,291.15,293.15
3387600,6165.53,291.15,293.15
3388200,6168.25,291.15,293.15
3388800,6171.78,291.15,293.15
3389400,6176.5,291.15,293.15
3390000,6182,291.15,293.15
3390600,6187.69,291.15,293.15
3391200,6193.6,291.15,293.15
3391800,6199.79,291.15,293.15
3392400,6206.28,291.15,293.15
3393000,6213.07,291.15,293.15
3393600,6220.03,291.15,293.15
3394200,6226.98,291.15,293.15
3394800,0,290.11,290.46
3395400,587.09,289.89,289.18
3396000,1025.55,289.81,289.15
3396600,1116.76,289.77,289.15
3397200,1191.54,289.74,289.15
3397800,1253.81,289.72,289.15
3398400,1306.36,289.71,289.15
3399000,1351.04,289.69,289.15
3399600,1389.16,289.67,289.15
3400200,1421.17,289.66,289.15
3400800,1446.78,289.65,289.15
3401400,1466.3,289.64,289.15
3402000,1480.74,289.63,289.15
3402600,1491.04,289.62,289.15
3403200,1498.09,289.62,289.15
3403800,1502.77,289.62,289.15
3404400,1504.14,289.61,289.15
3405000,1501.43,289.61,289.15
3405600,1495.97,289.61,289.15
3406200,1489.21,289.62,289.15
3406800,1482.59,289.62,289.15
3407400,1477.48,289.62,289.15
3408000,1473.23,289.62,289.15
3408600,1468.28,289.62,289.15
3409200,1462.81,289.62,289.15
3409800,1456.94,289.62,289.15
3410400,1450.79,289.62,289.15
3411000,1444.38,289.61,289.15
3411600,1437.7,289.61,289.15
3412200,1430.72,289.61,289.15
3412800,1423.49,289.61,289.15
3413400,1416.05,289.61,289.15
3414000,1408.43,289.6,289.15
3414600,1400.65,289.6,289.15
3415200,1393.45,289.6,289.15
3415800,1387.68,289.6,289.15
3416400,1383.48,289.6,289.15
3417000,1380.88,289.59,289.15
3417600,1379.68,289.59,289.15
3418200,1377.28,289.58,289.15
3418800,1373.89,289.58,289.15
3419400,1370.64,289.57,289.15
3420000,1367.8,289.57,289.15
3420600,1365.44,289.57,289.15
3421200,1363.36,289.56,289.15
3421800,1360.75,289.56,289.15
3422400,1357.09,289.55,289.15
3423000,1352.7,289.55,289.15
3423600,1347.43,289.55,289.15
3424200,1341.01,289.54,289.15
3424800,1332.78,289.54,289.15
3425400,1321.42,289.54,289.15
3426000,1311.31,289.54,289.15
3426600,1306.18,289.54,289.15
3427200,1304,289.53,289.15
3427800,1304.53,289.53,289.15
3428400,1307.48,289.52,289.15
3429000,1312.44,289.51,289.15
3429600,1320.59,289.5,289.15
3430200,1332.06,289.49,289.15
3430800,15706.68,294.15,291.15
3431400,8178.79,294.15,291.15
3432000,8052.62,294.15,291.15
3432600,8050.99,294.15,291.15
3433200,8003.42,294.15,291.15
3433800,7963.8,294.15,291.15
3434400,7927.19,294.15,291.15
3435000,7894.08,294.15,291.15
3435600,7864.26,294.15,291.15
3436200,7837.3,294.15,291.15
3436800,7813.02,294.15,291.15
3437400,7791.1,294.15,291.15
3438000,7770.88,294.15,291.15
3438600,7751.76,294.15,291.15
3439200,7733.26,294.15,291.15
3439800,7714.93,294.15,291.15
3440400,7695.19,294.15,291.15
3441000,7673.5,294.15,291.15
3441600,7651,294.15,291.15
3442200,7628.83,294.15,291.15
3442800,7608.16,294.15,291.15
3443400,7590.06,294.15,291.15
3444000,7573.82,294.15,291.15
3444600,7557.96,294.15,291.15
3445200,7542.38,294.15,291.15
3445800,7527.02,294.15,291.15
3446400,7511.83,294.15,291.15
3447000,7496.74,294.15,291.15
3447600,7481.65,294.15,291.15
3448200,7466.64,294.15,291.15
3448800,7451.77,294.15,291.15
3449400,7437.16,294.15,291.15
3450000,7422.88,294.15,291.15
3450600,7409.04,294.15,291.15
3451200,7395.83,294.15,291.15
3451800,7383.22,294.15,291.15
3452400,6551.48,291.42,293.15
3453000,6267.18,291.15,293.15
3453600,6264.49,291.15,293.15
3454200,6257.87,291.15,293.15
3454800,6248.87,291.15,293.15
3455400,6238.43,291.15,293.15
3456000,6228.02,291.15,293.15
3456600,6218.76,291.15,293.15
3457200,6211.54,291.15,293.15
3457800,6207.11,291.15,293.15
3458400,6205.66,291.15,293.15
3459000,6206.26,291.15,293.15
3459600,6208.1,291.15,293.15
3460200,6210.41,291.15,293.15
3460800,6212.42,291.15,293.15
3461400,6213.41,291.15,293.15
3462000,6213.9,291.15,293.15
3462600,6214.84,291.15,293.15
3463200,6216,291.15,293.15
3463800,6217.24,291.15,293.15
3464400,6218.42,291.15,293.15
3465000,6219.47,291.15,293.15
3465600,6220.5,291.15,293.15
3466200,6221.81,291.15,293.15
3466800,6223.39,291.15,293.15
3467400,6225.23,291.15,293.15
3468000,6227.3,291.15,293.15
3468600,6229.61,291.15,293.15
3469200,6232.08,291.15,293.15
3469800,6234.48,291.15,293.15
3470400,6236.68,291.15,293.15
3471000,6238.61,291.15,293.15
3471600,6240.28,291.15,293.15
3472200,6241.76,291.15,293.15
3472800,6242.53,291.15,293.15
3473400,6242.24,291.15,293.15
3474000,6241.37,291.15,293.15
3474600,6240.4,291.15,293.15
3475200,6239.8,291.15,293.15
3475800,6240.06,291.15,293.15
3476400,6241.67,291.15,293.15
3477000,6244.36,291.15,293.15
3477600,6247.61,291.15,293.15
3478200,6250.93,291.15,293.15
3478800,6253.81,291.15,293.15
3479400,6255.76,291.15,293.15
3480000,6256.55,291.15,293.15
3480600,6256.51,291.15,293.15
3481200,0,290.11,290.45
3481800,645.42,289.89,289.17
3482400,1031.26,289.81,289.15
3483000,1118.5,289.77,289.15
3483600,1190.26,289.75,289.15
3484200,1250.59,289.73,289.15
3484800,1301.66,289.71,289.15
3485400,1344.83,289.69,289.15
3486000,1380.9,289.68,289.15
3486600,1409.96,289.66,289.15
3487200,1428.54,289.65,289.15
3487800,1435.86,289.65,289.15
3488400,1435.52,289.65,289.15
3489000,1431.1,289.66,289.15
3489600,1426.07,289.66,289.15
3490200,1423.81,289.67,289.15
3490800,1423.73,289.67,289.15
3491400,1421.84,289.67,289.15
3492000,1417.87,289.67,289.15
3492600,1411.94,289.67,289.15
3493200,1403.98,289.67,289.15
3493800,1393.88,289.67,289.15
3494400,1381.09,289.67,289.15
3495000,1365.73,289.68,289.15
3495600,1348.72,289.68,289.15
3496200,1330.91,289.69,289.15
3496800,1313.18,289.69,289.15
3497400,1296.38,289.7,289.15
3498000,1281.7,289.7,289.15
3498600,1269.12,289.7,289.15
3499200,1257.74,289.7,289.15
3499800,1246.76,289.7,289.15
3500400,1235.38,289.7,289.15
3501000,1222.82,289.69,289.15
3501600,1209.83,289.69,289.15
3502200,1197.75,289.69,289.15
3502800,1186.67,289.69,289.15
3503400,1176.63,289.69,289.15
3504000,1167.56,289.69,289.15
3504600,1157.3,289.69,289.15
3505200,1145.85,289.69,289.15
3505800,1133.72,289.69,289.15
3506400,1121.01,289.69,289.15
3507000,1107.87,289.69,289.15
3507600,1094.51,289.69,289.15
3508200,1081.26,289.7,289.15
3508800,1069.73,289.7,289.15
3509400,1060.99,289.7,289.15
3510000,1054.53,289.7,289.15
3510600,1049.65,289.7,289.15
3511200,1045.11,289.7,289.15
3511800,1038.46,289.69,289.15
3512400,1032.36,289.69,289.15
3513000,1028.52,289.69,289.15
3513600,1026.03,289.69,289.15
3514200,1024.66,289.68,289.15
3514800,1024.18,289.68,289.15
3515400,1024.2,289.67,289.15
3516000,1025.79,289.66,289.15
3516600,1029.05,289.66,289.15
3517200,15173.64,294.15,291.15
3517800,7620.52,294.15,291.15
3518400,7478.21,294.15,291.15
3519000,7461.34,294.15,291.15
3519600,7398.58,294.15,291.15
3520200,7343.72,294.15,291.15
3520800,7292.02,294.15,291.15
3521400,7243.81,294.15,291.15
3522000,7198.88,294.15,291.15
3522600,7156.82,294.15,291.15
3523200,7117.33,294.15,291.15
3523800,7080.12,294.15,291.15
3524400,7044.79,294.15,291.15
3525000,7011.02,294.15,291.15
3525600,6978.58,294.15,291.15
3526200,6947.26,294.15,291.15
3526800,6916.96,294.15,291.15
3527400,6887.59,294.15,291.15
3528000,6859.1,294.15,291.15
3528600,6831.44,294.15,291.15
3529200,6804.59,294.15,291.15
3529800,6778.51,294.15,291.15
3530400,6752.82,294.15,291.15
3531000,6727.46,294.15,291.15
3531600,6702.91,294.15,291.15
3532200,6679.58,294.15,291.15
3532800,6657.9,294.15,291.15
3533400,6638.2,294.15,291.15
3534000,6619.73,294.15,291.15
3534600,6601.6,294.15,291.15
3535200,6583.84,294.15,291.15
3535800,6566.45,294.15,291.15
3536400,6549.38,294.15,291.15
3537000,6532.6,294.15,291.15
3537600,6515.99,294.15,291.15
3538200,6499.42,294.15,291.15
3538800,6013.43,291.56,293.15
3539400,5372.27,291.15,293.15
3540000,5364.59,291.15,293.15
3540600,5352.9,291.15,293.15
3541200,5339.9,291.15,293.15
3541800,5327.02,291.15,293.15
3542400,5314.87,291.15,293.15
3543000,5303.76,291.15,293.15
3543600,5293.7,291.15,293.15
3544200,5284.66,291.15,293.15
3544800,5276.34,291.15,293.15
3545400,5268.77,291.15,293.15
3546000,5262.18,291.15,293.15
3546600,5256.74,291.15,293.15
3547200,5252.58,291.15,293.15
3547800,5249.76,291.15,293.15
3548400,5249.33,291.15,293.15
3549000,5251.22,291.15,293.15
3549600,5253.95,291.15,293.15
3550200,5256.14,291.15,293.15
3550800,5256.65,291.15,293.15
3551400,5254.49,291.15,293.15
3552000,5250.29,291.15,293.15
3552600,5245.68,291.15,293.15
3553200,5241.2,291.15,293.15
3553800,5237.33,291.15,293.15
3554400,5234.48,291.15,293.15
3555000,5233.09,291.15,293.15
3555600,5233.2,291.15,293.15
3556200,5234.23,291.15,293.15
3556800,5235.72,291.15,293.15
3557400,5237.21,291.15,293.15
3558000,5238.26,291.15,293.15
3558600,5238.43,291.15,293.15
3559200,5238.55,291.15,293.15
3559800,5239.54,291.15,293.15
3560400,5241,291.15,293.15
3561000,5242.66,291.15,293.15
3561600,5244.19,291.15,293.15
3562200,5245.36,291.15,293.15
3562800,5245.97,291.15,293.15
3563400,5246.29,291.15,293.15
3564000,5246.59,291.15,293.15
3564600,5247.13,291.15,293.15
3565200,5248.1,291.15,293.15
3565800,5249.75,291.15,293.15
3566400,5251.87,291.15,293.15
3567000,5254.14,291.15,293.15
3567600,0,290.32,290.83
3568200,0,290.17,289.7
3568800,275.41,290.11,289.16
3569400,500.99,290.08,289.15
3570000,578.1,290.06,289.15
3570600,641.47,290.05,289.15
3571200,693.94,290.03,289.15
3571800,737.33,290.02,289.15
3572400,772.57,290.01,289.15
3573000,800.05,290,289.15
3573600,820.56,289.99,289.15
3574200,835.61,289.99,289.15
3574800,846.43,289.99,289.15
3575400,854.2,289.99,289.15
3576000,860.02,289.99,289.15
3576600,864.9,289.99,289.15
3577200,868.59,289.99,289.15
3577800,870.3,289.99,289.15
3578400,870.58,289.99,289.15
3579000,870.03,289.99,289.15
3579600,869.16,289.99,289.15
3580200,868.47,289.98,289.15
3580800,867.85,289.98,289.15
3581400,866.93,289.98,289.15
3582000,865.74,289.98,289.15
3582600,864.29,289.98,289.15
3583200,862.53,289.97,289.15
3583800,860.45,289.97,289.15
3584400,858.01,289.97,289.15
3585000,855.29,289.97,289.15
3585600,852.3,289.96,289.15
3586200,849.07,289.96,289.15
3586800,845.62,289.96,289.15
3587400,841.97,289.96,289.15
3588000,838.3,289.95,289.15
3588600,834.88,289.95,289.15
3589200,831.91,289.95,289.15
3589800,829.57,289.95,289.15
3590400,828.04,289.94,289.15
3591000,827.15,289.94,289.15
3591600,827.25,289.93,289.15
3592200,828.5,289.93,289.15
3592800,830.82,289.92,289.15
3593400,834.06,289.91,289.15
3594000,837.99,289.91,289.15
3594600,842.25,289.9,289.15
3595200,846.33,289.89,289.15
3595800,849.67,289.88,289.15
3596400,851.72,289.88,289.15
3597000,852.2,289.87,289.15
3597600,851.2,289.87,289.15
3598200,849.45,289.86,289.15
3598800,848.02,289.86,289.15
3599400,846.21,289.86,289.15
3600000,840.59,289.85,289.15
3600600,824.85,289.85,289.15
3601200,819.87,289.85,289.15
3601800,818.1,289.85,289.15
3602400,819.53,289.84,289.15
3603000,823.61,289.84,289.15
3603600,14736.72,294.15,291.15
3604200,7197.65,294.15,291.15
3604800,7068.1,294.15,291.15
3605400,7072.06,294.15,291.15
3606000,7029.07,294.15,291.15
3606600,6988.76,294.15,291.15
3607200,6950.87,294.15,291.15
3607800,6915.88,294.15,291.15
3608400,6883.82,294.15,291.15
3609000,6854.53,294.15,291.15
3609600,6827.51,294.15,291.15
3610200,6802.19,294.15,291.15
3610800,6778.4,294.15,291.15
3611400,6756.11,294.15,291.15
3612000,6735.3,294.15,291.15
3612600,6716.08,294.15,291.15
3613200,6697.58,294.15,291.15
3613800,6679.1,294.15,291.15
3614400,6661.02,294.15,291.15
3615000,6643.62,294.15,291.15
3615600,6627.2,294.15,291.15
3616200,6612.02,294.15,291.15
3616800,6598.16,294.15,291.15
3617400,6585.24,294.15,291.15
3618000,6572.87,294.15,291.15
3618600,6560.65,294.15,291.15
3619200,6548.26,294.15,291.15
3619800,6535.39,294.15,291.15
3620400,6522.02,294.15,291.15
3621000,6508.48,294.15,291.15
3621600,6495.01,294.15,291.15
3622200,6481.88,294.15,291.15
3622800,6469.33,294.15,291.15
3623400,6457.54,294.15,291.15
3624000,6446.78,294.15,291.15
3624600,6436.9,294.15,291.15
3625200,5986.1,291.57,293.15
3625800,5324.39,291.15,293.15
3626400,5324.44,291.15,293.15
3627000,5320.03,291.15,293.15
3627600,5313.07,291.15,293.15
3628200,5304.74,291.15,293.15
3628800,5296.27,291.15,293.15
3629400,5288.5,291.15,293.15
3630000,5282.08,291.15,293.15
3630600,5277.56,291.15,293.15
3631200,5274.64,291.15,293.15
3631800,5272.63,291.15,293.15
3632400,5271.66,291.15,293.15
3633000,5271.73,291.15,293.15
3633600,5272.85,291.15,293.15
3634200,5274.97,291.15,293.15
3634800,5278.31,291.15,293.15
3635400,5282.65,291.15,293.15
3636000,5287.34,291.15,293.15
3636600,5291.78,291.15,293.15
3637200,5295.44,291.15,293.15
3637800,5297.86,291.15,293.15
3638400,5299.01,291.15,293.15
3639000,5299.46,291.15,293.15
3639600,5299.68,291.15,293.15
3640200,5300.12,291.15,293.15
3640800,5301.23,291.15,293.15
3641400,5303.46,291.15,293.15
3642000,5307.12,291.15,293.15
3642600,5311.85,291.15,293.15
3643200,5317.19,291.15,293.15
3643800,5322.6,291.15,293.15
3644400,5327.53,291.15,293.15
3645000,5331.4,291.15,293.15
3645600,5334.53,291.15,293.15
3646200,5337.66,291.15,293.15
3646800,5340.76,291.15,293.15
3647400,5343.83,291.15,293.15
3648000,5346.9,291.15,293.15
3648600,5350.03,291.15,293.15
3649200,5352.89,291.15,293.15
3649800,5355.31,291.15,293.15
3650400,5357.59,291.15,293.15
3651000,5360.02,291.15,293.15
3651600,5362.8,291.15,293.15
3652200,5366.16,291.15,293.15
3652800,5370.26,291.15,293.15
3653400,5374.9,291.15,293.15
3654000,0,290.29,290.78
3654600,0,290.13,289.63
3655200,481.1,290.07,289.15
3655800,583.73,290.04,289.15
3656400,660.51,290.02,289.15
3657000,723.81,290,289.15
3657600,776.43,289.99,289.15
3658200,820.27,289.98,289.15
3658800,856.51,289.96,289.15
3659400,885.89,289.95,289.15
3660000,908.93,289.95,289.15
3660600,926.74,289.94,289.15
3661200,940.56,289.94,289.15
3661800,951.59,289.93,289.15
3662400,961,289.93,289.15
3663000,969.97,289.93,289.15
3663600,978.4,289.92,289.15
3664200,985.55,289.92,289.15
3664800,991.6,289.91,289.15
3665400,996.75,289.91,289.15
3666000,1001.17,289.9,289.15
3666600,1005.03,289.9,289.15
3667200,1007.98,289.9,289.15
3667800,1009.98,289.89,289.15
3668400,1011.17,289.89,289.15
3669000,1011.78,289.88,289.15
3669600,1012.01,289.88,289.15
3670200,1012.05,289.88,289.15
3670800,1012.35,289.87,289.15
3671400,1012.95,289.87,289.15
3672000,1013.49,289.86,289.15
3672600,1013.67,289.86,289.15
3673200,1013.18,289.85,289.15
3673800,1011.81,289.85,289.15
3674400,1011.55,289.84,289.15
3675000,1013.99,289.84,289.15
3675600,1018.23,289.83,289.15
3676200,1023.34,289.82,289.15
3676800,1028.39,289.81,289.15
3677400,1032.35,289.8,289.15
3678000,1035.36,289.8,289.15
3678600,1038.27,289.79,289.15
3679200,1041.23,289.78,289.15
3679800,1044.33,289.78,289.15
3680400,1047.72,289.77,289.15
3681000,1051.5,289.76,289.15
3681600,1054.79,289.75,289.15
3682200,1057.25,289.75,289.15
3682800,1059.86,289.74,289.15
3683400,1063.54,289.74,289.15
3684000,1069.13,289.73,289.15
3684600,1077.4,289.72,289.15
3685200,1088.15,289.71,289.15
3685800,1100.53,289.7,289.15
3686400,1114.3,289.69,289.15
3687000,1129.17,289.68,289.15
3687600,1145.18,289.66,289.15
3688200,1161.55,289.65,289.15
3688800,1179.37,289.63,289.15
3689400,1199.12,289.62,289.15
3690000,15435.72,294.15,291.15
3690600,7909.44,294.15,291.15
3691200,7801.6,294.15,291.15
3691800,7718.7,294.15,291.15
3692400,7649,294.15,291.15
3693000,7588.01,294.15,291.15
3693600,7533.64,294.15,291.15
3694200,7485.34,294.15,291.15
3694800,7443.34,294.15,291.15
3695400,7408.62,294.15,291.15
3696000,7379.3,294.15,291.15
3696600,7352.84,294.15,291.15
3697200,7328.08,294.15,291.15
3697800,7303.99,294.15,291.15
3698400,7279.73,294.15,291.15
3699000,7254.55,294.15,291.15
3699600,7228.8,294.15,291.15
3700200,7203.49,294.15,291.15
3700800,7178.92,294.15,291.15
3701400,7155.28,294.15,291.15
3702000,7132.7,294.15,291.15
3702600,7111.22,294.15,291.15
3703200,7090.81,294.15,291.15
3703800,7071.43,294.15,291.15
3704400,7052.92,294.15,291.15
3705000,7034.99,294.15,291.15
3705600,7017.31,294.15,291.15
3706200,6999.55,294.15,291.15
3706800,6980.04,294.15,291.15
3707400,6958.14,294.15,291.15
3708000,6935.11,294.15,291.15
3708600,6912.14,294.15,291.15
3709200,6890.39,294.15,291.15
3709800,6871.01,294.15,291.15
3710400,6854.88,294.15,291.15
3711000,6841.2,294.15,291.15
3711600,6213.04,291.5,293.15
3712200,5722.72,291.15,293.15
3712800,5718.17,291.15,293.15
3713400,5706.97,291.15,293.15
3714000,5692.48,291.15,293.15
3714600,5677.34,291.15,293.15
3715200,5662.43,291.15,293.15
3715800,5648.2,291.15,293.15
3716400,5634.9,291.15,293.15
3717000,5622.64,291.15,293.15
3717600,5611.6,291.15,293.15
3718200,5601.67,291.15,293.15
3718800,5592.54,291.15,293.15
3719400,5583.92,291.15,293.15
3720000,5575.54,291.15,293.15
3720600,5567.11,291.15,293.15
3721200,5558.76,291.15,293.15
3721800,5550.66,291.15,293.15
3722400,5542.78,291.15,293.15
3723000,5535.06,291.15,293.15
3723600,5527.5,291.15,293.15
3724200,5520.08,291.15,293.15
