Elapsed_time_sec,Q_heating,T_day,T_night
3948600,5247.22,289.15,289.15
3949200,5522.22,289.15,289.15
3949800,13111.11,291.05,290.15
3950400,14166.67,293.55,291.15
3951000,12638.89,294.15,291.15
3951600,12444.44,294.15,291.15
3952200,12472.22,294.15,291.15
3952800,12250,294.15,291.15
3953400,12194.44,294.15,291.15
3954000,12166.67,294.15,291.15
3954600,12138.89,294.15,291.15
3955200,12111.11,294.15,291.15
3955800,12111.11,294.15,291.15
3956400,11777.78,294.15,291.15
3957000,11638.89,294.15,291.15
3957600,11611.11,294.15,291.15
3958200,11583.33,294.15,291.15
3958800,11555.56,294.15,291.15
3959400,11527.78,294.15,291.15
3960000,11277.78,294.15,291.15
3960600,11138.89,294.15,291.15
3961200,11138.89,294.15,291.15
3961800,11138.89,294.15,291.15
3962400,11083.33,294.15,291.15
3963000,11083.33,294.15,291.15
3963600,10861.11,294.15,291.15
3964200,10750,294.15,291.15
3964800,10750,294.15,291.15
3965400,10694.44,294.15,291.15
3966000,10666.67,294.15,291.15
3966600,10666.67,294.15,291.15
3967200,10472.22,294.15,291.15
3967800,9772.22,292.65,292.15
3968400,10875,291.15,293.15
3969000,11388.89,291.15,293.15
3969600,11333.33,291.15,293.15
3970200,11305.56,291.15,293.15
3970800,10888.89,291.15,293.15
3971400,10722.22,291.15,293.15
3972000,10694.44,291.15,293.15
3972600,10666.67,291.15,293.15
3973200,10638.89,291.15,293.15
3973800,10611.11,291.15,293.15
3974400,10194.44,291.15,293.15
3975000,10055.56,291.15,293.15
3975600,10055.56,291.15,293.15
3976200,10055.56,291.15,293.15
3976800,10055.56,291.15,293.15
3977400,10083.33,291.15,293.15
3978000,9777.78,291.15,293.15
3978600,9694.44,291.15,293.15
3979200,9694.44,291.15,293.15
3979800,9694.44,291.15,293.15
3980400,9694.44,291.15,293.15
3981000,9694.44,291.15,293.15
3981600,9500,291.15,293.15
3982200,9416.67,291.15,293.15
3982800,9416.67,291.15,293.15
3983400,9416.67,291.15,293.15
3984000,9416.67,291.15,293.15
3984600,9416.67,291.15,293.15
3985200,9250,291.15,293.15
3985800,9194.44,291.15,293.15
3986400,9222.22,291.15,293.15
3987000,9222.22,291.15,293.15
3987600,9277.78,291.15,293.15
3988200,9277.78,291.15,293.15
3988800,9166.67,291.15,293.15
3989400,9111.11,291.15,293.15
3990000,9111.11,291.15,293.15
3990600,9111.11,291.15,293.15
3991200,9083.33,291.15,293.15
3991800,9055.56,291.15,293.15
3992400,8944.44,291.15,293.15
3993000,8888.89,291.15,293.15
3993600,8888.89,291.15,293.15
3994200,8861.11,291.15,293.15
3994800,8861.11,291.15,293.15
3995400,8861.11,291.15,293.15
3996000,8750,291.15,293.15
3996600,8694.44,291.15,293.15
3997200,8694.44,291.15,293.15
3997800,8694.44,291.15,293.15
3998400,8694.44,291.15,293.15
3999000,8694.44,291.15,293.15
3999600,8611.11,291.15,293.15
4000200,2575,290.15,291.85
4000800,1358.33,289.15,290.25
4001400,1886.11,289.15,289.75
4002000,1866.67,289.15,289.65
4002600,1866.67,289.15,289.65
4003200,1916.67,289.15,289.55
4003800,1933.33,289.15,289.35
4004400,1927.78,289.15,289.25
4005000,1925,289.15,289.25
4005600,1919.44,289.15,289.25
4006200,1916.67,289.15,289.25
4006800,2413.89,289.15,289.25
4007400,2608.33,289.15,289.15
4008000,2591.67,289.15,289.15
4008600,2577.78,289.15,289.15
4009200,2563.89,289.15,289.15
4009800,2550,289.15,289.15
4010400,3019.44,289.15,289.15
4011000,3172.22,289.15,289.15
4011600,3144.44,289.15,289.15
4012200,3136.11,289.15,289.15
4012800,3127.78,289.15,289.15
4013400,3119.44,289.15,289.15
4014000,3455.56,289.15,289.15
4014600,3563.89,289.15,289.15
4015200,3541.67,289.15,289.15
4015800,3527.78,289.15,289.15
4016400,3516.67,289.15,289.15
4017000,3508.33,289.15,289.15
4017600,3758.33,289.15,289.15
4018200,3841.67,289.15,289.15
4018800,3830.56,289.15,289.15
4019400,3827.78,289.15,289.15
4020000,3825,289.15,289.15
4020600,3825,289.15,289.15
4021200,4025,289.15,289.15
4021800,4091.67,289.15,289.15
4022400,4075,289.15,289.15
4023000,4069.44,289.15,289.15
4023600,4063.89,289.15,289.15
4024200,4063.89,289.15,289.15
4024800,4227.78,289.15,289.15
4025400,4283.33,289.15,289.15
4026000,4280.56,289.15,289.15
4026600,4280.56,289.15,289.15
4027200,4277.78,289.15,289.15
4027800,4280.56,289.15,289.15
4028400,4416.67,289.15,289.15
4029000,4463.89,289.15,289.15
4029600,4466.67,289.15,289.15
4030200,4475,289.15,289.15
4030800,4486.11,289.15,289.15
4031400,4494.44,289.15,289.15
4032000,4625,289.15,289.15
4032600,4675,289.15,289.15
4033200,4683.33,289.15,289.15
4033800,4694.44,289.15,289.15
4034400,4705.56,289.15,289.15
4035000,4713.89,289.15,289.15
4035600,4830.56,289.15,289.15
4036200,12555.56,291.25,290.15
4036800,13083.33,293.75,291.15
4037400,11527.78,294.15,291.15
4038000,11361.11,294.15,291.15
4038600,11388.89,294.15,291.15
4039200,11027.78,294.15,291.15
4039800,10861.11,294.15,291.15
4040400,10888.89,294.15,291.15
4041000,10861.11,294.15,291.15
4041600,10861.11,294.15,291.15
4042200,10861.11,294.15,291.15
4042800,10472.22,294.15,291.15
4043400,10305.56,294.15,291.15
4044000,10305.56,294.15,291.15
4044600,10305.56,294.15,291.15
4045200,10305.56,294.15,291.15
4045800,10305.56,294.15,291.15
4046400,10027.78,294.15,291.15
4047000,9916.67,294.15,291.15
4047600,9916.67,294.15,291.15
4048200,9916.67,294.15,291.15
4048800,9888.89,294.15,291.15
4049400,9888.89,294.15,291.15
4050000,9611.11,294.15,291.15
4050600,9527.78,294.15,291.15
4051200,9527.78,294.15,291.15
4051800,9527.78,294.15,291.15
4052400,9527.78,294.15,291.15
4053000,9527.78,294.15,291.15
4053600,9305.56,294.15,291.15
4054200,8755.56,292.65,292.15
4054800,9786.11,291.15,293.15
4055400,10277.78,291.15,293.15
4056000,10250,291.15,293.15
4056600,10250,291.15,293.15
4057200,9833.33,291.15,293.15
4057800,9694.44,291.15,293.15
4058400,9750,291.15,293.15
4059000,9750,291.15,293.15
4059600,9805.56,291.15,293.15
4060200,9805.56,291.15,293.15
4060800,9444.44,291.15,293.15
4061400,9305.56,291.15,293.15
4062000,9277.78,291.15,293.15
4062600,9250,291.15,293.15
4063200,9194.44,291.15,293.15
4063800,9138.89,291.15,293.15
4064400,8805.56,291.15,293.15
4065000,8694.44,291.15,293.15
4065600,8666.67,291.15,293.15
4066200,8666.67,291.15,293.15
4066800,8666.67,291.15,293.15
4067400,8666.67,291.15,293.15
4068000,8444.44,291.15,293.15
4068600,8361.11,291.15,293.15
4069200,8361.11,291.15,293.15
4069800,8361.11,291.15,293.15
4070400,8361.11,291.15,293.15
4071000,8361.11,291.15,293.15
4071600,8194.44,291.15,293.15
4072200,8138.89,291.15,293.15
4072800,8138.89,291.15,293.15
4073400,8138.89,291.15,293.15
4074000,8138.89,291.15,293.15
4074600,8138.89,291.15,293.15
4075200,8000,291.15,293.15
4075800,7944.44,291.15,293.15
4076400,7944.44,291.15,293.15
4077000,7916.67,291.15,293.15
4077600,7916.67,291.15,293.15
4078200,7916.67,291.15,293.15
4078800,7805.56,291.15,293.15
4079400,7777.78,291.15,293.15
4080000,7777.78,291.15,293.15
4080600,7777.78,291.15,293.15
4081200,7777.78,291.15,293.15
4081800,7777.78,291.15,293.15
4082400,7666.67,291.15,293.15
4083000,7638.89,291.15,293.15
4083600,7638.89,291.15,293.15
4084200,7638.89,291.15,293.15
4084800,7611.11,291.15,293.15
4085400,7611.11,291.15,293.15
4086000,7555.56,291.15,293.15
4086600,2247.22,290.35,292.05
4087200,852.78,289.35,290.55
4087800,1366.67,289.15,290.15
4088400,1422.22,289.15,290.15
4089000,1419.44,289.15,290.05
4089600,1466.67,289.15,289.95
4090200,1483.33,289.15,289.75
4090800,1477.78,289.15,289.75
4091400,1469.44,289.15,289.75
4092000,1463.89,289.15,289.75
4092600,1458.33,289.15,289.75
4093200,1505.56,289.15,289.55
4093800,1519.44,289.15,289.35
4094400,1508.33,289.15,289.35
4095000,1497.22,289.15,289.35
4095600,1486.11,289.15,289.35
4096200,1477.78,289.15,289.35
4096800,1674.17,289.15,289.25
4097400,1781.67,289.15,289.15
4098000,1770.28,289.15,289.15
4098600,1747.22,289.15,289.15
4099200,1727.22,289.15,289.15
4099800,1709.44,289.15,289.15
4100400,2069.44,289.15,289.15
4101000,2180.56,289.15,289.15
4101600,2147.22,289.15,289.15
4102200,2127.78,289.15,289.15
4102800,2113.89,289.15,289.15
4103400,2102.78,289.15,289.15
4104000,2361.11,289.15,289.15
4104600,2441.67,289.15,289.15
4105200,2419.44,289.15,289.15
4105800,2402.78,289.15,289.15
4106400,2391.67,289.15,289.15
4107000,2380.56,289.15,289.15
4107600,2575,289.15,289.15
4108200,2641.67,289.15,289.15
4108800,2630.56,289.15,289.15
4109400,2625,289.15,289.15
4110000,2622.22,289.15,289.15
4110600,2619.44,289.15,289.15
4111200,2780.56,289.15,289.15
4111800,2836.11,289.15,289.15
4112400,2825,289.15,289.15
4113000,2822.22,289.15,289.15
4113600,2822.22,289.15,289.15
4114200,2825,289.15,289.15
4114800,2961.11,289.15,289.15
4115400,3005.56,289.15,289.15
4116000,3002.78,289.15,289.15
4116600,3005.56,289.15,289.15
4117200,3008.33,289.15,289.15
4117800,3016.67,289.15,289.15
4118400,3138.89,289.15,289.15
4119000,3191.67,289.15,289.15
4119600,3200,289.15,289.15
4120200,3216.67,289.15,289.15
4120800,3227.78,289.15,289.15
4121400,3241.67,289.15,289.15
4122000,3363.89,289.15,289.15
4122600,11527.78,291.35,290.15
4123200,11555.56,293.85,291.15
4123800,9972.22,294.15,291.15
4124400,9944.44,294.15,291.15
4125000,9972.22,294.15,291.15
4125600,9583.33,294.15,291.15
4126200,9444.44,294.15,291.15
4126800,9500,294.15,291.15
4127400,9500,294.15,291.15
4128000,9500,294.15,291.15
4128600,9500,294.15,291.15
4129200,9083.33,294.15,291.15
4129800,8972.22,294.15,291.15
4130400,8972.22,294.15,291.15
4131000,8972.22,294.15,291.15
4131600,9027.78,294.15,291.15
4132200,9027.78,294.15,291.15
4132800,8750,294.15,291.15
4133400,8666.67,294.15,291.15
4134000,8694.44,294.15,291.15
4134600,8694.44,294.15,291.15
4135200,8694.44,294.15,291.15
4135800,8694.44,294.15,291.15
4136400,8500,294.15,291.15
4137000,8444.44,294.15,291.15
4137600,8444.44,294.15,291.15
4138200,8500,294.15,291.15
4138800,8500,294.15,291.15
4139400,8500,294.15,291.15
4140000,8361.11,294.15,291.15
4140600,8041.67,292.75,292.15
4141200,8805.56,291.25,293.15
4141800,9277.78,291.15,293.15
4142400,9313.89,291.15,293.15
4143000,9277.78,291.15,293.15
4143600,8844.44,291.15,293.15
4144200,8708.33,291.15,293.15
4144800,8736.11,291.15,293.15
4145400,8736.11,291.15,293.15
4146000,8736.11,291.15,293.15
4146600,8736.11,291.15,293.15
4147200,8336.11,291.15,293.15
4147800,8236.11,291.15,293.15
4148400,8277.78,291.15,293.15
4149000,8322.22,291.15,293.15
4149600,8338.89,291.15,293.15
4150200,8383.33,291.15,293.15
4150800,8155.56,291.15,293.15
4151400,8116.67,291.15,293.15
4152000,8163.89,291.15,293.15
4152600,8208.33,291.15,293.15
4153200,8227.78,291.15,293.15
4153800,8275,291.15,293.15
4154400,8125,291.15,293.15
4155000,8111.11,291.15,293.15
4155600,8138.89,291.15,293.15
4156200,8166.67,291.15,293.15
4156800,8222.22,291.15,293.15
4157400,8222.22,291.15,293.15
4158000,8138.89,291.15,293.15
4158600,8111.11,291.15,293.15
4159200,8138.89,291.15,293.15
4159800,8166.67,291.15,293.15
4160400,8166.67,291.15,293.15
4161000,8166.67,291.15,293.15
4161600,8111.11,291.15,293.15
4162200,8083.33,291.15,293.15
4162800,8083.33,291.15,293.15
4163400,8138.89,291.15,293.15
4164000,8138.89,291.15,293.15
4164600,8166.67,291.15,293.15
4165200,8111.11,291.15,293.15
4165800,8111.11,291.15,293.15
4166400,8111.11,291.15,293.15
4167000,8138.89,291.15,293.15
4167600,8138.89,291.15,293.15
4168200,8166.67,291.15,293.15
4168800,8111.11,291.15,293.15
4169400,8138.89,291.15,293.15
4170000,8138.89,291.15,293.15
4170600,8138.89,291.15,293.15
4171200,8166.67,291.15,293.15
4171800,8194.44,291.15,293.15
4172400,8166.67,291.15,293.15
4173000,2447.22,290.25,291.95
4173600,1175,289.25,290.35
4174200,1702.78,289.15,289.95
4174800,1713.89,289.15,289.85
4175400,1716.67,289.15,289.85
4176000,1786.11,289.15,289.65
4176600,1816.67,289.15,289.45
4177200,1816.67,289.15,289.35
4177800,1819.44,289.15,289.35
4178400,1822.22,289.15,289.35
4179000,1825,289.15,289.35
4179600,2211.11,289.15,289.25
4180200,2419.44,289.15,289.15
4180800,2441.67,289.15,289.15
4181400,2452.78,289.15,289.15
4182000,2469.44,289.15,289.15
4182600,2483.33,289.15,289.15
4183200,3055.56,289.15,289.15
4183800,3241.67,289.15,289.15
4184400,3205.56,289.15,289.15
4185000,3180.56,289.15,289.15
4185600,3155.56,289.15,289.15
4186200,3136.11,289.15,289.15
4186800,3525,289.15,289.15
4187400,3652.78,289.15,289.15
4188000,3633.33,289.15,289.15
4188600,3633.33,289.15,289.15
4189200,3630.56,289.15,289.15
4189800,3630.56,289.15,289.15
4190400,3947.22,289.15,289.15
4191000,4055.56,289.15,289.15
4191600,4047.22,289.15,289.15
4192200,4050,289.15,289.15
4192800,4052.78,289.15,289.15
4193400,4063.89,289.15,289.15
4194000,4330.56,289.15,289.15
4194600,4425,289.15,289.15
4195200,4422.22,289.15,289.15
4195800,4425,289.15,289.15
4196400,4430.56,289.15,289.15
4197000,4444.44,289.15,289.15
4197600,4672.22,289.15,289.15
4198200,4752.78,289.15,289.15
4198800,4755.56,289.15,289.15
4199400,4769.44,289.15,289.15
4200000,4777.78,289.15,289.15
4200600,4786.11,289.15,289.15
4201200,4991.67,289.15,289.15
4201800,5066.67,289.15,289.15
4202400,5069.44,289.15,289.15
4203000,5077.78,289.15,289.15
4203600,5086.11,289.15,289.15
4204200,5100,289.15,289.15
4204800,5280.56,289.15,289.15
4205400,5352.78,289.15,289.15
4206000,5347.22,289.15,289.15
4206600,5344.44,289.15,289.15
4207200,5338.89,289.15,289.15
4207800,5336.11,289.15,289.15
4208400,5486.11,289.15,289.15
4209000,13027.78,291.15,290.15
4209600,13777.78,293.65,291.15
4210200,12250,294.15,291.15
4210800,12055.56,294.15,291.15
4211400,12055.56,294.15,291.15
4212000,11722.22,294.15,291.15
4212600,11638.89,294.15,291.15
4213200,11638.89,294.15,291.15
4213800,11638.89,294.15,291.15
4214400,11694.44,294.15,291.15
4215000,11694.44,294.15,291.15
4215600,11361.11,294.15,291.15
4216200,11277.78,294.15,291.15
4216800,11277.78,294.15,291.15
4217400,11305.56,294.15,291.15
4218000,11333.33,294.15,291.15
4218600,11333.33,294.15,291.15
4219200,11138.89,294.15,291.15
4219800,11055.56,294.15,291.15
4220400,11083.33,294.15,291.15
4221000,11083.33,294.15,291.15
4221600,11111.11,294.15,291.15
4222200,11111.11,294.15,291.15
4222800,10944.44,294.15,291.15
4223400,10888.89,294.15,291.15
4224000,10944.44,294.15,291.15
4224600,10944.44,294.15,291.15
4225200,10944.44,294.15,291.15
4225800,10972.22,294.15,291.15
4226400,10861.11,294.15,291.15
4227000,10047.22,292.65,292.05
4227600,11333.33,291.15,293.05
4228200,11916.67,291.15,293.15
4228800,11916.67,291.15,293.15
4229400,11916.67,291.15,293.15
4230000,11583.33,291.15,293.15
4230600,11444.44,291.15,293.15
4231200,11472.22,291.15,293.15
4231800,11500,291.15,293.15
4232400,11527.78,291.15,293.15
4233000,11527.78,291.15,293.15
4233600,11222.22,291.15,293.15
4234200,11111.11,291.15,293.15
4234800,11111.11,291.15,293.15
4235400,11111.11,291.15,293.15
4236000,11138.89,291.15,293.15
4236600,11138.89,291.15,293.15
4237200,10916.67,291.15,293.15
4237800,10861.11,291.15,293.15
4238400,10861.11,291.15,293.15
4239000,10861.11,291.15,293.15
4239600,10861.11,291.15,293.15
4240200,10861.11,291.15,293.15
4240800,10694.44,291.15,293.15
4241400,10638.89,291.15,293.15
4242000,10638.89,291.15,293.15
4242600,10638.89,291.15,293.15
4243200,10638.89,291.15,293.15
4243800,10638.89,291.15,293.15
4244400,10527.78,291.15,293.15
4245000,10500,291.15,293.15
4245600,10500,291.15,293.15
4246200,10500,291.15,293.15
4246800,10500,291.15,293.15
4247400,10500,291.15,293.15
4248000,10388.89,291.15,293.15
4248600,10361.11,291.15,293.15
4249200,10361.11,291.15,293.15
4249800,10361.11,291.15,293.15
4250400,10361.11,291.15,293.15
4251000,10361.11,291.15,293.15
4251600,10305.56,291.15,293.15
4252200,10277.78,291.15,293.15
4252800,10277.78,291.15,293.15
4253400,10277.78,291.15,293.15
4254000,10277.78,291.15,293.15
4254600,10277.78,291.15,293.15
4255200,10222.22,291.15,293.15
4255800,10222.22,291.15,293.15
4256400,10250,291.15,293.15
4257000,10250,291.15,293.15
4257600,10250,291.15,293.15
4258200,10250,291.15,293.15
4258800,10194.44,291.15,293.15
4259400,3475,290.15,291.65
4260000,2016.67,289.15,289.75
4260600,2609.17,289.15,289.25
4261200,2645.56,289.15,289.15
4261800,2657.78,289.15,289.15
4262400,3341.67,289.15,289.15
4263000,3455.56,289.15,289.15
4263600,3163.89,289.15,289.15
4264200,2847.22,289.15,289.15
4264800,2547.22,289.15,289.15
4265400,2266.39,289.15,289.15
4266000,2533.33,289.15,289.15
4266600,2472.22,289.15,289.15
4267200,2275,289.15,289.15
4267800,2125,289.15,289.15
4268400,1988.61,289.15,289.15
4269000,1863.89,289.15,289.15
4269600,1724.17,289.15,289.15
4270200,1589.17,289.15,289.15
4270800,1457.22,289.15,289.15
4271400,1364.69,289.15,289.15
4272000,1313.89,289.15,289.15
4272600,1275,289.15,289.25
4273200,1150,289.15,289.25
4273800,1086.11,289.15,289.35
4274400,1061.11,289.15,289.35
4275000,1036.11,289.15,289.35
4275600,1008.33,289.15,289.35
4276200,977.78,289.15,289.35
4276800,872.22,289.15,289.45
4277400,813.89,289.15,289.55
4278000,783.33,289.15,289.55
4278600,752.78,289.15,289.55
4279200,725,289.15,289.55
4279800,700,289.15,289.65
4280400,600,289.15,289.65
4281000,538.89,289.15,289.75
4281600,500,289.15,289.85
4282200,452.78,289.15,289.85
4282800,416.67,289.15,289.85
4283400,397.22,289.15,289.95
4284000,294.44,289.15,290.05
4284600,244.44,289.15,290.15
4285200,232.5,289.15,290.15
4285800,219.17,289.15,290.15
4286400,206.67,289.15,290.15
4287000,192.22,289.15,290.15
4287600,89.44,289.15,290.25
4288200,44.44,289.15,290.35
4288800,37.22,289.15,290.35
4289400,30,289.15,290.35
4290000,41.94,289.15,290.35
4290600,81.39,289.15,290.35
4291200,35.28,289.15,290.35
4291800,46.39,289.15,290.45
4292400,72.5,289.15,290.45
4293000,90.83,289.15,290.45
4293600,165.56,289.15,290.35
4294200,302.78,289.15,290.25
4294800,427.78,289.15,290.15
4295400,8133.33,291.65,290.55
4296000,7458.33,294.15,291.15
4296600,6075,294.15,291.15
4297200,6263.89,294.15,291.15
4297800,6344.44,294.15,291.15
4298400,6477.78,294.15,291.15
4299000,6547.22,294.15,291.15
4299600,6577.78,294.15,291.15
4300200,6580.56,294.15,291.15
4300800,6580.56,294.15,291.15
4301400,6583.33,294.15,291.15
4302000,6552.78,294.15,291.15
4302600,6544.44,294.15,291.15
4303200,6547.22,294.15,291.15
4303800,6580.56,294.15,291.15
4304400,6583.33,294.15,291.15
4305000,6588.89,294.15,291.15
4305600,6569.44,294.15,291.15
4306200,6555.56,294.15,291.15
4306800,6555.56,294.15,291.15
4307400,6558.33,294.15,291.15
4308000,6588.89,294.15,291.15
4308600,6591.67,294.15,291.15
4309200,6558.33,294.15,291.15
4309800,6538.89,294.15,291.15
4310400,6566.67,294.15,291.15
4311000,6569.44,294.15,291.15
4311600,6572.22,294.15,291.15
4312200,6575,294.15,291.15
4312800,6561.11,294.15,291.15
4313400,6777.78,292.95,292.15
4314000,6969.44,291.45,293.15
4314600,7427.78,291.15,293.15
4315200,7588.89,291.15,293.15
4315800,7583.33,291.15,293.15
4316400,7327.78,291.15,293.15
4317000,7236.11,291.15,293.15
4317600,7238.89,291.15,293.15
4318200,7241.67,291.15,293.15
4318800,7247.22,291.15,293.15
4319400,7277.78,291.15,293.15
4320000,7025,291.15,293.15
4320600,6936.11,291.15,293.15
4321200,6936.11,291.15,293.15
4321800,6966.67,291.15,293.15
4322400,6969.44,291.15,293.15
4323000,6969.44,291.15,293.15
4323600,6811.11,291.15,293.15
4324200,6769.44,291.15,293.15
4324800,6772.22,291.15,293.15
4325400,6777.78,291.15,293.15
4326000,6780.56,291.15,293.15
4326600,6783.33,291.15,293.15
4327200,6702.78,291.15,293.15
4327800,6661.11,291.15,293.15
4328400,6663.89,291.15,293.15
4329000,6697.22,291.15,293.15
4329600,6700,291.15,293.15
4330200,6702.78,291.15,293.15
4330800,6647.22,291.15,293.15
4331400,6605.56,291.15,293.15
4332000,6633.33,291.15,293.15
4332600,6636.11,291.15,293.15
4333200,6636.11,291.15,293.15
4333800,6638.89,291.15,293.15
4334400,6580.56,291.15,293.15
4335000,6588.89,291.15,293.15
4335600,6591.67,291.15,293.15
4336200,6594.44,291.15,293.15
4336800,6594.44,291.15,293.15
4337400,6597.22,291.15,293.15
4338000,6563.89,291.15,293.15
4338600,6575,291.15,293.15
4339200,6575,291.15,293.15
4339800,6577.78,291.15,293.15
4340400,6580.56,291.15,293.15
4341000,6580.56,291.15,293.15
4341600,6575,291.15,293.15
4342200,6558.33,291.15,293.15
4342800,6558.33,291.15,293.15
4343400,6561.11,291.15,293.15
4344000,6563.89,291.15,293.15
4344600,6563.89,291.15,293.15
4345200,6586.11,291.15,293.15
4345800,1969.44,290.45,292.15
4346400,350,289.45,290.85
4347000,852.78,289.15,290.45
4347600,986.11,289.15,290.45
4348200,980.56,289.15,290.35
4348800,1055.56,289.15,290.25
4349400,1077.78,289.15,290.05
4350000,1058.33,289.15,290.05
4350600,1038.89,289.15,290.05
4351200,1019.44,289.15,290.05
4351800,1000,289.15,290.15
4352400,1052.78,289.15,289.95
4353000,1052.78,289.15,289.75
4353600,1013.89,289.15,289.75
4354200,972.22,289.15,289.75
4354800,938.89,289.15,289.85
4355400,911.11,289.15,289.85
4356000,930.56,289.15,289.75
4356600,919.44,289.15,289.65
4357200,886.11,289.15,289.65
4357800,850,289.15,289.65
4358400,827.78,289.15,289.65
4359000,816.67,289.15,289.75
4359600,836.11,289.15,289.65
4360200,838.89,289.15,289.55
4360800,830.56,289.15,289.55
4361400,822.22,289.15,289.55
4362000,808.33,289.15,289.55
4362600,788.89,289.15,289.55
4363200,791.67,289.15,289.55
4363800,777.78,289.15,289.45
4364400,747.22,289.15,289.45
4365000,719.44,289.15,289.55
4365600,702.78,289.15,289.55
4366200,702.78,289.15,289.55
4366800,713.89,289.15,289.45
4367400,716.67,289.15,289.45
4368000,711.11,289.15,289.45
4368600,705.56,289.15,289.45
4369200,705.56,289.15,289.45
4369800,716.67,289.15,289.45
4370400,744.44,289.15,289.35
4371000,763.89,289.15,289.35
4371600,780.56,289.15,289.25
4372200,797.22,289.15,289.25
4372800,808.33,289.15,289.25
4373400,811.11,289.15,289.25
4374000,913.33,289.15,289.15
4374600,978.33,289.15,289.15
4375200,1004.44,289.15,289.15
4375800,1026.39,289.15,289.15
4376400,1047.78,289.15,289.15
4377000,1067.78,289.15,289.15
4377600,1291.67,289.15,289.15
4378200,1383.33,289.15,289.15
4378800,1402.78,289.15,289.15
4379400,1427.78,289.15,289.15
4380000,1466.67,289.15,289.15
4380600,1525,289.15,289.15
4381200,1766.67,289.15,289.15
4381800,10361.11,291.55,290.15
4382400,9972.22,294.05,291.15
4383000,8388.89,294.15,291.15
4383600,8500,294.15,291.15
4384200,8500,294.15,291.15
4384800,8194.44,294.15,291.15
4385400,8111.11,294.15,291.15
4386000,8166.67,294.15,291.15
4386600,8166.67,294.15,291.15
4387200,8166.67,294.15,291.15
4387800,8194.44,294.15,291.15
4388400,7888.89,294.15,291.15
4389000,7805.56,294.15,291.15
4389600,7805.56,294.15,291.15
4390200,7805.56,294.15,291.15
4390800,7805.56,294.15,291.15
4391400,7805.56,294.15,291.15
4392000,7611.11,294.15,291.15
4392600,7555.56,294.15,291.15
4393200,7555.56,294.15,291.15
4393800,7555.56,294.15,291.15
4394400,7555.56,294.15,291.15
4395000,7555.56,294.15,291.15
4395600,7361.11,294.15,291.15
4396200,7305.56,294.15,291.15
4396800,7305.56,294.15,291.15
4397400,7305.56,294.15,291.15
4398000,7305.56,294.15,291.15
4398600,7305.56,294.15,291.15
4399200,7166.67,294.15,291.15
4399800,7247.22,292.95,292.15
4400400,7586.11,291.45,293.15
4401000,8050,291.15,293.15
4401600,8180.56,291.15,293.15
4402200,8177.78,291.15,293.15
4402800,7788.89,291.15,293.15
4403400,7688.89,291.15,293.15
4404000,7688.89,291.15,293.15
4404600,7688.89,291.15,293.15
4405200,7688.89,291.15,293.15
4405800,7688.89,291.15,293.15
4406400,7358.33,291.15,293.15
4407000,7230.56,291.15,293.15
4407600,7255.56,291.15,293.15
4408200,7255.56,291.15,293.15
4408800,7255.56,291.15,293.15
4409400,7255.56,291.15,293.15
4410000,7019.44,291.15,293.15
4410600,6941.67,291.15,293.15
4411200,6938.89,291.15,293.15
4411800,6938.89,291.15,293.15
4412400,6936.11,291.15,293.15
4413000,6933.33,291.15,293.15
4413600,6747.22,291.15,293.15
4414200,6691.67,291.15,293.15
4414800,6691.67,291.15,293.15
4415400,6691.67,291.15,293.15
4416000,6691.67,291.15,293.15
4416600,6691.67,291.15,293.15
4417200,6561.11,291.15,293.15
4417800,6505.56,291.15,293.15
4418400,6505.56,291.15,293.15
4419000,6502.78,291.15,293.15
4419600,6500,291.15,293.15
4420200,6497.22,291.15,293.15
4420800,6391.67,291.15,293.15
4421400,6363.89,291.15,293.15
4422000,6363.89,291.15,293.15
4422600,6363.89,291.15,293.15
4423200,6363.89,291.15,293.15
4423800,6363.89,291.15,293.15
4424400,6286.11,291.15,293.15
4425000,6258.33,291.15,293.15
4425600,6255.56,291.15,293.15
4426200,6255.56,291.15,293.15
4426800,6225,291.15,293.15
4427400,6222.22,291.15,293.15
4428000,6169.44,291.15,293.15
4428600,6141.67,291.15,293.15
4429200,6141.67,291.15,293.15
4429800,6141.67,291.15,293.15
4430400,6141.67,291.15,293.15
4431000,6141.67,291.15,293.15
4431600,6091.67,291.15,293.15
4432200,1819.44,290.45,292.25
4432800,125,289.45,291.05
4433400,616.67,289.15,290.65
4434000,780.56,289.15,290.65
4434600,769.44,289.15,290.65
4435200,825,289.15,290.45
4435800,813.89,289.15,290.35
4436400,738.89,289.15,290.35
4437000,633.33,289.15,290.45
4437600,547.22,289.15,290.55
4438200,469.44,289.15,290.65
4438800,413.89,289.15,290.65
4439400,344.44,289.15,290.55
4440000,263.61,289.15,290.65
4440600,175.28,289.15,290.65
4441200,98.33,289.15,290.75
4441800,36.94,289.15,290.85
4442400,5.89,289.15,290.95
4443000,0,289.25,290.95
4443600,0,289.35,291.05
4444200,0,289.45,291.15
4444800,0,289.65,291.25
4445400,0,289.65,291.25
4446000,0,289.75,291.35
4446600,0,289.75,291.35
4447200,0,289.85,291.35
4447800,0,289.85,291.35
4448400,0,289.75,291.35
4449000,0,289.75,291.35
4449600,0,289.85,291.35
4450200,0,289.85,291.45
4450800,0,289.95,291.45
4451400,0,289.95,291.45
4452000,0,289.95,291.45
