Datetime,Qheat_injection_W,Qheat_losses_W,Critical_temp_K,Critical_press_drop_Pa
270900.00,104388,3753.55,322.17,-43685.2
271800.00,104429,3753.82,322.171,-43719
272700.00,104490,3753.9,322.168,-43772
273600.00,104521,3753.72,322.167,-43798.5
274500.00,104503,3753.53,322.171,-43783.6
275400.00,104492,3753.56,322.172,-43774.5
276300.00,104478,3753.49,322.17,-43762
277200.00,104439,3753.34,322.165,-43728.5
278100.00,104361,3753.08,322.162,-43662.3
279000.00,104255,3752.88,322.159,-43570.9
279900.00,104119,3752.65,322.154,-43454.4
280800.00,103966,3752.46,322.149,-43322.7
281700.00,103813,3752.39,322.146,-43190.9
282600.00,103681,3752.39,322.148,-43076.6
283500.00,103678,3753.14,322.157,-43070.9
284400.00,52085.8,3036.81,322,-10793.8
285300.00,934.085,325.443,321.707,-25.5541
286200.00,954.576,721.417,321.576,-25.5541
287100.00,974.486,970.425,321.348,-25.5541
288000.00,993.829,1184.73,321.037,-25.5541
288900.00,1011.53,1347.15,320.653,-25.5541
289800.00,1027.28,1412.98,320.206,-25.5541
290700.00,1046.07,1475.03,319.706,-25.5541
291600.00,1065.82,1537.33,319.162,-25.5541
292500.00,1085.07,1598.37,318.58,-25.5541
293400.00,1103.5,1656.93,317.968,-25.5541
294300.00,1120.36,1692.46,317.331,-25.5541
295200.00,1139.65,1702.76,316.674,-25.5541
296100.00,1156.49,1712.06,316.001,-25.5541
297000.00,1171.1,1721.41,315.317,-25.5541
297900.00,1184.39,1731.03,314.624,-25.5541
298800.00,1196.64,1741.5,313.926,-25.5541
299700.00,1207.62,1752.23,313.226,-25.5541
300600.00,1217.22,1764.23,312.527,-25.5541
301500.00,1225.52,1777.16,311.831,-25.5541
302400.00,1232.78,1790.66,311.139,-25.5541
303300.00,1239.24,1804.11,310.452,-25.5541
304200.00,1245.15,1817.25,309.774,-25.5541
305100.00,1250.66,1830.2,309.103,-25.5541
306000.00,1255.81,1843.01,308.442,-25.5541
306900.00,1260.59,1855.63,307.792,-25.5541
307800.00,1265,1867.96,307.153,-25.5541
308700.00,1269.09,1879.88,306.525,-25.5541
309600.00,1272.93,1891.3,305.91,-25.5541
310500.00,1276.57,1902.12,305.307,-25.5541
311400.00,1280.09,1912.03,304.718,-25.5541
312300.00,1283.54,1911.63,304.141,-25.5541
313200.00,1286.93,1903.49,303.578,-25.5541
314100.00,1290.28,1901.32,303.029,-25.5541
315000.00,1293.62,1892.62,302.493,-25.5541
315900.00,1296.94,1881.28,301.971,-25.5541
316800.00,1300.25,1870.66,301.462,-25.5541
317700.00,1303.55,1860.54,300.966,-25.5541
318600.00,1306.85,1852.22,300.484,-25.5541
319500.00,1310.13,1844.77,300.014,-25.5541
320400.00,193494,29039.2,299.134,-103145
321300.00,275413,3670.98,322.805,-302655
322200.00,220292,3793.64,322.695,-203803
323100.00,217554,3794.7,322.687,-198404
324000.00,215621,3794.88,322.682,-194783
324900.00,214412,3795.46,322.68,-192533
325800.00,213581,3795.56,322.678,-190998
326700.00,213065,3795.82,322.676,-190046
327600.00,212707,3795.86,322.676,-189387
328500.00,212461,3795.93,322.675,-188936
329400.00,212266,3795.92,322.675,-188579
330300.00,212126,3795.97,322.674,-188324
331200.00,212043,3796.01,322.673,-188171
332100.00,212026,3796.08,322.674,-188138
333000.00,212034,3796.11,322.665,-188152
333900.00,206617,3781.25,322.662,-178574
334800.00,199478,3786.38,322.644,-166136
335700.00,194858,3785.82,322.632,-158308
336600.00,190649,3784.91,322.621,-151365
337500.00,186882,3784.41,322.61,-145284
338400.00,172702,3752.41,322.579,-123812
339300.00,162250,3780.42,322.529,-108809
340200.00,162383,3782.67,322.525,-108809
341100.00,140687,3743.28,322.446,-81345.2
342000.00,133008,3752.28,322.396,-72351
342900.00,127960,3753.92,322.364,-66739.2
343800.00,132075,3796.46,322.368,-71002.6
344700.00,131519,3767.92,322.378,-70448
345600.00,130963,3768.1,322.371,-69863.6
346500.00,130489,3768.13,322.369,-69347.3
347400.00,130069,3768.04,322.366,-68887.2
348300.00,129692,3767.97,322.364,-68474.5
349200.00,129330,3767.81,322.359,-68080.1
350100.00,129013,3767.86,322.36,-67734.9
351000.00,128753,3767.86,322.358,-67452.5
351900.00,128524,3767.79,322.357,-67203.3
352800.00,128270,3767.55,322.356,-66930.5
353700.00,127954,3767.17,322.353,-66591.5
354600.00,127631,3767.05,322.351,-66245.4
355500.00,127335,3767.02,322.35,-65928.3
356400.00,127107,3767.13,322.348,-65683
357300.00,127077,3767.95,322.346,-65645.5
358200.00,127226,3768.48,322.349,-65800.9
359100.00,127450,3768.68,322.353,-66038.4
360000.00,127613,3768.5,322.362,-66212.7
360900.00,127643,3768.05,322.379,-66246.7
361800.00,127600,3767.85,322.353,-66202.7
362700.00,127491,3767.58,322.351,-66087.5
363600.00,127441,3767.92,322.351,-66033.4
364500.00,127544,3768.46,322.352,-66140.9
365400.00,127709,3768.69,322.354,-66317.1
366300.00,127912,3768.87,322.368,-66533.1
367200.00,128110,3768.92,322.376,-66744.7
368100.00,128262,3768.81,322.388,-66909.9
369000.00,128374,3768.76,322.36,-67031.2
369900.00,128472,3768.82,322.358,-67137
370800.00,64572.2,3126.2,322.202,-16829.9
371700.00,927.38,309.732,321.895,-25.5541
372600.00,948.083,711.106,321.765,-25.5541
373500.00,968.196,962.773,321.539,-25.5541
374400.00,987.737,1179.41,321.228,-25.5541
375300.00,1005.86,1345.63,320.844,-25.5541
376200.00,1021.52,1412.22,320.397,-25.5541
377100.00,1040.48,1474.78,319.897,-25.5541
378000.00,1060.42,1537.62,319.351,-25.5541
378900.00,1079.86,1599.23,318.768,-25.5541
379800.00,1098.46,1658.51,318.153,-25.5541
380700.00,1115.47,1694.87,317.512,-25.5541
381600.00,1134.96,1705.27,316.851,-25.5541
382500.00,1152,1714.62,316.175,-25.5541
383400.00,1166.77,1724.03,315.487,-25.5541
384300.00,1180.21,1733.71,314.79,-25.5541
385200.00,1192.59,1744.28,314.089,-25.5541
386100.00,1203.71,1755.06,313.386,-25.5541
387000.00,1213.44,1767.08,312.683,-25.5541
387900.00,1221.87,1780.1,311.982,-25.5541
388800.00,1229.23,1793.68,311.286,-25.5541
389700.00,1235.79,1807.23,310.596,-25.5541
390600.00,1241.8,1820.46,309.914,-25.5541
391500.00,1247.4,1833.51,309.239,-25.5541
392400.00,1252.63,1846.42,308.575,-25.5541
393300.00,1257.48,1859.13,307.921,-25.5541
394200.00,1261.97,1871.56,307.278,-25.5541
395100.00,1266.13,1883.59,306.647,-25.5541
396000.00,1270.03,1895.14,306.029,-25.5541
396900.00,1273.74,1906.1,305.422,-25.5541
397800.00,1277.33,1916.2,304.829,-25.5541
398700.00,1280.83,1916.03,304.249,-25.5541
399600.00,1284.28,1907.78,303.683,-25.5541
400500.00,1287.69,1905.66,303.13,-25.5541
401400.00,1291.08,1896.99,302.59,-25.5541
402300.00,1294.46,1885.54,302.064,-25.5541
403200.00,1297.82,1874.83,301.551,-25.5541
404100.00,1301.18,1864.59,301.052,-25.5541
405000.00,1304.53,1856.19,300.565,-25.5541
405900.00,1307.87,1848.68,300.092,-25.5541
406800.00,193176,29106.4,299.147,-103145
407700.00,229522,3628.55,322.676,-185777
408600.00,203726,3789.65,322.655,-172970
409500.00,202193,3792.42,322.651,-170692
410400.00,201371,3792.66,322.646,-169267
411300.00,200940,3793.05,322.647,-168516
412200.00,200685,3793.15,322.646,-168074
413100.00,200590,3793.35,322.644,-167908
414000.00,200611,3793.48,322.644,-167940
414900.00,200780,3793.75,322.646,-168228
415800.00,201037,3793.88,322.653,-168668
416700.00,193043,3782.72,322.63,-155344
417600.00,187552,3782.28,322.614,-146391
418500.00,182871,3781.75,322.6,-138978
419400.00,178632,3780.76,322.585,-132439
420300.00,174855,3780.22,322.57,-126745
421200.00,171378,3779.32,322.562,-121619
422100.00,168216,3778.73,322.551,-117048
423000.00,165266,3777.9,322.539,-112867
423900.00,162566,3777.38,322.526,-109106
424800.00,161228,3780.73,322.521,-107234
425700.00,162407,3782.83,322.533,-108809
426600.00,162400,3782.5,322.518,-108809
427500.00,128983,3732.51,322.395,-68199.6
428400.00,122920,3747.13,322.335,-61531.5
429300.00,118486,3748.3,322.301,-56945.9
430200.00,114884,3747.66,322.269,-53397.7
431100.00,112007,3748,322.247,-50651
432000.00,109526,3747.15,322.225,-48344.4
432900.00,110424,3780.88,322.213,-49074.7
433800.00,112900,3760.91,322.27,-51342.1
434700.00,113088,3760.24,322.246,-51551.5
435600.00,113281,3760.54,322.249,-51746.8
436500.00,113483,3760.7,322.253,-51939.9
437400.00,113691,3760.86,322.256,-52138
438300.00,113908,3761.03,322.263,-52343.8
439200.00,114130,3761.19,322.26,-52555
440100.00,114297,3760.93,322.264,-52716.2
441000.00,114384,3760.73,322.263,-52800.7
441900.00,114424,3760.64,322.258,-52840.8
442800.00,114488,3760.83,322.258,-52902.4
443700.00,114625,3761.23,322.26,-53032.1
