Time,Q_flow_out,Q_heatloss,T_in_sub_peripheral,delta_p
378000.0,1038.637939453125,2160.692138671875,308.3871154785156,120000.0
378900.0,1053.336181640625,2315.069580078125,306.9633483886719,120000.0
379800.0,1067.6944580078125,2461.2255859375,305.6478576660156,120000.0
380700.0,1081.7191162109375,2593.22802734375,304.6855773925781,120000.0
381600.0,1095.408447265625,2710.9248046875,304.54656982421875,120000.0
382500.0,1108.77392578125,2819.156005859375,304.499755859375,120000.0
383400.0,1121.7967529296875,2894.791748046875,304.4245910644531,120000.0
384300.0,1134.3619384765625,2928.112548828125,304.2986755371094,120000.0
385200.0,1141.55029296875,2931.036865234375,304.11181640625,120000.0
386100.0,1148.6768798828125,2906.548828125,303.8619079589844,120000.0
387000.0,1159.602783203125,2864.120849609375,303.5523681640625,120000.0
387900.0,1172.719482421875,2816.18310546875,303.1871337890625,120000.0
388800.0,1187.0775146484375,2765.587158203125,302.7757263183594,120000.0
389700.0,1201.9940185546875,2716.577392578125,302.32647705078125,120000.0
390600.0,1216.9088134765625,2669.5546875,301.84765625,120000.0
391500.0,1230.250732421875,2624.61572265625,301.3470458984375,120000.0
392400.0,1241.1767578125,2581.77587890625,300.83221435546875,120000.0
393300.0,1250.070068359375,2540.383544921875,300.30926513671875,120000.0
394200.0,1257.2969970703125,2500.06787109375,299.78350830078125,120000.0
395100.0,1263.38232421875,2460.877685546875,299.25946044921875,120000.0
396000.0,1268.748046875,2424.7939453125,298.7416076660156,120000.0
396900.0,1273.561279296875,2391.4794921875,298.2357177734375,120000.0
397800.0,1277.2384033203125,2361.61474609375,297.7480163574219,120000.0
398700.0,1280.9891357421875,2334.991943359375,297.2820129394531,120000.0
399600.0,1285.741943359375,2309.164306640625,296.8387451171875,120000.0
400500.0,1291.792236328125,2283.1298828125,296.4178161621094,120000.0
401400.0,1299.0306396484375,2256.627197265625,296.01776123046875,120000.0
402300.0,1307.2930908203125,2229.810791015625,295.6371154785156,120000.0
403200.0,1316.157470703125,2203.07177734375,295.27410888671875,120000.0
404100.0,1324.9561767578125,2176.826171875,294.9275817871094,120000.0
405000.0,1333.1356201171875,2151.427978515625,294.5964660644531,120000.0
405900.0,1340.503173828125,2126.859619140625,294.2791442871094,120000.0
406800.0,232085.515625,2958.5927734375,307.50518798828125,119981.53125
407700.0,211638.96875,3784.965087890625,322.76422119140625,120001.5625
408600.0,204274.765625,3789.9775390625,322.7474365234375,120001.28125
409500.0,202954.109375,3790.49072265625,322.7442626953125,120000.09375
410400.0,202137.75,3791.288330078125,322.7420959472656,120000.3125
411300.0,201707.125,3791.3359375,322.7411804199219,120000.0
412200.0,201434.53125,3791.602783203125,322.74053955078125,120000.34375
413100.0,201345.90625,3792.079345703125,322.740234375,120000.0
414000.0,201372.875,3786.366455078125,322.74041748046875,120000.28125
414900.0,201530.5,3791.16357421875,322.7426452636719,120000.125
415800.0,201756.78125,3795.37353515625,322.7430114746094,119991.125
416700.0,193777.625,3790.781982421875,322.724853515625,120000.5
417600.0,188225.265625,3793.788818359375,322.7117004394531,120001.25
418500.0,183497.09375,3783.11376953125,322.7027282714844,120000.3125
419400.0,179171.9375,3784.689697265625,322.6907653808594,120000.34375
420300.0,175387.15625,3781.733154296875,322.6822509765625,120000.125
421200.0,171848.203125,3773.2060546875,322.67474365234375,120000.59375
422100.0,168707.6875,3781.680419921875,322.6614685058594,120000.21875
423000.0,165721.28125,3779.496826171875,322.6530456542969,120000.5
423900.0,162995.09375,3780.22607421875,322.6444091796875,120000.15625
424800.0,161650.984375,3780.632568359375,322.6391906738281,120003.90625
425700.0,162823.0625,3783.920166015625,322.6408996582031,120000.03125
426600.0,162823.453125,3805.621337890625,322.6400451660156,119931.09375
427500.0,129370.265625,3765.315185546875,322.52545166015625,120000.40625
428400.0,123265.6484375,3760.3662109375,322.4841003417969,120001.40625
429300.0,118735.5859375,3754.465087890625,322.4574279785156,120000.0625
430200.0,115088.59375,3757.724853515625,322.4336853027344,120000.96875
431100.0,112202.53125,3752.2373046875,322.4137878417969,120000.125
432000.0,109709.3203125,3752.481689453125,322.3971862792969,120000.65625
432900.0,110592.578125,3757.970947265625,322.38775634765625,119999.6875
433800.0,113044.9375,3764.21044921875,322.40960693359375,119999.9375
434700.0,113229.8515625,3764.33056640625,322.41302490234375,120000.0
435600.0,113443.5234375,3764.451904296875,322.4144592285156,119999.9375
436500.0,113642.859375,3764.58349609375,322.41571044921875,119999.96875
437400.0,113859.859375,3764.874267578125,322.4170227050781,119999.96875
438300.0,114076.5234375,3765.14306640625,322.4186096191406,119999.96875
439200.0,114292.671875,3765.2333984375,322.42010498046875,119999.96875
440100.0,114461.5546875,3757.6552734375,322.4222412109375,120000.0
441000.0,114536.078125,3764.261474609375,322.4229736328125,119999.875
441900.0,114586.1875,3764.375,322.42291259765625,120000.0
442800.0,114655.359375,3764.245361328125,322.423583984375,120000.1875
443700.0,114788.0078125,3764.64453125,322.4250793457031,120000.0
444600.0,114966.5703125,3748.559814453125,322.42669677734375,120000.09375
445500.0,115222.015625,3764.7265625,322.4270935058594,120000.0
446400.0,115470.5390625,3750.743896484375,322.42913818359375,119999.96875
447300.0,115672.15625,3763.910888671875,322.4309997558594,120000.0
448200.0,115880.6953125,3765.0888671875,322.43231201171875,119999.96875
449100.0,116095.8515625,3762.44140625,322.4337463378906,119999.96875
450000.0,116313.09375,3764.8623046875,322.4350891113281,119999.96875
450900.0,116526.421875,3763.0712890625,322.4382019042969,119999.96875
451800.0,116715.09375,3765.869140625,322.44073486328125,119999.96875
452700.0,116888.25,3764.444580078125,322.44122314453125,120000.0
453600.0,117086.3671875,3765.641845703125,322.4383544921875,119999.96875
454500.0,117234.7890625,3766.500244140625,322.43927001953125,120000.0
455400.0,117349.0,3764.50341796875,322.43988037109375,120000.0625
456300.0,117481.734375,3765.927490234375,322.44342041015625,120000.03125
457200.0,59078.37109375,3342.345458984375,322.1997375488281,120002.03125
458100.0,927.8574829101562,278.09796142578125,321.11566162109375,120000.0
459000.0,945.1016845703125,610.1768798828125,319.15618896484375,120000.0
459900.0,961.94921875,923.4351806640625,317.06280517578125,120000.0
460800.0,978.4117431640625,1218.703369140625,315.0801696777344,120000.0
461700.0,994.4920654296875,1496.8375244140625,313.2255859375,120000.0
462600.0,1010.19921875,1759.0499267578125,311.4876708984375,120000.0
463500.0,1025.55029296875,1998.763916015625,309.8617858886719,120000.0
464400.0,1040.544921875,2160.76904296875,308.343017578125,120000.0
465300.0,1055.19189453125,2314.51806640625,306.92919921875,120000.0
466200.0,1069.5015869140625,2460.13671875,305.6171875,120000.0
467100.0,1083.4791259765625,2591.686279296875,304.6618347167969,120000.0
468000.0,1097.1199951171875,2708.6533203125,304.5233459472656,120000.0
468900.0,1110.441650390625,2816.62939453125,304.47528076171875,120000.0
469800.0,1123.40087890625,2891.480712890625,304.3983459472656,120000.0
470700.0,1135.93701171875,2924.598876953125,304.2735595703125,120000.0
471600.0,1143.0897216796875,2927.26904296875,304.0860900878906,120000.0
472500.0,1150.2291259765625,2902.721435546875,303.8354797363281,120000.0
473400.0,1161.138916015625,2860.366455078125,303.5252380371094,120000.0
474300.0,1174.223876953125,2812.553955078125,303.1601257324219,120000.0
475200.0,1188.5411376953125,2762.12109375,302.7488098144531,120000.0
476100.0,1203.4114990234375,2713.2216796875,302.2998352050781,120000.0
477000.0,1218.2803955078125,2666.3330078125,301.8214111328125,120000.0
477900.0,1231.5692138671875,2621.52197265625,301.32159423828125,120000.0
478800.0,1242.4571533203125,2578.798095703125,300.8075256347656,120000.0
479700.0,1251.298583984375,2537.531494140625,300.2853698730469,120000.0
480600.0,1258.4954833984375,2497.33740234375,299.7605895996094,120000.0
481500.0,1264.5389404296875,2458.30810546875,299.23760986328125,120000.0
482400.0,1269.873046875,2422.33837890625,298.7207946777344,120000.0
483300.0,1274.6329345703125,2389.17333984375,298.2159118652344,120000.0
484200.0,1278.2987060546875,2359.421142578125,297.72955322265625,120000.0
485100.0,1282.052734375,2332.82568359375,297.26495361328125,120000.0
486000.0,1286.805419921875,2307.05078125,296.822509765625,120000.0
486900.0,1292.8419189453125,2281.06640625,296.4025573730469,120000.0
487800.0,1300.0714111328125,2254.631103515625,296.00360107421875,120000.0
488700.0,1308.2962646484375,2227.89990234375,295.6233215332031,120000.0
489600.0,7626.849609375,11262.3095703125,295.4665222167969,119999.90625
490500.0,11314.916015625,7024.55078125,297.3842468261719,120000.0
491400.0,14370.1845703125,2578.541748046875,296.8602294921875,120000.0
492300.0,17241.8671875,2509.179443359375,298.7839050292969,120000.0
493200.0,245089.109375,3414.553466796875,321.2323913574219,119984.46875
494100.0,280551.3125,3767.724365234375,322.8683776855469,120011.65625
495000.0,242620.15625,3793.431640625,322.8126220703125,120005.21875
495900.0,238027.890625,3794.01806640625,322.8052673339844,120000.40625
496800.0,234754.34375,3795.220458984375,322.8003845214844,120001.46875
497700.0,232479.34375,3795.422607421875,322.7958679199219,120000.21875
498600.0,230688.734375,3796.694091796875,322.7933349609375,120000.5
499500.0,229347.796875,3798.420166015625,322.790283203125,120000.125
500400.0,228234.71875,3796.241943359375,322.7890319824219,120000.15625
501300.0,227411.4375,3796.828857421875,322.7876281738281,120000.09375
502200.0,226732.859375,3796.902587890625,322.7864685058594,120000.34375
503100.0,226195.875,3796.035400390625,322.7852783203125,120000.0625
504000.0,225705.96875,3795.81640625,322.7848205566406,120000.03125
504900.0,225229.578125,3796.302734375,322.7834777832031,120000.03125
505800.0,224755.4375,3796.830322265625,322.7829895019531,120000.0625
506700.0,224279.921875,3796.89892578125,322.7822570800781,120000.03125
507600.0,223890.5,3795.616943359375,322.78076171875,120000.15625
508500.0,223543.625,3796.051513671875,322.7812805175781,120000.03125
509400.0,223242.984375,3799.58349609375,322.7806701660156,119987.59375
510300.0,214711.359375,3794.6171875,322.7665100097656,120000.5
511200.0,185837.21875,3759.716796875,322.7224426269531,120006.6875
512100.0,162671.40625,3779.41455078125,322.6490478515625,120000.09375
513000.0,162829.96875,3783.450927734375,322.64141845703125,120000.0
513900.0,156596.109375,3763.83349609375,322.63250732421875,120001.1875
514800.0,143271.96875,3749.406005859375,322.582763671875,120020.6875
515700.0,152414.75,3777.52392578125,322.6067810058594,120000.15625
516600.0,149792.0625,3775.001953125,322.5990905761719,120000.3125
517500.0,147622.53125,3774.75390625,322.59051513671875,120000.125
518400.0,145727.671875,3774.587890625,322.5829162597656,120000.15625
519300.0,144086.265625,3785.2978515625,322.5754089355469,120000.09375
520200.0,142587.15625,3776.2275390625,322.5688781738281,120000.3125
521100.0,141193.015625,3769.94189453125,322.5641784667969,120000.0
522000.0,139864.171875,3772.71337890625,322.5564880371094,120000.15625
522900.0,138667.890625,3774.321533203125,322.5526123046875,120000.0625
523800.0,137585.625,3773.247314453125,322.5481872558594,120000.15625
524700.0,136605.703125,3769.39892578125,322.544189453125,120000.0625
525600.0,135708.765625,3770.59228515625,322.53997802734375,120000.0625
526500.0,134899.03125,3770.96142578125,322.5368347167969,119999.96875
527400.0,134158.34375,3772.91796875,322.5321350097656,120000.09375
528300.0,133468.90625,3772.62890625,322.5285339355469,120000.03125
529200.0,132780.40625,3778.847412109375,322.52423095703125,119999.9375
530100.0,132060.359375,3774.208984375,322.520751953125,120000.03125
531000.0,131383.859375,3771.65576171875,322.51824951171875,120000.125
531900.0,130800.109375,3773.0478515625,322.5149841308594,120000.03125
532800.0,130272.71875,3778.177001953125,322.5115661621094,120000.09375
533700.0,129772.2421875,3773.979248046875,322.50872802734375,120000.03125
534600.0,129299.640625,3776.1943359375,322.5066833496094,120000.03125
535500.0,128852.875,3777.6259765625,322.5044860839844,120000.0625
536400.0,128433.8828125,3772.656005859375,322.502685546875,120000.125
537300.0,128056.6796875,3774.5009765625,322.5004577636719,120000.03125
538200.0,127712.3359375,3776.087158203125,322.4986877441406,120000.0
539100.0,127383.2734375,3771.7451171875,322.4969787597656,120000.0625
540000.0,127086.4453125,3773.047607421875,322.4958190917969,120000.1875
540900.0,126844.59375,3773.21923828125,322.4945373535156,120000.125
541800.0,126700.171875,3770.893310546875,322.49371337890625,120000.0625
542700.0,126610.453125,3770.992431640625,322.4931335449219,120000.0
543600.0,63501.9765625,3367.9833984375,322.2573547363281,120002.4375
544500.0,925.9791870117188,272.5029296875,321.165771484375,120000.0
545400.0,943.2792358398438,605.327880859375,319.2171936035156,120000.0
546300.0,960.172607421875,919.5535278320312,317.1195983886719,120000.0
547200.0,976.6876831054688,1215.4189453125,315.1321716308594,120000.0
548100.0,992.8191528320312,1494.7001953125,313.2721252441406,120000.0
549000.0,1008.5639038085938,1757.33251953125,311.53076171875,120000.0
549900.0,1023.9629516601562,1998.623291015625,309.8985900878906,120000.0
550800.0,1039.004150390625,2160.629150390625,308.3787536621094,120000.0
551700.0,1053.69580078125,2314.85791015625,306.95660400390625,120000.0
552600.0,1068.044677734375,2460.990966796875,305.6438293457031,120000.0
553500.0,1082.0703125,2592.795166015625,304.68206787109375,120000.0
554400.0,1095.7381591796875,2710.48486328125,304.5399475097656,120000.0
555300.0,1109.109619140625,2818.521728515625,304.4981994628906,120000.0
556200.0,1122.1142578125,2894.05078125,304.42047119140625,120000.0
557100.0,1134.68359375,2927.34423828125,304.2945251464844,120000.0
558000.0,1141.893798828125,2930.2568359375,304.1073913574219,120000.0
558900.0,1149.003173828125,2905.748291015625,303.8570251464844,120000.0
559800.0,1159.9127197265625,2863.369873046875,303.54693603515625,120000.0
560700.0,1173.017822265625,2815.46142578125,303.181884765625,120000.0
561600.0,1187.3648681640625,2764.88134765625,302.7704162597656,120000.0
562500.0,1202.276611328125,2715.892333984375,302.321044921875,120000.0
563400.0,1217.18408203125,2668.9033203125,301.84222412109375,120000.0
564300.0,1230.512939453125,2623.996826171875,301.3418884277344,120000.0
565200.0,1241.439208984375,2581.166015625,300.8271179199219,120000.0
566100.0,1250.3017578125,2539.812744140625,300.3043212890625,120000.0
567000.0,1257.5379638671875,2499.517333984375,299.7787780761719,120000.0
567900.0,1263.6236572265625,2460.36572265625,299.2550048828125,120000.0
568800.0,1268.98046875,2424.283447265625,298.7373046875,120000.0
569700.0,1273.7674560546875,2391.02685546875,298.2315979003906,120000.0
570600.0,1277.47998046875,2361.171630859375,297.7439880371094,120000.0
571500.0,1281.220703125,2334.519287109375,297.27838134765625,120000.0
572400.0,1285.9630126953125,2308.73388671875,296.8352355957031,120000.0
573300.0,1291.9990234375,2282.707275390625,296.4144592285156,120000.0
574200.0,1299.2513427734375,2256.208251953125,296.0145568847656,120000.0
575100.0,2757.145751953125,4665.65576171875,295.61395263671875,119999.96875
576000.0,8260.8955078125,9179.6201171875,296.2657775878906,119999.96875
576900.0,11310.361328125,4494.83349609375,297.5269775390625,120000.0
577800.0,13870.533203125,2578.931396484375,297.1114501953125,120000.0
578700.0,16875.052734375,2508.025634765625,299.3481140136719,119999.96875
579600.0,244057.3125,3428.28173828125,321.20745849609375,119984.46875
580500.0,280106.9375,3774.66455078125,322.8680419921875,120011.78125
581400.0,241818.3125,3793.81201171875,322.8111267089844,120003.75
582300.0,237112.390625,3794.92333984375,322.8038024902344,120000.40625
583200.0,233811.203125,3799.4833984375,322.7964782714844,120001.25
584100.0,231562.875,3799.898193359375,322.79376220703125,120000.1875
585000.0,229888.796875,3794.45166015625,322.79144287109375,120001.34375
585900.0,228646.21875,3793.85888671875,322.7916259765625,119999.9375
586800.0,227700.40625,3795.666748046875,322.7884216308594,120000.125
587700.0,226841.15625,3799.1259765625,322.7866516113281,120000.0625
588600.0,226064.59375,3798.7734375,322.7852478027344,120000.28125
589500.0,225373.109375,3796.375244140625,322.7841491699219,120000.0625
590400.0,224773.1875,3795.76318359375,322.78265380859375,120000.1875
591300.0,224280.671875,3797.298095703125,322.7818298339844,120000.09375
592200.0,223845.328125,3798.193115234375,322.7812194824219,120000.28125
593100.0,223467.484375,3795.4814453125,322.7806701660156,120000.03125
594000.0,223106.265625,3796.483154296875,322.7801208496094,120000.59375
594900.0,222785.53125,3797.615234375,322.77960205078125,120000.125
595800.0,222480.515625,3795.29296875,322.7791442871094,120000.0
596700.0,222191.859375,3796.23876953125,322.7786560058594,120000.03125
597600.0,188752.328125,3750.210693359375,322.7326965332031,120017.25
598500.0,162689.6875,3784.158203125,322.6440124511719,120000.0
599400.0,162819.96875,3783.459228515625,322.64154052734375,120000.0
600300.0,155608.546875,3762.18603515625,322.6310119628906,120001.40625
601200.0,158691.40625,3801.126220703125,322.6173095703125,119983.65625
602100.0,155644.71875,3778.60693359375,322.6201171875,120000.1875
603000.0,153022.453125,3781.28076171875,322.6085205078125,120000.25
603900.0,150876.59375,3786.685546875,322.60150146484375,120000.125
604800.0,149042.65625,3782.006591796875,322.59423828125,120000.75
