DateTime,Qheating_building_W,Tair_zoneNorth_K,Tair_zoneCore_K,Tair_zoneSouth_K
2.4474e+07,9282.741,294.147,291.14984,294.14847
2.44746e+07,9231.536,294.147,291.14984,294.14847
2.44752e+07,9137.995,294.14703,291.14984,294.1485
2.44758e+07,8992.917,294.14706,291.14984,294.14856
2.44764e+07,8787.099,294.1471,291.14984,294.14862
2.4477e+07,3675.5112,294.14838,291.14984,294.1499
2.44776e+07,3043.693,294.1486,291.14987,294.15015
2.44782e+07,3660.3438,294.14835,291.14987,294.14993
2.44788e+07,4116.355,294.14822,291.1499,294.1498
2.44794e+07,3185.9204,294.14847,291.1499,294.15063
2.448e+07,3481.0024,294.14832,291.14993,294.15274
2.44806e+07,2958.7659,294.1486,291.14993,294.15497
2.44812e+07,2961.534,294.14856,291.14993,294.1569
2.44818e+07,2911.8257,294.1486,291.14993,294.15897
2.44824e+07,2840.3662,294.14862,291.14993,294.1621
2.4483e+07,2742.39,294.14868,291.14993,294.1674
2.44836e+07,2613.0046,294.14874,291.14996,294.17566
2.44842e+07,2457.3936,294.1488,291.14996,294.1876
2.44848e+07,2287.6482,294.14886,291.14996,294.20346
2.44854e+07,2112.533,294.14896,291.15,294.2232
2.4486e+07,1920.2036,294.14902,291.15002,294.24692
2.44866e+07,1741.0239,294.1491,291.15085,294.27493
2.44872e+07,1547.2185,294.14923,291.1532,294.30795
2.44878e+07,1345.6769,294.14932,291.15698,294.3461
2.44884e+07,1144.2618,294.1494,291.16217,294.38913
2.4489e+07,956.27234,294.1495,291.16876,294.43607
2.44896e+07,790.7356,294.1496,291.17664,294.48538
2.44902e+07,645.0586,294.1497,291.18555,294.53558
2.44908e+07,517.1037,294.14975,291.1953,294.58554
2.44914e+07,405.64804,294.14978,291.20563,294.63437
2.4492e+07,305.8037,294.14984,291.21637,294.6816
2.44926e+07,213.49123,294.1499,291.2274,294.7271
2.44932e+07,124.97185,294.14993,291.23862,294.77084
2.44938e+07,61.337914,294.14996,291.25,294.81274
2.44944e+07,0,294.15012,291.26144,294.8528
2.4495e+07,0,294.15088,291.273,294.89114
2.44956e+07,0,294.15198,291.28467,294.92798
2.44962e+07,0,294.15848,291.29645,294.9634
2.44968e+07,0,294.16888,291.3082,294.99783
2.44974e+07,0,294.1804,291.3198,295.0309
2.4498e+07,0,294.19238,291.33105,295.06223
2.44986e+07,0,294.2043,291.3418,295.0913
2.44992e+07,0,294.21573,291.352,295.11792
2.44998e+07,0,294.2266,291.3618,295.14194
2.45004e+07,0,294.23697,291.37125,295.1638
2.4501e+07,0,294.24698,291.38037,295.1838
2.45016e+07,0,294.25665,291.38925,295.2024
2.45022e+07,0,294.2661,291.39792,295.21988
2.45028e+07,0,294.27533,291.40637,295.23645
2.45034e+07,0,294.28424,291.41464,295.25232
2.4504e+07,0,294.29285,291.42276,295.26773
2.45046e+07,0,294.3001,291.4306,295.27982
2.45052e+07,0,294.30786,291.43845,295.29633
2.45058e+07,0,294.3157,291.44617,295.316
2.45064e+07,0,294.32303,291.45367,295.33725
2.4507e+07,0,294.32935,291.46082,295.35843
2.45076e+07,0,294.334,291.46756,295.3779
2.45082e+07,0,294.33658,291.47372,295.39404
2.45088e+07,0,294.33643,291.47925,295.40518
2.45094e+07,0,294.33298,291.484,295.40967
2.451e+07,0,294.32553,291.48798,295.40485
2.45106e+07,0,294.3142,291.4911,295.3922
2.45112e+07,0,294.29953,291.49344,295.37344
2.45118e+07,0,294.282,291.49503,295.34995
2.45124e+07,0,294.26212,291.49588,295.32312
2.4513e+07,0,294.2403,291.496,295.2942
2.45136e+07,0,294.21683,291.4955,295.26343
2.45142e+07,0,294.19196,291.49435,295.23108
2.45148e+07,0,294.16602,291.4926,295.1975
2.45154e+07,679.3794,294.14966,291.49026,295.1631
2.4516e+07,777.70123,294.1496,291.4873,295.12805
2.45166e+07,874.04504,294.14957,291.4837,295.09256
2.45172e+07,3484.4377,294.14825,291.4794,295.00482
2.45178e+07,3091.9243,294.14844,291.47443,294.8938
2.45184e+07,3189.5044,294.14838,291.4688,294.7877
2.4519e+07,3296.1702,294.14835,291.4626,294.6874
2.45196e+07,3398.5159,294.1483,291.45584,294.59335
2.45202e+07,3495.7905,294.14822,291.44876,294.50565
2.45208e+07,3589.127,294.1482,291.44138,294.42404
2.45214e+07,3680.0603,294.14813,291.43372,294.34814
2.4522e+07,3770.1375,294.1481,291.42584,294.2775
2.45226e+07,3860.8936,294.14804,291.4177,294.21164
2.45232e+07,4057.709,294.148,291.40927,294.14993
2.45238e+07,5584.2993,294.14795,291.40045,294.14923
2.45244e+07,5795.8125,294.14792,291.3912,294.14917
2.4525e+07,6011.191,294.14786,291.38147,294.1491
2.45256e+07,6227.206,294.1478,291.3713,294.14905
2.45262e+07,6440.531,294.14777,291.36075,294.149
2.45268e+07,6647.691,294.1477,291.34988,294.14896
2.45274e+07,6847.2676,294.14764,291.33878,294.1489
2.4528e+07,7037.789,294.1476,291.32755,294.14883
2.45286e+07,7221.713,294.14755,291.31622,294.1488
2.45292e+07,7406.749,294.14752,291.3048,294.14874
2.45298e+07,7594.18,294.14746,291.29324,294.14868
2.45304e+07,7785.2876,294.14743,291.28152,294.14865
2.4531e+07,7981.3545,294.14737,291.26953,294.1486
2.45316e+07,8183.6626,294.14734,291.2573,294.14853
2.45322e+07,8393.495,294.14728,291.2447,294.1485
2.45328e+07,8611.8125,294.14722,291.23172,294.14844
2.45334e+07,8827.773,294.1472,291.21838,294.14838
2.4534e+07,9037.871,294.14713,291.20474,294.14832
2.45346e+07,9238.69,294.14706,291.19092,294.1483
2.45352e+07,9426.884,294.14703,291.17694,294.14822
2.45358e+07,9607.038,294.14697,291.16293,294.14816
2.45364e+07,10040.698,294.14694,291.14987,294.14813
2.4537e+07,10250.926,294.14688,291.14984,294.14807
2.45376e+07,10474.182,294.14685,291.14984,294.14804
2.45382e+07,10715.151,294.1468,291.1498,294.14798
2.45388e+07,10971.337,294.14673,291.1498,294.14792
2.45394e+07,11238.159,294.14667,291.14978,294.14786
2.454e+07,11510.522,294.1466,291.14975,294.14783
2.45406e+07,11782.82,294.14655,291.14975,294.14777
2.45412e+07,12049.581,294.14648,291.14972,294.1477
2.45418e+07,12316.375,294.14645,291.14972,294.14764
2.45424e+07,12588.884,294.1464,291.1497,294.14758
2.4543e+07,12866.349,294.14633,291.14966,294.14752
2.45436e+07,13116.354,294.14627,291.14966,294.14746
2.45442e+07,13342.068,294.1462,291.14963,294.14743
2.45448e+07,13547.596,294.14618,291.14963,294.14737
2.45454e+07,13737.032,294.14612,291.1496,294.14734
2.4546e+07,13914.4795,294.1461,291.1496,294.1473
2.45466e+07,14084.037,294.14606,291.1496,294.14725
2.45472e+07,14249.805,294.14603,291.14957,294.14722
2.45478e+07,14418.953,294.14597,291.14957,294.1472
2.45484e+07,14583.086,294.14594,291.14954,294.14716
2.4549e+07,14741.662,294.1459,291.14954,294.14713
2.45496e+07,14895.046,294.14587,291.14954,294.1471
2.45502e+07,15043.601,294.14584,291.1495,294.14706
2.45508e+07,15187.689,294.1458,291.1495,294.14703
2.45514e+07,15327.676,294.14578,291.14948,294.147
2.4552e+07,15463.924,294.14575,291.14948,294.14697
2.45526e+07,15596.795,294.14572,291.14948,294.14694
2.45532e+07,15726.655,294.1457,291.14944,294.14694
2.45538e+07,15853.865,294.14566,291.14944,294.1469
2.45544e+07,15978.791,294.14563,291.14944,294.14688
2.4555e+07,16101.794,294.1456,291.1494,294.14685
2.45556e+07,16223.237,294.14557,291.1494,294.14682
2.45562e+07,16343.485,294.14554,291.1494,294.1468
2.45568e+07,16462.9,294.1455,291.1494,294.14676
2.45574e+07,16567.744,294.1455,291.14938,294.14676
2.4558e+07,16740.736,294.14545,291.14938,294.14673
2.45586e+07,16948.273,294.14542,291.14935,294.14667
2.45592e+07,17138.021,294.1454,291.14935,294.1466
2.45598e+07,17257.64,294.14536,291.14935,294.14658
2.45604e+07,17254.795,294.14536,291.14935,294.14658
2.4561e+07,17077.145,294.1454,291.14935,294.14664
2.45616e+07,16672.352,294.14548,291.14935,294.14676
2.45622e+07,15988.079,294.1456,291.14938,294.14697
2.45628e+07,14971.991,294.14578,291.14938,294.14725
2.45634e+07,8348.865,294.14737,291.1494,294.149
2.4564e+07,8289.506,294.14728,291.14948,294.14908
2.45646e+07,6950.3735,294.1475,291.1495,294.1495
2.45652e+07,5237.9707,294.1478,291.14954,294.15167
2.45658e+07,4768.489,294.148,291.1496,294.16177
2.45664e+07,4369.822,294.14816,291.14963,294.1831
2.4567e+07,4009.768,294.14832,291.14966,294.21655
2.45676e+07,3661.3794,294.14847,291.1497,294.26102
2.45682e+07,3322.9526,294.1486,291.14972,294.31537
2.45688e+07,2992.8174,294.1487,291.14978,294.37952
2.45694e+07,2685.471,294.14883,291.1498,294.44928
2.457e+07,2396.9597,294.14896,291.1498,294.52313
2.45706e+07,2121.5435,294.14908,291.14984,294.60007
2.45712e+07,1853.4825,294.14917,291.14987,294.6791
2.45718e+07,1587.0381,294.1493,291.1499,294.7592
2.45724e+07,1403.9371,294.14938,291.1499,294.83237
2.4573e+07,1083.1711,294.1495,291.14996,294.91104
2.45736e+07,732.00195,294.14963,291.1501,294.99796
2.45742e+07,413.97153,294.14978,291.15027,295.09137
2.45748e+07,13.110192,294.15,291.15054,295.18954
2.45754e+07,0,294.15024,291.15082,295.29077
2.4576e+07,0,294.15057,291.15112,295.3933
2.45766e+07,0,294.15097,291.15143,295.4954
2.45772e+07,0,294.15143,291.15176,295.59534
2.45778e+07,0,294.152,291.15207,295.69138
2.45784e+07,0,294.15268,291.1523,295.78177
2.4579e+07,0,294.15347,291.15256,295.8648
2.45796e+07,0,294.16833,291.16577,295.9403
2.45802e+07,0,294.19815,291.19272,296.0156
2.45808e+07,0,294.2276,291.21906,296.09195
2.45814e+07,0,294.25665,291.2448,296.16956
2.4582e+07,0,294.28528,291.26996,296.2487
2.45826e+07,0,294.31348,291.2945,296.32953
2.45832e+07,0,294.3412,291.31848,296.41226
2.45838e+07,0,294.36844,291.34186,296.49713
2.45844e+07,0,294.39517,291.3647,296.58432
2.4585e+07,0,294.42136,291.38696,296.67407
2.45856e+07,0,294.44696,291.40866,296.76657
2.45862e+07,0,294.472,291.42984,296.86206
2.45868e+07,0,294.4964,291.45047,296.9607
2.45874e+07,0,294.52017,291.47055,297.06274
2.4588e+07,0,294.54327,291.4901,297.16843
2.45886e+07,0,294.56558,291.50912,297.2816
2.45892e+07,0,294.58694,291.52777,297.41498
2.45898e+07,0,294.6085,291.5462,297.52893
2.45904e+07,0,294.6297,291.56427,297.6238
2.4591e+07,0,294.64996,291.58188,297.7001
2.45916e+07,0,294.6687,291.59885,297.7582
2.45922e+07,0,294.6854,291.61502,297.79852
2.45928e+07,0,294.6994,291.6303,297.8215
2.45934e+07,0,294.71017,291.64453,297.82758
2.4594e+07,0,294.71716,291.65756,297.81714
2.45946e+07,0,294.7198,291.66928,297.79062
2.45952e+07,0,294.71747,291.6795,297.74844
2.45958e+07,0,294.70966,291.6881,297.69104
2.45964e+07,0,294.69574,291.69495,297.61884
2.4597e+07,0,294.67517,291.69992,297.53223
2.45976e+07,0,294.64737,291.70285,297.43167
2.45982e+07,0,294.61185,291.7038,297.31967
2.45988e+07,0,294.57166,291.70407,297.20578
2.45994e+07,0,294.5288,291.70392,297.0926
2.46e+07,0,294.48495,291.70355,296.98215
2.46006e+07,0,294.44125,291.70303,296.87573
2.46012e+07,0,294.39822,291.7022,296.7735
2.46018e+07,0,294.3558,291.701,296.6754
2.46024e+07,0,294.3139,291.69913,296.58136
2.4603e+07,0,294.1941,291.69647,296.41302
2.46036e+07,2779.7017,294.1486,291.69302,296.25543
2.46042e+07,2899.5745,294.14853,291.68878,296.10715
2.46048e+07,3018.7114,294.14847,291.68372,295.96832
2.46054e+07,3137.2432,294.1484,291.6779,295.83868
2.4606e+07,3255.4988,294.14835,291.6713,295.71765
2.46066e+07,3373.6438,294.1483,291.66397,295.60458
2.46072e+07,3491.7268,294.14822,291.6559,295.49872
2.46078e+07,3609.7954,294.1482,291.6472,295.39935
2.46084e+07,3727.8606,294.14813,291.6378,295.30597
2.4609e+07,3846.4407,294.14807,291.62775,295.2179
2.46096e+07,3965.4832,294.148,291.61713,295.1347
2.46102e+07,4084.9116,294.14795,291.60593,295.05603
2.46108e+07,4204.6504,294.1479,291.59418,294.98138
2.46114e+07,4324.623,294.14783,291.5819,294.91043
2.4612e+07,4444.753,294.14777,291.56912,294.84274
2.46126e+07,4564.95,294.1477,291.55585,294.77795
2.46132e+07,4685.0103,294.14764,291.5421,294.71573
2.46138e+07,4804.927,294.14758,291.52795,294.65573
2.46144e+07,4924.7,294.14752,291.51334,294.59775
2.4615e+07,5044.331,294.14746,291.4983,294.54163
2.46156e+07,5163.82,294.1474,291.4828,294.4872
2.46162e+07,5283.167,294.14734,291.46683,294.4343
2.46168e+07,5402.3726,294.14728,291.45035,294.3827
2.46174e+07,5520.6484,294.14722,291.43338,294.33228
2.4618e+07,5634.231,294.14716,291.41605,294.2831
2.46186e+07,5743.2773,294.1471,291.39844,294.23526
2.46192e+07,5848.4214,294.14706,291.38065,294.18878
2.46198e+07,7037.849,294.147,291.36273,294.14944
2.46204e+07,7287.102,294.14694,291.34473,294.14938
2.4621e+07,7535.501,294.1469,291.32663,294.1493
2.46216e+07,7781.7046,294.14685,291.30853,294.14923
2.46222e+07,8025.0986,294.1468,291.29037,294.14914
2.46228e+07,8264.792,294.14676,291.27225,294.14908
2.46234e+07,8499.278,294.1467,291.25415,294.14902
2.4624e+07,8726.797,294.14664,291.23608,294.14896
2.46246e+07,8944.792,294.1466,291.21808,294.1489
2.46252e+07,9153.22,294.14658,291.2002,294.14883
2.46258e+07,9354.598,294.1465,291.18243,294.14877
2.46264e+07,9551.44,294.14648,291.1648,294.1487
2.4627e+07,10064.3,294.14642,291.14984,294.14865
2.46276e+07,10294.4,294.1464,291.1498,294.1486
2.46282e+07,10536.147,294.14636,291.1498,294.14853
2.46288e+07,10794.398,294.1463,291.14978,294.14847
2.46294e+07,11061.507,294.14624,291.14975,294.1484
2.463e+07,11327.309,294.1462,291.14975,294.14835
2.46306e+07,11579.961,294.14615,291.14972,294.1483
2.46312e+07,11810.468,294.14612,291.14972,294.14822
2.46318e+07,11999.418,294.14606,291.1497,294.1482
2.46324e+07,12152.221,294.14603,291.1497,294.14813
2.4633e+07,12280.73,294.14603,291.1497,294.1481
2.46336e+07,12396.799,294.146,291.14966,294.14807
2.46342e+07,12512.28,294.14597,291.14966,294.14804
2.46348e+07,12640.606,294.14597,291.14966,294.148
2.46354e+07,12800.689,294.14594,291.14963,294.14798
2.4636e+07,12960.68,294.1459,291.14963,294.14795
2.46366e+07,13119.926,294.14587,291.1496,294.14792
2.46372e+07,13277.777,294.14584,291.1496,294.14786
2.46378e+07,13433.582,294.1458,291.1496,294.14783
2.46384e+07,13586.688,294.14578,291.14957,294.1478
2.4639e+07,13736.445,294.14575,291.14957,294.14777
2.46396e+07,13882.201,294.14572,291.14957,294.14774
2.46402e+07,14023.305,294.1457,291.14954,294.1477
2.46408e+07,14159.104,294.14566,291.14954,294.14764
2.46414e+07,14288.947,294.14563,291.14954,294.1476
2.4642e+07,14412.185,294.1456,291.14954,294.14758
2.46426e+07,14528.162,294.1456,291.1495,294.14758
2.46432e+07,14572.448,294.14557,291.1495,294.14758
2.46438e+07,14716.337,294.14554,291.1495,294.14752
2.46444e+07,14915.548,294.1455,291.14948,294.1475
2.4645e+07,15121.555,294.14548,291.14948,294.14743
2.46456e+07,15285.826,294.14545,291.14948,294.14737
2.46462e+07,15359.833,294.14545,291.14944,294.14737
2.46468e+07,15295.044,294.14545,291.14944,294.14737
2.46474e+07,15042.928,294.1455,291.14944,294.14746
2.4648e+07,14554.954,294.1456,291.14944,294.1476
2.46486e+07,13782.592,294.14572,291.14948,294.14783
2.46492e+07,12677.313,294.14594,291.1495,294.1482
2.46498e+07,7349.2603,294.14716,291.14954,294.14963
2.46504e+07,6016.6523,294.1474,291.14957,294.1505
2.4651e+07,5415.1743,294.14767,291.1496,294.18076
2.46516e+07,4943.295,294.1479,291.14963,294.24414
2.46522e+07,4597.6816,294.148,291.14966,294.3186
2.46528e+07,4285.202,294.14813,291.1497,294.39566
2.46534e+07,3978.7712,294.1483,291.14972,294.4765
2.4654e+07,3648.5037,294.1484,291.14975,294.56442
2.46546e+07,3335.795,294.14853,291.14978,294.66083
2.46552e+07,3035.6152,294.14865,291.1498,294.76535
2.46558e+07,2740.1885,294.14877,291.14984,294.87766
2.46564e+07,2446.6611,294.14886,291.14987,294.9973
2.4657e+07,2136.7595,294.14902,291.1499,295.12598
2.46576e+07,1688.6564,294.14914,291.15,295.26773
2.46582e+07,1437.4457,294.14926,291.15018,295.42075
2.46588e+07,1196.9896,294.14938,291.1504,295.5833
2.46594e+07,967.60754,294.1495,291.15067,295.75354
2.466e+07,749.6183,294.14963,291.15097,295.92972
2.46606e+07,543.34064,294.14972,291.1513,296.11002
2.46612e+07,349.09305,294.1498,291.15164,296.29263
2.46618e+07,167.19398,294.1499,291.152,296.4758
2.46624e+07,0,294.15012,291.1618,296.65982
2.4663e+07,0,294.1506,291.1908,296.84265
2.46636e+07,0,294.15103,291.21967,297.01825
2.46642e+07,0,294.15146,291.24838,297.18655
2.46648e+07,0,294.15186,291.2769,297.34744
2.46654e+07,0,294.15225,291.3052,297.5009
2.4666e+07,0,294.15262,291.33328,297.6468
2.46666e+07,0,294.15295,291.36108,297.78506
2.46672e+07,0,294.1533,291.38858,297.91565
2.46678e+07,0,294.1536,291.41577,298.03848
2.46684e+07,0,294.15387,291.4426,298.15347
2.4669e+07,0,294.15414,291.46906,298.26053
2.46696e+07,0,294.1544,291.49512,298.35962
2.46702e+07,0,294.1546,291.52075,298.45062
2.46708e+07,0,294.1548,291.54593,298.53348
2.46714e+07,0,294.15497,291.57062,298.6081
2.4672e+07,0,294.1551,291.5948,298.67444
2.46726e+07,0,294.1552,291.61844,298.73242
2.46732e+07,0,294.15533,291.64154,298.78192
2.46738e+07,0,294.1554,291.66403,298.8229
2.46744e+07,0,294.22244,291.6864,298.8593
2.4675e+07,0,294.29358,291.7075,298.88574
2.46756e+07,0,294.35773,291.72717,298.9014
2.46762e+07,0,294.4148,291.74545,298.9062
2.46768e+07,0,294.46484,291.76233,298.90012
2.46774e+07,0,294.50775,291.77777,298.88306
2.4678e+07,0,294.54352,291.79175,298.85498
2.46786e+07,0,294.57214,291.8043,298.81583
2.46792e+07,0,294.59354,291.8154,298.76553
2.46798e+07,0,294.6077,291.825,298.704
2.46804e+07,0,294.61456,291.83313,298.6313
2.4681e+07,0,294.61414,291.83978,298.5472
2.46816e+07,0,294.60635,291.84494,298.45175
2.46822e+07,0,294.5912,291.84857,298.34488
2.46828e+07,0,294.56784,291.85065,298.22598
2.46834e+07,0,294.53738,291.8509,298.10287
2.4684e+07,0,294.50137,291.84964,297.97794
2.46846e+07,0,294.46115,291.84726,297.85297
2.46852e+07,0,294.41812,291.8442,297.7297
2.46858e+07,0,294.3737,291.8408,297.60992
2.46864e+07,0,294.32922,291.83743,297.4954
2.4687e+07,0,294.28583,291.83438,297.3874
2.46876e+07,0,294.2432,291.83115,297.28378
2.46882e+07,0,294.2011,291.8276,297.18427
2.46888e+07,0,294.15945,291.82364,297.08914
2.46894e+07,3051.1545,294.14847,291.81924,296.92062
2.469e+07,3151.221,294.1484,291.81436,296.76538
2.46906e+07,3241.7312,294.14838,291.809,296.62277
2.46912e+07,3327.8274,294.14832,291.80307,296.49182
2.46918e+07,3412.9573,294.1483,291.79663,296.37134
2.46924e+07,3499.1218,294.14822,291.78967,296.26022
2.4693e+07,3587.8342,294.1482,291.7822,296.15747
2.46936e+07,3679.442,294.14813,291.77423,296.06204
2.46942e+07,3773.0889,294.1481,291.76575,295.97333
2.46948e+07,3867.9197,294.14804,291.75684,295.89063
2.46954e+07,3963.0781,294.148,291.74744,295.8133
2.4696e+07,4057.6653,294.14795,291.73767,295.7411
2.46966e+07,4153.829,294.14792,291.72745,295.6733
2.46972e+07,4252.6875,294.14786,291.71658,295.608
2.46978e+07,4353.5186,294.1478,291.70517,295.5451
2.46984e+07,4455.6016,294.14777,291.69324,295.48456
2.4699e+07,4558.2153,294.1477,291.68082,295.42627
2.46996e+07,4660.639,294.14764,291.668,295.37015
2.47002e+07,4762.1514,294.14758,291.6548,295.3161
2.47008e+07,4862.0313,294.14755,291.64127,295.26407
2.47014e+07,4959.5576,294.1475,291.62747,295.21396
2.4702e+07,5054.0093,294.14746,291.6135,295.16568
2.47026e+07,5144.665,294.1474,291.5993,295.11914
2.47032e+07,5235.2646,294.14737,291.58508,295.0748
2.47038e+07,5327.909,294.1473,291.57056,295.03156
2.47044e+07,5420.764,294.14728,291.5557,294.98895
2.4705e+07,5513.535,294.14722,291.54053,294.94696
2.47056e+07,5605.927,294.1472,291.5251,294.90564
2.47062e+07,5697.6436,294.14713,291.50937,294.86496
2.47068e+07,5788.391,294.1471,291.4935,294.82495
2.47074e+07,5877.8745,294.14703,291.47742,294.7856
2.4708e+07,5965.798,294.147,291.4612,294.74692
2.47086e+07,6051.8667,294.14694,291.44492,294.7089
2.47092e+07,6135.7856,294.1469,291.42856,294.67157
2.47098e+07,6217.2603,294.14685,291.41217,294.63492
2.47104e+07,6295.9946,294.14682,291.3958,294.59897
2.4711e+07,6376.772,294.1468,291.37943,294.56375
2.47116e+07,6458.7056,294.14673,291.36298,294.52905
2.47122e+07,6541.684,294.1467,291.3465,294.49478
2.47128e+07,6625.594,294.14667,291.32993,294.46085
2.47134e+07,6710.325,294.1466,291.3133,294.4272
2.4714e+07,6795.603,294.14658,291.29666,294.3937
2.47146e+07,6885.268,294.1465,291.2799,294.36035
2.47152e+07,6980.739,294.14648,291.26266,294.32666
2.47158e+07,7078.7114,294.14642,291.24506,294.29272
2.47164e+07,7175.883,294.1464,291.22714,294.25867
2.4717e+07,7268.9497,294.14633,291.209,294.22464
2.47176e+07,7354.5845,294.1463,291.1907,294.19077
2.47182e+07,7429.6577,294.14624,291.17255,294.15738
2.47188e+07,8359.814,294.1462,291.15475,294.14957
2.47194e+07,8841.936,294.14618,291.14984,294.1495
2.472e+07,9004.883,294.14618,291.1498,294.14948
2.47206e+07,9165.816,294.14615,291.1498,294.1494
2.47212e+07,9337.448,294.14612,291.1498,294.14935
2.47218e+07,9522.843,294.1461,291.14978,294.14932
2.47224e+07,9713.059,294.14606,291.14978,294.14926
2.4723e+07,9902.841,294.14603,291.14975,294.1492
2.47236e+07,10087.68,294.146,291.14975,294.14917
2.47242e+07,10262.877,294.14597,291.14975,294.1491
2.47248e+07,10430.614,294.14594,291.14972,294.14908
2.47254e+07,10594.344,294.1459,291.14972,294.14902
2.4726e+07,10757.519,294.14587,291.14972,294.149
2.47266e+07,10923.588,294.14584,291.1497,294.14893
2.47272e+07,11096.004,294.1458,291.1497,294.1489
2.47278e+07,11213.988,294.1458,291.1497,294.14886
2.47284e+07,11344.952,294.14578,291.14966,294.14883
2.4729e+07,11531.767,294.14575,291.14966,294.14877
2.47296e+07,11751.199,294.14572,291.14963,294.1487
2.47302e+07,11980.014,294.14566,291.14963,294.14865
2.47308e+07,12194.974,294.14563,291.14963,294.1486
2.47314e+07,12372.845,294.1456,291.1496,294.14853
2.4732e+07,12490.391,294.1456,291.1496,294.1485
2.47326e+07,12524.376,294.14557,291.1496,294.1485
2.47332e+07,12451.563,294.1456,291.1496,294.14853
2.47338e+07,12248.718,294.14563,291.1496,294.1486
2.47344e+07,11892.602,294.1457,291.1496,294.1487
2.4735e+07,11359.9795,294.14578,291.1496,294.14886
2.47356e+07,10627.616,294.14594,291.1496,294.1491
2.47362e+07,6470.0264,294.1471,291.14963,294.16913
2.47368e+07,6053.842,294.14728,291.14966,294.21454
2.47374e+07,5595.238,294.1475,291.1497,294.28702
2.4738e+07,5196.855,294.14767,291.14972,294.3769
2.47386e+07,4867.8794,294.1478,291.14975,294.47226
2.47392e+07,4575.3228,294.14792,291.14978,294.56488
2.47398e+07,4294.823,294.14804,291.14978,294.65448
2.47404e+07,4016.3098,294.14816,291.1498,294.74228
2.4741e+07,3722.2952,294.1483,291.14984,294.82904
2.47416e+07,3441.6333,294.1484,291.14987,294.91953
2.47422e+07,3166.4456,294.14853,291.14987,295.015
2.47428e+07,2873.1914,294.14865,291.1499,295.11554
2.47434e+07,2538.331,294.14877,291.14993,295.22116
2.4744e+07,2182.2068,294.1489,291.15002,295.33188
2.47446e+07,1930.2125,294.14902,291.15015,295.44775
2.47452e+07,1679.3389,294.14914,291.15033,295.56882
2.47458e+07,1444.3639,294.14926,291.15082,295.70593
2.47464e+07,1196.9082,294.14938,291.1514,295.8472
2.4747e+07,935.1532,294.14954,291.15204,295.99072
2.47476e+07,659.03253,294.14966,291.15277,296.13547
2.47482e+07,368.4798,294.1498,291.1536,296.28043
2.47488e+07,63.428505,294.14996,291.15454,296.42465
2.47494e+07,0,294.15012,291.1556,296.56708
2.475e+07,0,294.1503,291.15683,296.70676
2.47506e+07,0,294.15048,291.15817,296.84265
2.47512e+07,0,294.15067,291.15967,296.9738
2.47518e+07,0,294.15085,291.16138,297.09915
2.47524e+07,0,294.15106,291.16324,297.2177
2.4753e+07,0,294.15125,291.16528,297.32852
2.47536e+07,0,294.15146,291.16754,297.43057
2.47542e+07,0,294.1517,291.17004,297.52283
2.47548e+07,0,294.16653,291.20142,297.60684
2.47554e+07,0,294.1938,291.25198,297.68362
2.4756e+07,0,294.22232,291.29916,297.75186
2.47566e+07,0,294.25177,291.34308,297.81177
2.47572e+07,0,294.28174,291.3839,297.86353
2.47578e+07,0,294.31183,291.42175,297.90735
2.47584e+07,0,294.34167,291.45685,297.9434
2.4759e+07,0,294.37088,291.48926,297.97186
2.47596e+07,0,294.39908,291.5192,297.99295
2.47602e+07,0,294.42587,291.54675,298.00684
2.47608e+07,0,294.45093,291.57214,298.0137
2.47614e+07,0,294.4738,291.59546,298.01373
2.4762e+07,0,294.4941,291.6169,298.00714
2.47626e+07,0,294.5115,291.6366,297.9941
2.47632e+07,0,294.5256,291.65466,297.97482
2.47638e+07,0,294.53555,291.6712,297.94897
2.47644e+07,0,294.54102,291.68576,297.91858
2.4765e+07,0,294.54205,291.69843,297.88364
2.47656e+07,0,294.53848,291.70923,297.84357
2.47662e+07,0,294.53015,291.7183,297.7978
2.47668e+07,0,294.51694,291.72568,297.74567
2.47674e+07,0,294.4987,291.73148,297.68665
2.4768e+07,0,294.47525,291.73575,297.6201
2.47686e+07,0,294.4465,291.73865,297.54538
2.47692e+07,0,294.412,291.74005,297.46112
2.47698e+07,0,294.37183,291.73965,297.3694
2.47704e+07,0,294.3273,291.73782,297.27283
2.4771e+07,0,294.27988,291.7349,297.17413
2.47716e+07,0,294.23083,291.73123,297.07596
2.47722e+07,0,294.18158,291.7272,296.9808
2.47728e+07,1190.8807,294.1494,291.72302,296.88965
2.47734e+07,1280.9327,294.14935,291.71878,296.80283
2.4774e+07,1363.6279,294.14932,291.71448,296.72052
2.47746e+07,1441.3646,294.14926,291.71008,296.64276
2.47752e+07,1516.8188,294.14923,291.7056,296.5694
2.47758e+07,4287.8457,294.14783,291.70093,296.42297
2.47764e+07,3394.0498,294.1483,291.69614,296.29037
2.4777e+07,3755.9827,294.1481,291.69113,296.17062
2.47776e+07,3825.9658,294.14807,291.68588,296.06244
2.47782e+07,3904.9578,294.14804,291.68036,295.96432
2.47788e+07,3986.1943,294.14798,291.67444,295.87488
2.47794e+07,4070.9006,294.14795,291.668,295.79254
2.478e+07,4156.5283,294.1479,291.66104,295.7164
2.47806e+07,4242.2764,294.14786,291.65363,295.64563
