Datetime,Qheat_injection_W,Qheat_losses_W,Critical_temp_K,Critical_press_drop_Pa
474300.00,1294.2,2357.06,304.996,-62.9451
475200.00,1301.22,2328.46,304.35,-62.9451
476100.00,1307.4,2301.28,303.725,-62.9451
477000.00,1312.96,2275.39,303.118,-62.9451
477900.00,1318.06,2250.67,302.53,-62.9451
478800.00,1322.83,2227.04,301.959,-62.9451
479700.00,1327.37,2204.44,301.406,-62.9451
480600.00,1331.77,2182.8,300.869,-62.9451
481500.00,1336.07,2162.07,300.348,-62.9451
482400.00,1340.32,2142.21,299.843,-62.9451
483300.00,1344.54,2123.18,299.352,-62.9451
484200.00,1348.74,2104.95,298.876,-62.9451
485100.00,1352.93,2087.49,298.415,-62.9451
486000.00,1357.12,2070.76,297.967,-62.9451
486900.00,1361.28,2054.74,297.533,-62.9451
487800.00,1365.4,2039.42,297.112,-62.9451
488700.00,1369.47,2024.75,296.705,-62.9451
489600.00,7907.27,2115.38,296.288,-411.373
490500.00,11329.4,2447.46,295.809,-699.174
491400.00,13387.6,2650.07,295.464,-1018.9
492300.00,15979.6,2782.85,295.693,-1359.64
493200.00,202512,3232.15,316.932,-224385
494100.00,279500,3808.55,322.807,-660033
495000.00,240026,3809.26,322.737,-490979
495900.00,235640,3807.5,322.726,-472118
496800.00,232480,3806.61,322.72,-459042
497700.00,230272,3805.98,322.716,-450033
498600.00,228539,3805.5,322.712,-443034
499500.00,227222,3805.11,322.71,-437736
500400.00,226152,3804.79,322.707,-433459
501300.00,225340,3804.56,322.706,-430232
502200.00,224691,3804.35,322.704,-427652
503100.00,224171,3804.18,322.703,-425587
504000.00,223693,3804.05,322.702,-423710
504900.00,223222,3803.92,322.701,-421863
505800.00,222752,3803.79,322.7,-420026
506700.00,222307,3803.68,322.699,-418298
507600.00,221914,3803.57,322.698,-416767
508500.00,221588,3803.48,322.698,-415500
509400.00,221302,3803.25,322.696,-414324
510300.00,212922,3801.64,322.682,-382875
511200.00,184532,3796.19,322.628,-285995
512100.00,161760,3787.01,322.534,-217622
513000.00,162028,3784.63,322.526,-217622
513900.00,155868,3783.88,322.517,-201252
514800.00,142610,3779.47,322.46,-167789
515700.00,151814,3779.5,322.476,-189995
516600.00,149187,3779.53,322.474,-183512
517500.00,147032,3778.76,322.464,-178124
518400.00,145150,3777.93,322.455,-173451
519300.00,143522,3777.16,322.446,-169451
520200.00,142031,3776.47,322.439,-165834
521100.00,140666,3775.81,322.432,-162552
522000.00,139365,3775.15,322.424,-159455
522900.00,138166,3774.58,322.418,-156633
523800.00,137092,3774.04,322.412,-154123
524700.00,136127,3773.49,322.406,-151880
525600.00,135237,3773.05,322.401,-149834
526500.00,134442,3772.62,322.397,-148015
527400.00,133711,3772.19,322.392,-146348
528300.00,133025,3771.8,322.388,-144792
529200.00,132339,3771.42,322.383,-143250
530100.00,131621,3771.05,322.379,-141648
531000.00,130956,3770.71,322.376,-140173
531900.00,130384,3770.38,322.372,-138907
532800.00,129852,3770.07,322.368,-137733
