Time [s],T office north [K],T office south [K],T corridor [K],heating power office north [W],heating power office south [W],heating power corridor [W],cooling power office north [W],cooling power office south [W],cooling power corridor [W]
18634800,301.14664,301.14624,301.15,10091.283,10038.933,5710.5166,0,0,0
18635400,301.14597,301.14557,301.1497,10128.398,10079.348,5712.6074,0,0,0
18636000,301.1452,301.14487,301.14938,10171.091,10125.095,5716.1123,0,0,0
18636600,301.14447,301.14417,301.14917,10220.097,10176.836,5720.652,0,0,0
18637200,301.14383,301.1436,301.14914,10274.407,10233.549,5725.474,0,0,0
18637800,301.1434,301.1432,301.1493,10332.698,10293.886,5729.5327,0,0,0
18638400,301.14325,301.14307,301.14966,10392.231,10355.12,5731.2896,0,0,0
18639000,301.14334,301.1432,301.1502,10451.796,10416.082,5730.4194,0,0,0
18639600,301.14362,301.1435,301.15076,10509.777,10475.209,5726.575,0,0,0
18640200,301.1439,301.14377,301.15112,10565.583,10531.984,5720.4756,0,0,0
18640800,301.14398,301.1439,301.15112,10620.632,10587.898,5714.2817,0,0,0
18641400,301.14374,301.14365,301.15054,10676.807,10644.902,5710.845,0,0,0
18642000,301.1432,301.1431,301.14963,10739.836,10708.748,5715.084,0,0,0
18642600,301.14255,301.14246,301.14868,10808.484,10778.193,5724.7188,0,0,0
18643200,301.14194,301.14185,301.14783,10883.03,10853.504,5739.4175,0,0,0
18643800,301.14136,301.1413,301.14716,10961.786,10932.989,5757.341,0,0,0
18644400,301.1409,301.14084,301.14664,11043.331,11015.2295,5777.0957,0,0,0
18645000,301.14047,301.1404,301.14624,11128.456,11101.015,5799.0503,0,0,0
18645600,301.13986,301.13977,301.14572,11219.6,11192.78,5824.402,0,0,0
18646200,301.13916,301.13907,301.14517,11316.875,11290.6455,5852.9746,0,0,0
18646800,301.13837,301.1383,301.1446,11420.74,11395.068,5884.863,0,0,0
18647400,301.13797,301.1379,301.14438,11526.697,11501.563,5917.108,0,0,0
18648000,301.1381,301.13803,301.14462,11631.523,11606.905,5948.0513,0,0,0
18648600,301.13928,301.13922,301.14575,11724.266,11700.147,5971.5986,0,0,0
18649200,301.14188,301.1418,301.14795,11796.407,11772.771,5983.3545,0,0,0
18649800,301.14566,301.14563,301.15085,11834.097,11810.931,5977.454,0,0,0
18650400,301.14975,301.14972,301.1537,11839.496,11816.79,5957.0874,0,0,0
18651000,301.15335,301.1533,301.15564,11814.429,11792.171,5925.5366,0,0,0
18651600,301.15533,301.1553,301.15594,11771.3125,11749.495,5891.7866,0,0,0
18652200,301.1552,301.15518,301.15436,11727.742,11706.359,5866.4116,0,0,0
18652800,301.153,301.15298,301.15128,11702.33,11681.376,5860.766,0,0,0
18653400,301.15045,301.1504,301.14835,11699.452,11678.925,5871.4375,0,0,0
18654000,301.14807,301.14804,301.14606,11714.092,11693.988,5892.97,0,0,0
18654600,301.14655,301.14648,301.145,11745.933,11726.243,5922.868,0,0,0
18655200,301.146,301.14594,301.14505,11783.892,11764.6045,5952.9043,0,0,0
18655800,301.14612,301.1461,301.14572,11818.688,11799.789,5977.378,0,0,0
18656400,301.14658,301.14655,301.1466,11848.272,11829.749,5996.064,0,0,0
18657000,301.14713,301.1471,301.14743,11872.603,11854.442,6009.9375,0,0,0
18657600,301.14764,301.14758,301.1481,11893.742,11875.939,6021.406,0,0,0
18658200,301.14804,301.148,301.14853,11911.981,11894.527,6030.9795,0,0,0
18658800,301.14835,301.14832,301.14877,11928.087,11910.977,6039.656,0,0,0
18659400,301.1485,301.14847,301.14877,11942.192,11925.418,6047.593,0,0,0
18660000,301.14862,301.1486,301.14868,11955.636,11939.192,6056.2754,0,0,0
18660600,301.14865,301.14862,301.14853,11968.266,11952.146,6065.445,0,0,0
18661200,301.14868,301.14865,301.14835,11980.603,11964.804,6075.517,0,0,0
18661800,301.14868,301.14865,301.1482,11992.786,11977.301,6086.2837,0,0,0
18662400,301.14865,301.14862,301.14807,12004.954,11989.777,6097.723,0,0,0
18663000,301.14856,301.14853,301.14795,12017.625,12002.751,6109.9087,0,0,0
18663600,301.14822,301.1482,301.14767,12033.457,12018.879,6123.6714,0,0,0
18664200,301.14764,301.1476,301.1473,12054.375,12040.086,6139.593,0,0,0
18664800,301.14694,301.1469,301.14694,12081.316,12067.312,6157.6626,0,0,0
18665400,301.14642,301.1464,301.14676,12111.568,12097.841,6175.8726,0,0,0
18666000,301.14612,301.1461,301.14685,12144.55,12131.094,6193.8325,0,0,0
18666600,301.14633,301.14633,301.1473,12173.597,12160.406,6208.132,0,0,0
18667200,301.14703,301.147,301.14813,12199.2295,12186.299,6219.0454,0,0,0
18667800,301.14807,301.14804,301.1491,12213.949,12201.272,6223.587,0,0,0
18668400,301.14938,301.14935,301.15018,12219.958,12207.528,6223.1406,0,0,0
18669000,301.15048,301.15045,301.1509,12216.518,12204.331,6218.7188,0,0,0
18669600,301.1512,301.15118,301.1512,12208.394,12196.445,6213.455,0,0,0
18670200,301.15137,301.15137,301.1509,12197.885,12186.169,6209.092,0,0,0
18670800,301.1511,301.15106,301.15027,12190.897,12179.412,6209.048,0,0,0
18671400,301.1505,301.15048,301.14938,12187.297,12176.037,6212.8545,0,0,0
18672000,301.1498,301.14978,301.14856,12189.129,12178.092,6221.244,0,0,0
18672600,301.14926,301.14923,301.14798,12195.229,12184.41,6232.484,0,0,0
18673200,301.14886,301.14883,301.14764,12204.484,12193.882,6245.6323,0,0,0
18673800,301.14868,301.14865,301.1476,12215.441,12205.049,6259.188,0,0,0
18674400,301.1487,301.1487,301.14786,12226.44,12216.253,6271.774,0,0,0
18675000,301.14893,301.1489,301.1483,12236.458,12226.471,6282.5864,0,0,0
18675600,301.1492,301.14917,301.14874,12244.332,12234.54,6290.8623,0,0,0
18676200,301.1494,301.14938,301.14905,12250.434,12240.833,6297.922,0,0,0
18676800,301.1496,301.14957,301.14926,12254.643,12245.2295,6303.441,0,0,0
18677400,301.14975,301.14972,301.14938,12257.0625,12248.112,6307.9756,0,0,0
18678000,301.14996,301.14987,301.14948,12257.872,12250.135,6312.4775,0,0,0
18678600,301.15015,301.14996,301.14948,12256.962,12250.8955,6316.362,0,0,0
18679200,301.15082,301.15018,301.14944,12248.084,12249.234,6320.153,0,0,0
18679800,301.15225,301.15054,301.14938,12227.648,12244.352,6323.9453,0,0,0
18680400,301.15582,301.15146,301.14935,12169.694,12230.099,6327.8516,0,0,0
18681000,301.16132,301.1529,301.14938,12066.943,12203.733,6331.537,0,0,0
18681600,301.16876,301.15503,301.14948,11902.776,12159.492,6334.5737,0,0,0
18682200,301.1763,301.1577,301.14975,11674.457,12092.399,6336.174,0,0,0
18682800,301.1812,301.16046,301.15015,11405.018,12001.523,6335.4136,0,0,0
18683400,301.18314,301.16312,301.1507,11118.236,11887.361,6331.5005,0,0,0
18684000,301.18237,301.1656,301.15137,10830.566,11750.778,6323.829,0,0,0
18684600,301.17883,301.1674,301.15207,10571.969,11592.687,6311.0225,0,0,0
18685200,301.1734,301.16812,301.15274,10361.604,11429.069,6294.5513,0,0,0
18685800,301.16727,301.16797,301.15326,10200.181,11267.998,6275.4565,0,0,0
18686400,301.16113,301.167,301.15363,10091.909,11114.97,6254.1943,0,0,0
18687000,301.15598,301.16553,301.1538,10029.734,10973.994,6231.738,0,0,0
18687600,301.1525,301.16406,301.1538,10001.291,10845.501,6208.969,0,0,0
18688200,301.15146,301.16315,301.1537,9989.533,10727.742,6186.836,0,0,0
18688800,301.15234,301.16318,301.15363,9965.562,10609.053,6165.162,0,0,0
18689400,301.15384,301.16367,301.15366,9926.182,10484.326,6143.07,0,0,0
18690000,301.15533,301.16425,301.15378,9874.72,10354.675,6120.3066,0,0,0
18690600,301.1565,301.1647,301.1539,9812.671,10221.069,6096.7095,0,0,0
18691200,301.15735,301.16483,301.154,9744.626,10087.15,6072.6143,0,0,0
18691800,301.1579,301.16455,301.15402,9673.882,9955.881,6048.488,0,0,0
18692400,301.15814,301.16394,301.15393,9601.214,9830.092,6024.8687,0,0,0
18693000,301.1584,301.16333,301.1538,9526.155,9709.095,6002.0396,0,0,0
18693600,301.15887,301.16318,301.1537,9445.796,9587.967,5979.82,0,0,0
18694200,301.15964,301.16354,301.15366,9358.473,9463.301,5957.5996,0,0,0
18694800,301.1607,301.16452,301.15378,9262.26,9331.276,5934.774,0,0,0
18695400,301.16193,301.16617,301.15405,9155.063,9182.746,5909.997,0,0,0
18696000,301.1632,301.16837,301.15445,9037.3125,9017.961,5883.1943,0,0,0
18696600,301.1643,301.17044,301.15494,8910.451,8835.745,5853.643,0,0,0
18697200,301.16504,301.17206,301.1554,8777.638,8641.103,5821.555,0,0,0
18697800,301.16537,301.173,301.15582,8641.173,8437.598,5787.117,0,0,0
18698400,301.16534,301.17325,301.15613,8504.561,8231.58,5750.9004,0,0,0
18699000,301.16513,301.173,301.1563,8369.488,8027.0313,5713.549,0,0,0
18699600,301.16486,301.17255,301.1564,8235.957,7824.7974,5675.4004,0,0,0
18700200,301.1647,301.1722,301.15646,8103.3467,7624.7954,5636.8174,0,0,0
18700800,301.16483,301.17227,301.15652,7969.5464,7423.831,5597.891,0,0,0
18701400,301.16522,301.17297,301.1566,7831.8643,7215.8794,5558.438,0,0,0
18702000,301.16574,301.1745,301.1567,7690.474,6996.4517,5518.2827,0,0,0
18702600,301.16614,301.17682,301.1569,7545.735,6758.7944,5477.0273,0,0,0
18703200,301.1662,301.17886,301.1572,7400.4204,6503.747,5434.087,0,0,0
18703800,301.16574,301.17957,301.1576,7258.7524,6241.837,5388.896,0,0,0
18704400,301.16464,301.178,301.15802,7125.902,5990.587,5341.197,0,0,0
18705000,301.16284,301.1736,301.15845,7007.673,5772.609,5291.013,0,0,0
18705600,301.16052,301.16647,301.15875,6909.09,5613.3296,5238.9204,0,0,0
18706200,301.15814,301.15707,301.15884,6831.391,5533.405,5185.9727,0,0,0
18706800,301.15588,301.1476,301.15872,6774.3823,5536.5405,5133.554,0,0,0
18707400,301.1539,301.14023,301.15833,6735.7817,5608.6133,5083.266,0,0,0
18708000,301.15225,301.1357,301.15765,6713.031,5728.8696,5036.644,0,0,0
18708600,301.15054,301.1337,301.15674,6706.0645,5874.0723,4995.1016,0,0,0
18709200,301.14816,301.13306,301.15567,6719.636,6028.357,4959.7817,0,0,0
18709800,301.14487,301.13278,301.15454,6761.177,6185.4956,4931.1953,0,0,0
18710400,301.14102,301.1324,301.15353,6835.5376,6345.1797,4908.833,0,0,0
18711000,301.1378,301.13196,301.15283,6942.7593,6507.588,4891.45,0,0,0
18711600,301.1366,301.13257,301.15253,7065.2124,6664.429,4876.6436,0,0,0
18712200,301.13705,301.13397,301.15237,7181.5527,6806.8643,4862.5005,0,0,0
18712800,301.13828,301.13568,301.1523,7287.945,6936.6616,4848.6523,0,0,0
18713400,301.13992,301.13754,301.1522,7379.3286,7050.3096,4835.4053,0,0,0
18714000,301.1417,301.1393,301.15204,7455.847,7148.8066,4823.213,0,0,0
18714600,301.14328,301.1409,301.15176,7518.7954,7233.491,4812.555,0,0,0
18715200,301.1445,301.14218,301.15143,7570.791,7306.4717,4803.8486,0,0,0
18715800,301.1453,301.14316,301.15106,7615.301,7370.326,4797.27,0,0,0
18716400,301.14566,301.14383,301.1507,7655.4136,7427.376,4792.742,0,0,0
18717000,301.1457,301.1442,301.15042,7694.3535,7480.228,4789.9375,0,0,0
18717600,301.14542,301.1443,301.15024,7734.943,7531.508,4788.3896,0,0,0
18718200,301.145,301.1442,301.15012,7778.9595,7583.365,4787.6094,0,0,0
18718800,301.14456,301.14395,301.15005,7826.9697,7637.174,4787.2075,0,0,0
18719400,301.1442,301.14368,301.15005,7878.4214,7693.3354,4786.962,0,0,0
18720000,301.14398,301.14346,301.15002,7931.946,7751.201,4786.85,0,0,0
18720600,301.14395,301.1434,301.15,7985.948,7809.7896,4786.925,0,0,0
18721200,301.14407,301.14346,301.14993,8039.3027,7868.082,4787.424,0,0,0
18721800,301.1443,301.14368,301.1498,8091.0664,7925.222,4788.564,0,0,0
18722400,301.14453,301.14392,301.14963,8140.757,7980.3936,4790.6978,0,0,0
18723000,301.1447,301.14413,301.1494,8189.1216,8033.954,4793.983,0,0,0
18723600,301.14478,301.1443,301.1492,8236.539,8086.0615,4798.5444,0,0,0
18724200,301.1447,301.1443,301.149,8284.352,8137.8486,4804.302,0,0,0
18724800,301.14453,301.14417,301.14883,8333.485,8190.3223,4811.042,0,0,0
18725400,301.14426,301.14395,301.1487,8384.81,8244.378,4818.599,0,0,0
18726000,301.14395,301.14368,301.14865,8438.651,8300.646,4826.683,0,0,0
18726600,301.14368,301.1434,301.1486,8494.941,8359.284,4835.1147,0,0,0
18727200,301.1435,301.14322,301.14856,8553.081,8419.961,4843.741,0,0,0
18727800,301.14346,301.14316,301.14853,8611.901,8481.654,4852.592,0,0,0
18728400,301.1436,301.14325,301.1485,8669.304,8541.995,4861.576,0,0,0
18729000,301.14377,301.14343,301.1485,8723.235,8598.656,4870.597,0,0,0
18729600,301.14395,301.14365,301.1485,8776.998,8655.138,4879.62,0,0,0
18730200,301.1441,301.1438,301.14847,8828.5,8709.159,4889.0405,0,0,0
18730800,301.14426,301.14398,301.14844,8879.848,8762.994,4898.5645,0,0,0
18731400,301.1442,301.14392,301.14835,8932.456,8817.928,4909.024,0,0,0
18732000,301.14413,301.14386,301.14825,8985.884,8873.655,4919.726,0,0,0
18732600,301.14392,301.14368,301.14816,9042.241,8932.221,4931.2954,0,0,0
18733200,301.14374,301.1435,301.14807,9099.443,8991.604,4943.1865,0,0,0
18733800,301.1436,301.14334,301.14798,9158.051,9052.347,4955.6123,0,0,0
18734400,301.14352,301.14328,301.1479,9216.62,9113.006,4968.688,0,0,0
18735000,301.14352,301.1433,301.14777,9274.802,9173.242,4982.547,0,0,0
18735600,301.1436,301.14337,301.1476,9332.455,9232.915,4997.3086,0,0,0
18736200,301.14365,301.14343,301.1474,9389.153,9291.586,5013.5264,0,0,0
18736800,301.14377,301.14355,301.14728,9444.627,9349.006,5029.93,0,0,0
18737400,301.14395,301.14374,301.14716,9498.252,9404.544,5046.6133,0,0,0
18738000,301.1442,301.14398,301.14713,9550.271,9458.444,5063.5396,0,0,0
18738600,301.14456,301.14438,301.14722,9597.499,9507.511,5079.1387,0,0,0
18739200,301.14505,301.14487,301.1474,9641.324,9553.139,5094.0957,0,0,0
18739800,301.1456,301.1454,301.14764,9680.897,9594.478,5107.87,0,0,0
18740400,301.14612,301.14594,301.1479,9715.654,9630.963,5120.1055,0,0,0
18741000,301.14664,301.14645,301.14816,9746.478,9663.479,5131.2476,0,0,0
18741600,301.14694,301.14676,301.1483,9776.038,9694.7,5142.3213,0,0,0
18742200,301.14713,301.14694,301.14832,9803.11,9723.4,5152.856,0,0,0
18742800,301.14713,301.14694,301.14825,9831.436,9753.323,5164.008,0,0,0
18743400,301.1469,301.14673,301.14813,9860.933,9784.391,5175.752,0,0,0
18744000,301.14655,301.1464,301.14795,9893.238,9818.237,5188.4956,0,0,0
18744600,301.14606,301.1459,301.1477,9929.529,9856.041,5202.5527,0,0,0
18745200,301.14554,301.1454,301.14743,9970.07,9898.067,5218.0806,0,0,0
18745800,301.145,301.14484,301.14716,10015.289,9944.742,5235.2256,0,0,0
18746400,301.14447,301.1443,301.14685,10064.647,9995.526,5253.9155,0,0,0
18747000,301.14398,301.14383,301.1466,10118.1,10050.376,5274.1563,0,0,0
18747600,301.1436,301.14343,301.14636,10174.08,10107.725,5295.27,0,0,0
18748200,301.1433,301.14316,301.1462,10232.509,10167.492,5317.2227,0,0,0
18748800,301.1431,301.14294,301.14612,10293.627,10229.921,5340.115,0,0,0
18749400,301.14294,301.14282,301.14606,10356.858,10294.433,5363.67,0,0,0
18750000,301.14285,301.1427,301.14606,10421.024,10359.852,5387.275,0,0,0
18750600,301.14273,301.14258,301.14606,10486.487,10426.542,5410.9126,0,0,0
18751200,301.14258,301.14243,301.14606,10553.272,10494.528,5434.582,0,0,0
18751800,301.14252,301.14236,301.14612,10620.113,10562.548,5457.62,0,0,0
18752400,301.1425,301.14236,301.14624,10687.24,10630.829,5480.1475,0,0,0
18753000,301.1427,301.14258,301.14645,10751.178,10695.897,5500.963,0,0,0
18753600,301.14313,301.143,301.14676,10812.236,10758.064,5520.1743,0,0,0
18754200,301.1437,301.1436,301.1471,10867.582,10814.496,5537.4756,0,0,0
18754800,301.14444,301.14432,301.14746,10917.154,10865.132,5552.858,0,0,0
18755400,301.1452,301.14508,301.14774,10961.329,10910.348,5567.0254,0,0,0
18756000,301.14584,301.14572,301.14783,11000.014,10950.053,5580.4766,0,0,0
18756600,301.14627,301.14618,301.1478,11035.345,10986.384,5594.1665,0,0,0
18757200,301.1464,301.1463,301.14755,11069.337,11021.357,5609.121,0,0,0
18757800,301.14624,301.14612,301.1472,11103.917,11056.902,5625.697,0,0,0
18758400,301.1458,301.14572,301.1468,11141.612,11095.545,5644.3467,0,0,0
18759000,301.14526,301.14514,301.14645,11183.048,11137.912,5664.734,0,0,0
18759600,301.1447,301.14462,301.14627,11228.688,11184.469,5686.0728,0,0,0
18760200,301.1443,301.1442,301.14627,11278.077,11234.756,5707.72,0,0,0
18760800,301.14407,301.14398,301.14648,11329.168,11286.727,5728.2466,0,0,0
18761400,301.1441,301.144,301.14685,11380.308,11338.728,5746.8276,0,0,0
18762000,301.14432,301.14423,301.14725,11429.511,11388.771,5763.1094,0,0,0
18762600,301.14465,301.14456,301.1476,11476.92,11437.004,5777.5923,0,0,0
18763200,301.14502,301.14493,301.1479,11521.251,11482.139,5790.6123,0,0,0
18763800,301.14545,301.14536,301.14807,11562.313,11523.987,5802.7993,0,0,0
18764400,301.14587,301.14578,301.1481,11599.58,11562.024,5814.6597,0,0,0
18765000,301.14642,301.14636,301.1481,11631.586,11594.785,5826.5225,0,0,0
18765600,301.1471,301.147,301.14804,11658.093,11622.033,5838.469,0,0,0
18766200,301.14853,301.148,301.14807,11668.024,11638.633,5850.0127,0,0,0
18766800,301.15067,301.14932,301.14813,11662.214,11645.277,5861.177,0,0,0
18767400,301.15494,301.15115,301.14835,11614.968,11635.018,5871.008,0,0,0
18768000,301.16132,301.15353,301.14865,11520.222,11606.049,5879.196,0,0,0
18768600,301.1678,301.15604,301.14908,11372.728,11556.07,5885.026,0,0,0
18769200,301.17322,301.1584,301.14957,11176.102,11485.005,5888.1563,0,0,0
18769800,301.1753,301.16013,301.15002,10953.416,11397.035,5888.5303,0,0,0
18770400,301.17313,301.1609,301.15036,10743.175,11300.571,5886.7334,0,0,0
18771000,301.167,301.16055,301.15054,10579.987,11204.843,5883.631,0,0,0
18771600,301.1589,301.15945,301.15057,10483.413,11117.083,5880.1196,0,0,0
18772200,301.15146,301.15817,301.1505,10457.608,11041.088,5876.9023,0,0,0
18772800,301.14783,301.15747,301.15045,10481.029,10974.578,5874.2,0,0,0
18773400,301.1478,301.15762,301.1505,10501.512,10905.97,5871.0005,0,0,0
18774000,301.14993,301.1584,301.15073,10496.77,10828.675,5866.29,0,0,0
18774600,300.01025,300.01776,301.25964,0,0,5293.4883,-17313.922,-17049.273,0
18775200,298.65643,298.66248,301.31097,0,0,4347.207,-23843.85,-23637.314,0
18775800,297.60602,297.61,301.3026,0,0,3396.2153,-20156.521,-19988.578,0
18776400,297.08975,297.0913,301.25232,0,0,2717.053,-10963.265,-10813.234,0
18777000,297.07983,297.08008,301.1857,0,0,2433.3215,-1012.37604,-865.27673,0
18777600,297.397,297.39743,301.1266,6412.93,6557.604,2522.8774,0,0,0
18778200,297.83203,297.83365,301.09048,9945.436,10077.481,2857.5623,0,0,0
18778800,298.216,298.21875,301.0823,9838.758,9947.476,3269.3108,0,0,0
18779400,298.45258,298.45605,301.09735,7339.884,7418.1064,3609.6897,0,0,0
18780000,298.52203,298.52588,301.12524,3982.1284,4025.916,3788.9211,0,0,0
18780600,298.46054,298.46432,301.1544,1020.12787,1029.3289,3789.618,0,0,0
18781200,298.3306,298.334,301.17584,0,0,3650.8223,-828.1429,-850.3996,0
18781800,298.1951,298.19806,301.1852,0,0,3442.4714,-1419.6031,-1469.0634,0
18782400,298.0981,298.10074,301.18286,0,0,3237.8816,-1059.1003,-1132.5326,0
18783000,298.05667,298.05902,301.17258,0,0,3089.4006,-239.27972,-334.16626,0
18783600,298.06454,298.0667,301.1595,572.1657,457.6558,3019.3682,0,0,0
18784200,298.10236,298.1045,301.14816,1071.09,937.36176,3020.9517,0,0,0
18784800,298.14783,298.15002,301.14154,1156.8801,1003.5196,3067.8684,0,0,0
18785400,298.1838,298.18597,301.14032,894.7075,721.72437,3127.3506,0,0,0
18786000,298.20206,298.20413,301.14346,439.33908,247.42325,3171.3594,0,0,0
18786600,298.20258,298.20456,301.14896,0,0,3183.6428,-44.65677,-254.55739,0
18787200,298.19086,298.19287,301.15454,0,0,3161.5278,-436.24368,-664.13477,0
18787800,298.17432,298.17657,301.15854,0,0,3113.2227,-680.66156,-928.43396,0
18788400,298.1595,298.16205,301.1602,0,0,3052.5708,-784.97266,-1055.5065,0
18789000,298.1504,298.15308,301.1596,0,0,2993.442,-797.03375,-1091.8461,0
18789600,298.14792,298.15054,301.15756,0,0,2945.5579,-777.42334,-1096.0002,0
18790200,298.1507,298.15308,301.15512,0,0,2912.7363,-777.44867,-1117.5955,0
18790800,298.15613,298.1582,301.1531,0,0,2892.7388,-824.6534,-1183.8344,0
18791400,298.16165,298.16348,301.15207,0,0,2879.9375,-922.94666,-1299.0247,0
18792000,298.16562,298.1674,301.1521,0,0,2867.8916,-1059.3905,-1451.3751,0
18792600,298.16742,298.16925,301.1529,0,0,2851.5798,-1215.0408,-1623.2367,0
18793200,298.1672,298.1693,301.15408,0,0,2828.2996,-1371.4032,-1797.8892,0
18793800,298.16553,298.16846,301.15524,0,0,2797.8452,-1514.373,-1965.5083,0
18794400,298.1631,298.1677,301.15607,0,0,2762.0212,-1636.0212,-2125.174,0
18795000,298.16083,298.1671,301.1564,0,0,2723.6333,-1736.3066,-2279.5256,0
18795600,298.15952,298.1664,301.15634,0,0,2685.3596,-1822.797,-2428.6077,0
18796200,298.15933,298.16553,301.156,0,0,2648.9954,-1906.0769,-2570.2358,0
18796800,298.1598,298.16455,301.15555,0,0,2615.221,-1993.2937,-2702.6987,0
18797400,298.16013,298.16345,301.15518,0,0,2583.8103,-2084.6208,-2825.236,0
18798000,298.15994,298.162,301.15494,0,0,2554.0042,-2175.1401,-2935.5696,0
18798600,298.15906,298.16006,301.15485,0,0,2524.9126,-2258.4697,-3029.574,0
18799200,298.1575,298.1578,301.15485,0,0,2495.8645,-2328.657,-3103.477,0
18799800,298.1554,298.1553,301.15488,0,0,2466.6345,-2380.6238,-3154.971,0
18800400,298.1529,298.15265,301.15485,0,0,2437.4385,-2410.7434,-3182.7683,0
18801000,298.15036,298.15,301.15475,0,0,2408.6284,-2418.4712,-3186.7737,0
18801600,298.14813,298.14755,301.1546,0,0,2380.7078,-2406.48,-3168.864,0
18802200,298.14648,298.14548,301.1544,0,0,2354.0732,-2378.247,-3131.5608,0
18802800,298.14563,298.14377,301.15417,0,0,2328.6377,-2340.8843,-3078.2664,0
18803400,298.14554,298.1424,301.15405,0,0,2304.109,-2300.749,-3011.587,0
18804000,298.14587,298.1413,301.15396,0,0,2280.1804,-2262.3062,-2934.6475,0
18804600,298.14624,298.1406,301.15393,0,0,2256.5088,-2226.7844,-2850.784,0
18805200,298.1462,298.1402,301.15393,0,0,2232.9749,-2191.4453,-2762.7507,0
18805800,298.14557,298.1399,301.15387,0,0,2209.7417,-2151.3955,-2671.5552,0
18806400,298.14435,298.13947,301.15375,0,0,2187.23,-2100.2903,-2576.6416,0
18807000,298.1426,298.1387,301.15356,0,0,2165.87,-2034.582,-2475.297,0
18807600,298.14035,298.1374,301.15323,0,0,2146.285,-1949.6619,-2362.4673,0
18808200,298.13773,298.1354,301.15283,0,0,2129.057,-1841.877,-2232.583,0
18808800,298.13492,298.13293,301.15234,0,0,2114.5586,-1709.7218,-2081.5933,0
18809400,298.13223,298.13028,301.15186,0,0,2102.9492,-1553.6913,-1907.4974,0
18810000,298.12985,298.12778,301.1514,0,0,2094.1296,-1376.3395,-1711.1887,0
18810600,298.12796,298.12564,301.15097,0,0,2087.8577,-1181.3683,-1495.6396,0
18811200,298.12662,298.12408,301.1506,0,0,2083.8696,-972.8195,-1264.7393,0
18811800,298.12567,298.12317,301.1503,0,0,2081.7903,-755.4285,-1024.8676,0
18812400,298.1249,298.1228,301.15002,0,0,2081.383,-530.927,-780.869,0
18813000,298.12415,298.12265,301.14978,0,0,2082.502,-299.4732,-535.008,0
18813600,298.12332,298.1224,301.14954,0,0,2085.0735,-60.394527,-286.5691,0
18814200,299.00748,299.0059,301.0411,30081.938,29867.068,2653.257,0,0,0
18814800,300.35846,300.35608,300.98947,39359.543,39169.336,3596.4307,0,0,0
18815400,301.55786,301.55875,300.99725,37174.668,36981.61,4547.7114,0,0,0
18816000,302.24124,302.24426,301.04752,27935.19,27716.77,5228.028,0,0,0
18816600,302.3653,302.36862,301.1147,16804.295,16554.809,5508.8613,0,0,0
18817200,302.082,302.08405,301.17453,7767.9707,7497.285,5412.8247,0,0,0
18817800,301.6135,301.6134,301.21115,2837.9255,2564.4558,5068.714,0,0,0
18818400,301.15985,301.1577,301.2196,2140.2578,1883.2465,4645.864,0,0,0
18819000,300.85065,300.84717,301.20468,4507.632,4280.684,4293.5073,0,0,0
18819600,300.7329,300.72913,301.1767,8226.469,8033.89,4102.183,0,0,0
18820200,300.78226,300.77927,301.14728,11709.855,11546.034,4091.4983,0,0,0
18820800,300.93063,300.92908,301.12543,13943.16,13795.825,4222.9067,0,0,0
18821400,301.10013,301.1,301.1155,14629.349,14484.9795,4426.326,0,0,0
18822000,301.23096,301.23184,301.11743,14048.329,13897.061,4628.796,0,0,0
18822600,301.29514,301.2963,301.1276,12784.744,12622.758,4776.163,0,0,0
18823200,301.29428,301.2952,301.14084,11444.228,11273.374,4844.3223,0,0,0
18823800,301.24963,301.2499,301.15244,10460.412,10286.111,4839.2363,0,0,0
18824400,301.18878,301.18835,301.15933,10020.6,9849.205,4787.2397,0,0,0
18825000,301.1353,301.13437,301.1606,10086.386,9922.914,4722.115,0,0,0
18825600,301.10303,301.10187,301.15732,10479.642,10326.508,4673.1875,0,0,0
18826200,301.09485,301.09378,301.15152,10980.407,10837.303,4657.695,0,0,0
18826800,301.1054,301.1046,301.1456,11407.399,11272.05,4678.7344,0,0,0
18827400,301.12537,301.12488,301.14133,11661.53,11530.895,4727.747,0,0,0
18828000,301.14542,301.14523,301.13953,11729.258,11600.649,4790.0557,0,0,0
18828600,301.15933,301.1593,301.14017,11659.708,11531.513,4850.661,0,0,0
18829200,301.1647,301.1647,301.14246,11528.945,11400.8,4898.764,0,0,0
18829800,301.1626,301.16248,301.14526,11408.054,11280.583,4929.995,0,0,0
18830400,301.1559,301.1557,301.1476,11343.006,11217.326,4946.145,0,0,0
18831000,301.14816,301.14783,301.14896,11348.473,11225.686,4953.1436,0,0,0
18831600,301.142,301.1416,301.14905,11413.283,11294.115,4958.3076,0,0,0
18832200,301.13873,301.1383,301.1482,11512.185,11396.846,4967.938,0,0,0
18832800,301.13837,301.138,301.14676,11617.809,11506.047,4985.9834,0,0,0
18833400,301.14008,301.13977,301.14526,11709.336,11600.61,5013.4614,0,0,0
18834000,301.14246,301.14218,301.1441,11779.22,11672.971,5048.27,0,0,0
18834600,301.14453,301.14432,301.14362,11828.89,11724.692,5086.7686,0,0,0
18835200,301.14584,301.14563,301.1438,11866.247,11763.902,5124.6777,0,0,0
18835800,301.14648,301.1463,301.14447,11898.473,11797.966,5158.606,0,0,0
18836400,301.14667,301.14645,301.14545,11929.378,11830.784,5186.739,0,0,0
18837000,301.14658,301.14633,301.14642,11960.825,11864.245,5209.053,0,0,0
